run_id,t,task_id,arm_id,success,reward,steps,wallclock_s,tokens_input,tokens_output,tokens_cache_read,tokens_cache_write,tokens_cost_usd,tokens_invocations,global_log_e,global_rejected,policy_type,config_hash
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,25,task_m5,planner,1,1.0,6,31.2,48101,1569,28672,0,0.023782650000000002,5,0.2396728532654202,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,26,task_m6,explorer,0,0.0,20,101.5,166676,4708,103168,0,0.0765546,14,0.18924199963852817,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,27,task_m7,balanced,0,0.0,33,168.9,285467,11253,211712,0,0.12183315,26,0.1361321743245798,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,28,task_m8,rapid,0,0.0,22,134.4,105747,3462,64256,0,0.05151645,10,0.08004270767353616,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,29,task_m9,verifier,0,0.0,30,180.0,308616,9330,144896,0,0.17564220000000003,18,0.020619287202735537,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,30,task_m10,exploratory,1,1.0,7,27.5,76580,1839,44544,0,0.0356433,7,0.08004270767353638,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,31,task_m11,algorithmic,1,1.0,5,18.6,50393,1223,28672,0,0.023944649999999998,5,0.1361321743245798,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,32,task_m12,domain_expert,0,0.0,30,180.0,146768,5517,102144,0,0.06595530000000001,13,0.08004270767353638,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,33,task_m13,planner,1,1.0,4,18.3,52456,1358,20736,0,0.031456200000000004,4,0.16303962724450427,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,34,task_m14,exploratory,1,1.0,5,20.7,48828,1014,28672,0,0.0218304,5,0.2396728532654202,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,35,task_m15,algorithmic,0,0.0,3,11.4,30286,644,15104,0,0.0154173,3,0.16303962724450427,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,36,task_m16,baseline,1,1.0,5,16.2,46744,851,25600,0,0.021607499999999998,5,0.16303962724450427,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,37,task_m17,planner,1,1.0,28,160.8,192513,6469,111104,0,0.09850004999999999,15,0.2758941166997386,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,38,task_m18,exploratory,1,1.0,11,53.7,99721,3709,60416,0,0.050700449999999994,9,0.3772942311414682,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,39,task_m19,planner,1,1.0,7,30.5,50590,1412,28672,0,0.024942899999999997,5,0.5123869043329433,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,40,task_m20,exploratory,0,0.0,20,111.7,126052,3623,70144,0,0.0634953,11,0.3772942311414681,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,41,task_h1,planner,1,1.0,7,33.0,99376,2391,43520,0,0.05591550000000001,7,0.5736536985488607,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,42,task_h2,baseline,1,1.0,9,47.4,77287,1917,44544,0,0.036524549999999996,7,0.5902110642046825,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_20,43,task_h3,planner,0,0.0,20,119.9,126113,5435,68352,0,0.07290465000000002,10,0.2849983529682245,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,44,task_h4,baseline,1,1.0,8,42.1,80086,3194,50432,0,0.040395900000000005,8,0.32659599776522863,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,45,task_h5,cautious,1,1.0,22,126.0,188491,6606,115968,0,0.09281685000000002,16,0.32659599776522863,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,46,task_h6,overthinker,0,0.0,30,180.0,138558,5334,77312,0,0.0757359,10,0.32659599776522863,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,47,task_h7,junior_reactive,1,1.0,9,42.5,118340,2619,52480,0,0.06511650000000001,8,0.32659599776522863,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,48,task_h8,explorer,0,0.0,13,63.6,129876,4262,81152,0,0.0618084,12,0.3110545315121469,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,49,task_h9,balanced,0,0.0,30,180.0,174347,7357,120064,0,0.08282355,15,0.2952677098870953,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,50,task_h10,rapid,1,1.0,5,18.5,47648,1221,26624,0,0.0232593,5,0.3110545315121469,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,51,task_h11,verifier,0,0.0,30,180.0,169647,5694,79360,0,0.09929025000000001,10,0.2952677098870953,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,52,task_h12,domain_expert,0,0.0,30,180.0,121481,5723,86272,0,0.05863065,11,0.27922766153640644,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,53,task_h13,baseline,1,1.0,18,74.1,223478,5184,125952,0,0.1059189,17,0.3413393195906955,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,54,task_h14,algorithmic,0,0.0,21,124.3,141395,4856,71168,0,0.07985985,11,0.30745199703645953,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,55,task_h15,baseline,1,1.0,6,20.3,59317,1293,36608,0,0.025595849999999996,6,0.39678679919638116,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,56,task_h16,rapid,0,0.0,23,128.5,191634,4799,91136,0,0.1038042,13,0.36817853873174466,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,57,task_h17,baseline,0,0.0,11,58.8,175174,3883,76288,0,0.0973596,11,0.2267171761186768,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,58,task_h18,exploratory,0,0.0,13,74.7,65696,2357,39424,0,0.0332673,7,0.13889745774502504,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,59,task_h19,cautious,1,1.0,13,79.4,97875,3757,66304,0,0.045557549999999995,10,0.1517086322404202,False,spruce,b5d7eb1ebd2f
webarena_gmail_adaptive_spruce_60_trial0_2026-06-19T21-46-42Z_resume_from_44,60,task_h20,overthinker,0,0.0,18,122.4,68621,2623,39424,0,0.03665805,7,0.1517086322404202,False,spruce,b5d7eb1ebd2f
