run_id,t,task_id,arm_id,success,reward,steps,wallclock_s,tokens_input,tokens_output,tokens_cache_read,tokens_cache_write,tokens_cost_usd,tokens_invocations,global_log_e,global_rejected,policy_type,config_hash
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,1,task_e1,baseline,0,0.0,10,46.2,138303,3156,55296,0,0.08060445000000001,9,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,2,task_e2,planner,1,1.0,4,15.3,45125,1221,13824,0,0.03000705,4,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,3,task_e3,cautious,1,1.0,4,15.8,52499,1244,22016,0,0.030111450000000005,4,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,4,task_e4,explorer,1,1.0,11,47.9,142203,2810,58368,0,0.07989885000000001,10,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,5,task_e5,balanced,1,1.0,4,12.4,38984,723,18688,0,0.0198771,4,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,6,task_e6,overthinker,1,1.0,6,18.7,60405,1447,36608,0,0.02710485,6,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,7,task_e7,rapid,0,0.0,30,180.0,728072,15875,327168,0,0.3966531,38,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,8,task_e8,verifier,0,0.0,6,27.4,87268,2725,35584,0,0.0536943,6,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,9,task_e9,exploratory,1,1.0,5,15.3,49359,930,28928,0,0.021677850000000002,5,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,10,task_e10,algorithmic,1,1.0,4,15.8,45513,1309,20736,0,0.026028449999999998,4,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,11,task_e11,junior_reactive,1,1.0,4,13.1,52334,802,22016,0,0.027998700000000005,4,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,12,task_e12,domain_expert,1,1.0,5,16.1,50229,1264,28928,0,0.023833349999999996,5,0.0,False,spruce,3e7eb60d6cd9
webarena_gmail_adaptive_spruce_120_trial0_2026-06-20T23-35-23Z,13,task_e13,baseline,1,1.0,6,17.7,58387,1099,36864,0,0.02385255,6,0.0,False,spruce,3e7eb60d6cd9
