split,env,T,cap,base_seed,n_replicates,policy,name,alpha,c,K0,recommender,mean_regret,se,mean_q,mean_regret_disc,mean_regret_sel,mean_mu_star,mean_k_final,mean_search_frac,cap_hit_frac,mean_n_demoted,mean_regret_posterior_mean_shrunk,mean_regret_lcb,mean_regret_posterior_mean,mean_regret_empirical,mean_regret_oracle_prior,seconds
val,tail_b1.0_mu0.9_c2.0,50,64,5271000,500,power,power_a0.5000_c2.97826,0.5,2.9782566545,-1,posterior_mean_shrunk,0.09274695366621018,0.003916224222594846,0.7978334855437279,0.013733124732971192,0.07901382893323898,0.890580439209938,21.0,0.3958333333333333,0.0,-1.0,0.09274695366621018,0.09274695366621018,0.09263349360227585,0.10436070817708969,0.09263349360227585,0.06715212506242096
val,tail_b1.0_mu0.9_c2.0,50,64,5271000,500,power,power_a0.6667_c1.85783,0.6666666666666666,1.8578281028,-1,posterior_mean_shrunk,0.10073631501197815,0.004082839146995251,0.7898441241979599,0.009705783843994141,0.09103053116798401,0.890580439209938,25.0,0.47916666666666674,0.0,-1.0,0.10073631501197815,0.10073631501197815,0.10073631501197815,0.11211088192462922,0.10073631501197815,0.11815024993848056
val,beta_rare_excellent,100,64,5049000,500,power,power_a0.2500_c12.2696,0.25,12.2696422264,-1,posterior_mean_shrunk,0.1810182337090373,0.005586970475775639,0.25364329559355975,0.06696281796693802,0.11405541574209929,0.43466152930259705,39.0,0.37755102040816324,0.0,-1.0,0.1810182337090373,0.1810182337090373,0.18153378813713789,0.18153378813713789,0.1810182337090373,0.1054104589857161
val,beta_rare_excellent,100,64,5049000,500,power,power_a0.3333_c7.65377,0.3333333333333333,7.6537682222,-1,posterior_mean_shrunk,0.17629376166686417,0.0054935093320165095,0.2583677676357329,0.07009357157349587,0.10620019009336829,0.43466152930259705,36.0,0.34693877551020413,0.0,-1.0,0.17629376166686417,0.17629376166686417,0.17615234864875673,0.17615234864875673,0.17629376166686417,0.04630104196257889
val,beta_rare_excellent,100,64,5049000,500,power,power_a0.5000_c3.77086,0.5,3.7708600737,-1,posterior_mean_shrunk,0.17991812029480933,0.005573205060623752,0.2547434090077877,0.06813923180103303,0.11177888849377632,0.43466152930259705,38.0,0.3673469387755102,0.0,-1.0,0.17991812029480933,0.17991812029480933,0.1800610942542553,0.18024957117438317,0.17984001770615576,0.2515008751070127
val,beta_rare_excellent,100,64,5049000,500,power,power_a0.6667_c1.65107,0.6666666666666666,1.6510733969,-1,posterior_mean_shrunk,0.17868318923190235,0.005537628103250628,0.2559783400706947,0.07009357157349587,0.1085896176584065,0.43466152930259705,36.0,0.34693877551020413,0.0,-1.0,0.17868318923190235,0.17873706175759435,0.18174082189798355,0.1815708955526352,0.1786815422065556,0.0878388750134036
val,beta_mostly_mediocre,50,64,5031000,500,power,power_a0.2500_c7.65377,0.25,7.6537682222,-1,posterior_mean_shrunk,0.14693534737825395,0.0046285762192722285,0.6130692085623741,0.03601914060115814,0.1109162067770958,0.7600045559406281,21.0,0.3958333333333333,0.0,-1.0,0.14693534737825395,0.14693534737825395,0.14601053047180176,0.15137617760896682,0.14693534737825395,0.16110704198945314
val,beta_mostly_mediocre,50,64,5031000,500,power,power_a0.3333_c6.04501,0.3333333333333333,6.0450098106,-1,posterior_mean_shrunk,0.14632178235054016,0.00455646733317802,0.6136827735900879,0.03174970889091492,0.11457207345962525,0.7600045559406281,23.0,0.4375,0.0,-1.0,0.14632178235054016,0.14632178235054016,0.14738249373435974,0.17719766426086425,0.14632178235054016,0.10388712503481656
val,beta_mostly_mediocre,50,64,5031000,500,power,power_a0.5000_c2.97826,0.5,2.9782566545,-1,posterior_mean_shrunk,0.1479254270195961,0.004570786205957468,0.612079128921032,0.03601914060115814,0.11190628641843796,0.7600045559406281,21.0,0.3958333333333333,0.0,-1.0,0.1479254270195961,0.1479254270195961,0.14841160839796066,0.15104362404346466,0.1479254270195961,0.1224071669857949
val,beta_mostly_mediocre,50,64,5031000,500,power,power_a0.6667_c1.85783,0.6666666666666666,1.8578281028,-1,posterior_mean_shrunk,0.15052195018529893,0.004555879525460197,0.6094826057553291,0.028405576586723328,0.12211637359857559,0.7600045559406281,25.0,0.47916666666666674,0.0,-1.0,0.15052195018529893,0.15052195018529893,0.15165021461248399,0.15746495240926742,0.15052195018529893,0.11041458393447101
val,tail_b0.5_mu1.0_c1.0,100,64,5199000,500,power,power_a0.2500_c12.2696,0.25,12.2696422264,-1,posterior_mean_shrunk,0.023868822336196898,0.0014040985655230116,0.9759323624372482,0.0010335603952407837,0.022835261940956114,0.9998011847734452,39.0,0.37755102040816324,0.0,-1.0,0.023868822336196898,0.023868822336196898,0.023868822336196898,0.04425463092327118,0.023868822336196898,0.06845962500665337
val,tail_b0.5_mu1.0_c1.0,100,64,5199000,500,power,power_a0.3333_c7.65377,0.3333333333333333,7.6537682222,-1,posterior_mean_shrunk,0.021475553750991822,0.0013550638377562393,0.9783256310224533,0.001182471752166748,0.020293081998825072,0.9998011847734452,36.0,0.34693877551020413,0.0,-1.0,0.021475553750991822,0.021475553750991822,0.021475553750991822,0.044736122846603395,0.021475553750991822,0.2089735409244895
val,tail_b0.5_mu1.0_c1.0,100,64,5199000,500,power,power_a0.5000_c3.77086,0.5,3.7708600737,-1,posterior_mean_shrunk,0.022817635416984557,0.001326049125470442,0.9769835493564606,0.001076128602027893,0.021741506814956665,0.9998011847734452,38.0,0.3673469387755102,0.0,-1.0,0.022817635416984557,0.022817635416984557,0.022817635416984557,0.051812337696552274,0.022817635416984557,0.2302563750417903
val,tail_b0.5_mu1.0_c1.0,100,64,5199000,500,power,power_a0.6667_c1.65107,0.6666666666666666,1.6510733969,-1,posterior_mean_shrunk,0.02576161551475525,0.0016557850229012656,0.9740395692586898,0.001182471752166748,0.0245791437625885,0.9998011847734452,36.0,0.34693877551020413,0.0,-1.0,0.02576161551475525,0.02576161551475525,0.02576161551475525,0.05209853208065033,0.02576161551475525,0.1294103330001235
val,beta_skewed,50,64,5061000,500,power,power_a0.2500_c7.65377,0.25,7.6537682222,-1,posterior_mean_shrunk,0.2128811474107206,0.008268178865278322,0.4510067068077624,0.09832554116845131,0.11455560624226928,0.663887854218483,21.0,0.3958333333333333,0.0,-1.0,0.2128811474107206,0.2128811474107206,0.21271569794043899,0.21404645901545882,0.2128811474107206,0.05963437503669411
val,beta_skewed,50,64,5061000,500,power,power_a0.3333_c6.04501,0.3333333333333333,6.0450098106,-1,posterior_mean_shrunk,0.20877448007464408,0.008186379999390009,0.4551133741438389,0.08800102376937866,0.12077345630526543,0.663887854218483,23.0,0.4375,0.0,-1.0,0.20877448007464408,0.20901324516627937,0.21585831213928758,0.22749971648957582,0.2089683657884598,0.0324575420236215
val,beta_skewed,50,64,5061000,500,power,power_a0.5000_c2.97826,0.5,2.9782566545,-1,posterior_mean_shrunk,0.21424734380468727,0.008226923999030085,0.4496405104137957,0.09832554116845131,0.11592180263623596,0.663887854218483,21.0,0.3958333333333333,0.0,-1.0,0.21424734380468727,0.21424734380468727,0.21424734380468727,0.21424734380468727,0.21424734380468727,0.10105858300812542
