policy,replicate,budget,timestep,entropy,normalized_entropy
spruce,1,160,28,2.837099381203814,0.9815690225498446
spruce,1,160,29,2.8414600378375496,0.9830777062068249
spruce,1,160,30,2.846679637214199,0.9848835636583414
spruce,1,160,31,2.852637956273579,0.9869450005801154
spruce,1,160,32,2.859232119809774,0.9892264245935422
spruce,1,160,33,2.866373760957439,0.9916972628613722
spruce,1,160,34,2.873986707618566,0.994331161646305
spruce,1,160,35,2.882005086088324,0.9971053302105573
spruce,1,160,36,2.8903717578961645,1.0
spruce,1,160,37,2.884895182778212,0.9981052350435575
spruce,1,160,38,2.8804181726230462,0.9965562958308299
spruce,1,160,39,2.876845594467817,0.9953202686154833
spruce,1,160,40,2.8740927411215416,0.9943678467207028
spruce,1,160,41,2.8720839929340585,0.993672867543026
spruce,1,160,42,2.8707516771056385,0.9932119179005516
spruce,1,160,43,2.870035091638932,0.9929639963434894
spruce,1,160,44,2.869879667117499,0.9929102231494328
spruce,1,160,45,2.8702362443454756,0.9930335904038361
spruce,1,160,46,2.8710604497716514,0.9933187459115745
spruce,1,160,47,2.872312153755019,0.9937518057696872
spruce,1,160,48,2.873954999266822,0.9943201913094765
spruce,1,160,49,2.875955990689081,0.9950124868305603
spruce,1,160,50,2.8782851340573425,0.9958183151334071
spruce,1,160,51,2.8809151214807063,0.9967282283361565
spruce,1,160,52,2.8838210536139455,0.9977336118565637
spruce,1,160,53,2.886980195001301,0.9988265997667608
spruce,1,160,54,2.8903717578961645,1.0
spruce,1,160,55,2.8877985640224133,0.9991097360169253
spruce,1,160,56,2.8856419631453565,0.9983636033192316
spruce,1,160,57,2.8838743323344866,0.9977520450288349
spruce,1,160,58,2.882470150167473,0.9972662313395829
spruce,1,160,59,2.8814058086437857,0.9968979944438341
spruce,1,160,60,2.8806594445732787,0.9966397701969123
spruce,1,160,61,2.880210788150286,0.9964845457273377
spruce,1,160,62,2.8800410267244496,0.9964258123047692
spruce,1,160,63,2.8801326820366913,0.9964575228665651
spruce,1,160,64,2.880469499409199,0.9965740536801491
spruce,1,160,65,2.88103634756786,0.9967701696839512
spruce,1,160,66,2.8818191279388388,0.9970409931061771
spruce,1,160,67,2.8790334753988516,0.9960772234691478
spruce,1,160,68,2.876549252747245,0.9952177414164258
spruce,1,160,69,2.874350172961701,0.9944569120250036
spruce,1,160,70,2.872420970613009,0.9937894538188329
spruce,1,160,71,2.870747326080253,0.9932104125490779
spruce,1,160,72,2.869315796294856,0.9927151372331998
spruce,1,160,73,2.8681137513728117,0.9922992582312131
spruce,1,160,74,2.8644083012201818,0.9910172604596438
spruce,1,160,75,2.867035537732439,0.9919262219124673
spruce,1,160,76,2.8697690802367837,0.9928719627144513
spruce,1,160,77,2.8726025083180886,0.9938522615544065
spruce,1,160,78,2.875529789244514,0.994865031250356
spruce,1,160,79,2.8785452512114356,0.9959083094925695
spruce,1,160,80,2.88164355870305,0.9969802503192643
spruce,1,160,81,2.8792144221926317,0.9961398267634424
spruce,1,160,82,2.87699509380008,0.9953719918347732
spruce,1,160,83,2.874976176022381,0.9946734942203457
spruce,1,160,84,2.873148762052149,0.9940412523762854
spruce,1,160,85,2.871504405388485,0.9934723440138328
spruce,1,160,86,2.870035091638932,0.9929639963434894
spruce,1,160,87,2.8710476391770614,0.9933143137500179
spruce,1,160,88,2.8721677936573498,0.9937018606035423
spruce,1,160,89,2.8733904601824056,0.994124874190537
spruce,1,160,90,2.8747108029122956,0.994581681425206
spruce,1,160,91,2.876124229755222,0.9950706935528206
spruce,1,160,92,2.8776263781033977,0.9955904012146715
spruce,1,160,93,2.8792131015329323,0.9961393698465437
spruce,1,160,94,2.88088045739361,0.9967162353850761
spruce,1,160,95,2.8826246952208363,0.9973197002585691
spruce,1,160,96,2.880600557258557,0.9966193965842235
spruce,1,160,97,2.878725544357922,0.9959706866404204
spruce,1,160,98,2.8769939956080357,0.995371611886401
spruce,1,160,99,2.875400500961384,0.9948203005741801
spruce,1,160,100,2.873939888026429,0.9943149631790977
spruce,1,160,101,2.8726072096711097,0.9938538881109241
spruce,1,160,102,2.87139773238031,0.9934354376858203
spruce,1,160,103,2.871932624099521,0.9936204975203381
spruce,1,160,104,2.8725505841548378,0.9938342970267955
spruce,1,160,105,2.8732483500451664,0.9940757074572781
spruce,1,160,106,2.8740227991592815,0.9943436484624445
spruce,1,160,107,2.874870941768512,0.9946370856671617
spruce,1,160,108,2.8757899144261554,0.9949550283868596
spruce,1,160,109,2.8767769737466775,0.9952965274752815
spruce,1,160,110,2.8778294905398103,0.9956606732950216
spruce,1,160,111,2.878944944276438,0.9960465938028527
spruce,1,160,112,2.8773459711072733,0.9954933870519229
spruce,1,160,113,2.875854313304487,0.9949773088696922
spruce,1,160,114,2.874466453647663,0.9944971423814082
spruce,1,160,115,2.8731790093094203,0.9940517172091183
spruce,1,160,116,2.8719887257508305,0.9936399073596281
spruce,1,160,117,2.870892470940548,0.9932606292244582
spruce,1,160,118,2.8742274771013907,0.9944144621705947
spruce,1,160,119,2.877577648517619,0.9955735419350147
spruce,1,160,120,2.8778686616595945,0.9956742255723982
spruce,1,160,121,2.8782237359875427,0.995797072859076
spruce,1,160,122,2.8786407316944707,0.995941343472636
spruce,1,160,123,2.8791175877402977,0.9961063243421467
spruce,1,160,124,2.879652318453669,0.9962913284724668
spruce,1,160,125,2.8802430103039933,0.9964956938274461
spruce,1,160,126,2.8808878188339593,0.996718782268649
spruce,1,160,127,2.8815849657434245,0.9969599785464498
spruce,1,160,128,2.88233273611614,0.9972186893405449
spruce,1,160,129,2.8810467266761504,0.9967737606089807
spruce,1,160,130,2.879840132886201,0.996356307806706
spruce,1,160,131,2.8787106808606406,0.9959655442232761
spruce,1,160,132,2.877656172516718,0.9956007093742495
spruce,1,160,133,2.8766744825692614,0.9952610679614192
spruce,1,160,134,2.875763555664577,0.9949459088812089
spruce,1,160,135,2.878151934086084,0.995772231106017
spruce,1,160,136,2.880559656024549,0.9966052457284051
spruce,1,160,137,2.8789898238231695,0.9960621210604135
spruce,1,160,138,2.879210625267854,0.9961385131176225
spruce,1,160,139,2.879480382376865,0.9962318426722979
spruce,1,160,140,2.879797673717637,0.9963416179425224
spruce,1,160,141,2.880161123464091,0.9964673629251396
spruce,1,160,142,2.87890272049704,0.9960319853777312
spruce,1,160,143,2.8777111645066635,0.9956197352970553
spruce,1,160,144,2.876584720849415,0.9952300125376312
spruce,1,160,145,2.8755217074513135,0.9948622351418006
spruce,1,160,146,2.874520492910684,0.9945158386833193
spruce,1,160,147,2.875189484095003,0.9947472937487417
spruce,1,160,148,2.875895399544113,0.9949915237330619
spruce,1,160,149,2.8766371873239036,0.995248164692054
spruce,1,160,150,2.8774138276651673,0.9955168638097859
spruce,1,160,151,2.8782243318168135,0.9957972790018566
spruce,1,160,152,2.8790677409464984,0.9960890785350415
spruce,1,160,153,2.8808800339886114,0.9967160888969999
spruce,1,160,154,2.882711232278538,0.9973496400258207
spruce,1,160,155,2.8814627422634684,0.9969176921244274
spruce,1,160,156,2.8802716153105163,0.9965055904805132
spruce,1,160,157,2.8791364918876146,0.9961128647282632
spruce,1,160,158,2.8780560502157613,0.9957390575635269
spruce,1,160,159,2.8770290050188976,0.995383724311305
spruce,1,160,160,2.876054106322241,0.9950464325100018
uniform,2,160,1,-0.0,-0.0
uniform,2,160,2,0.6931471805599453,0.23981246656813146
uniform,2,160,3,1.0986122886681096,0.38009376671593426
uniform,2,160,4,1.3862943611198906,0.4796249331362629
uniform,2,160,5,1.6094379124341005,0.5568273036287807
uniform,2,160,6,1.791759469228055,0.6199062332840658
uniform,2,160,7,1.9459101490553132,0.6732387083908185
uniform,2,160,8,2.0794415416798357,0.7194373997043944
uniform,2,160,9,2.1972245773362196,0.7601875334318686
uniform,2,160,10,2.3025850929940455,0.7966397701969121
uniform,2,160,11,2.3978952727983707,0.8296148293891938
uniform,2,160,12,2.4849066497880004,0.8597186998521973
uniform,2,160,13,2.564949357461537,0.8874115761940966
uniform,2,160,14,2.6390573296152584,0.9130511749589498
uniform,2,160,15,2.70805020110221,0.9369210703447151
uniform,2,160,16,2.772588722239781,0.9592498662725258
uniform,2,160,17,2.833213344056216,0.9802245459658266
uniform,2,160,18,2.8903717578961645,1.0
uniform,2,160,19,2.8714761180548676,0.9934625572680482
uniform,2,160,20,2.8571028374420018,0.9884897434514174
uniform,2,160,21,2.8464803861348673,0.9848146275158581
uniform,2,160,22,2.8389889331546994,0.9822227626598229
uniform,2,160,23,2.8341258765552606,0.9805402605435627
uniform,2,160,24,2.831480240067973,0.979624933136263
uniform,2,160,25,2.8307134037546313,0.9793596259794078
uniform,2,160,26,2.8315444269076697,0.9796471402587624
uniform,2,160,27,2.833738745631032,0.9804063224357151
uniform,2,160,28,2.837099381203814,0.9815690225498446
uniform,2,160,29,2.8414600378375496,0.9830777062068249
uniform,2,160,30,2.846679637214199,0.9848835636583414
uniform,2,160,31,2.852637956273579,0.9869450005801154
uniform,2,160,32,2.859232119809774,0.9892264245935422
uniform,2,160,33,2.866373760957439,0.9916972628613722
uniform,2,160,34,2.873986707618566,0.994331161646305
uniform,2,160,35,2.882005086088324,0.9971053302105573
uniform,2,160,36,2.8903717578961645,1.0
uniform,2,160,37,2.884895182778212,0.9981052350435575
uniform,2,160,38,2.8804181726230462,0.9965562958308299
uniform,2,160,39,2.876845594467817,0.9953202686154833
uniform,2,160,40,2.8740927411215416,0.9943678467207028
uniform,2,160,41,2.8720839929340585,0.993672867543026
uniform,2,160,42,2.8707516771056385,0.9932119179005516
uniform,2,160,43,2.870035091638932,0.9929639963434894
uniform,2,160,44,2.869879667117499,0.9929102231494328
uniform,2,160,45,2.8702362443454756,0.9930335904038361
uniform,2,160,46,2.8710604497716514,0.9933187459115745
uniform,2,160,47,2.872312153755019,0.9937518057696872
uniform,2,160,48,2.873954999266822,0.9943201913094765
uniform,2,160,49,2.875955990689081,0.9950124868305603
uniform,2,160,50,2.8782851340573425,0.9958183151334071
uniform,2,160,51,2.8809151214807063,0.9967282283361565
uniform,2,160,52,2.8838210536139455,0.9977336118565637
uniform,2,160,53,2.886980195001301,0.9988265997667608
uniform,2,160,54,2.8903717578961645,1.0
uniform,2,160,55,2.8877985640224133,0.9991097360169253
uniform,2,160,56,2.8856419631453565,0.9983636033192316
uniform,2,160,57,2.8838743323344866,0.9977520450288349
uniform,2,160,58,2.882470150167473,0.9972662313395829
uniform,2,160,59,2.8814058086437857,0.9968979944438341
uniform,2,160,60,2.8806594445732787,0.9966397701969123
uniform,2,160,61,2.880210788150286,0.9964845457273377
uniform,2,160,62,2.8800410267244496,0.9964258123047692
uniform,2,160,63,2.8801326820366913,0.9964575228665651
uniform,2,160,64,2.880469499409199,0.9965740536801491
uniform,2,160,65,2.88103634756786,0.9967701696839512
uniform,2,160,66,2.8818191279388388,0.9970409931061771
uniform,2,160,67,2.882804692402071,0.9973819750094702
uniform,2,160,68,2.8839807686065306,0.997788869451767
uniform,2,160,69,2.8853358920580363,0.9982577099902907
uniform,2,160,70,2.8868593442824784,0.9987847882874961
uniform,2,160,71,2.888541096447556,0.9993666346055288
uniform,2,160,72,2.8903717578961645,1.0
uniform,2,160,73,2.8888812751439654,0.9994843283573723
uniform,2,160,74,2.8876161981228994,0.9990466417457418
uniform,2,160,75,2.886565042153578,0.9986829667387294
uniform,2,160,76,2.885716991978491,0.998389561514031
uniform,2,160,77,2.885061855761647,0.9981628999383864
uniform,2,160,78,2.8845900227565435,0.9979996569217001
uniform,2,160,79,2.88429242430919,0.9978966949250155
uniform,2,160,80,2.884160497896886,0.9978510515187847
uniform,2,160,81,2.884186153933543,0.9978599278982978
uniform,2,160,82,2.884361745099113,0.9979206782723942
uniform,2,160,83,2.8846800379745203,0.9980308000498223
uniform,2,160,84,2.885134186784702,0.9981879247549543
uniform,2,160,85,2.8857177090713244,0.998389809611125
uniform,2,160,86,2.8864244631336784,0.9986343297357156
uniform,2,160,87,2.8872486270914086,0.9989194708963566
uniform,2,160,88,2.888184679436307,0.999243322782309
uniform,2,160,89,2.889227380952611,0.9996040727493176
uniform,2,160,90,2.8903717578961645,1.0
uniform,2,160,91,2.8894003925358955,0.9996639306491923
uniform,2,160,92,2.8885695919896417,0.9993764933864997
uniform,2,160,93,2.8878735374687126,0.999135675049195
uniform,2,160,94,2.8873066851225535,0.9989395575966179
uniform,2,160,95,2.8868637507051917,0.9987863128051299
uniform,2,160,96,2.886539695236003,0.998674197307079
uniform,2,160,97,2.886329711581178,0.9986015479483066
uniform,2,160,98,2.886229211888412,0.998566777440848
uniform,2,160,99,2.886233815812878,0.9985683702893988
uniform,2,160,100,2.8863393394776184,0.9986048789718728
uniform,2,160,101,2.88654178511606,0.9986749203559572
uniform,2,160,102,2.8868373313485556,0.998777172335028
uniform,2,160,103,2.887222324048657,0.9989103706680972
uniform,2,160,104,2.887693267758309,0.9990733060096721
uniform,2,160,105,2.888246817614319,0.9992648211165085
uniform,2,160,106,2.888879771751366,0.9994838082192291
uniform,2,160,107,2.8895890641494564,0.9997292065477149
uniform,2,160,108,2.8903717578961645,1.0
uniform,2,160,109,2.8896888280580537,0.9997637224913214
uniform,2,160,110,2.889101719131801,0.9995605967429989
uniform,2,160,111,2.8886070899547978,0.9993894667921018
uniform,2,160,112,2.888201732110225,0.9992492226025904
uniform,2,160,113,2.8878825636970817,0.9991387979098942
uniform,2,160,114,2.8876466234406086,0.9990571681832584
uniform,2,160,115,2.8874910651218415,0.999003348698501
uniform,2,160,116,2.8874131523065296,0.9989763927143447
uniform,2,160,117,2.8874102533550237,0.9989753897459556
uniform,2,160,118,2.887479836696016,0.9989994639297702
uniform,2,160,119,2.88761946634819,0.9990477724740924
uniform,2,160,120,2.88782679767491,0.9991195041903167
uniform,2,160,121,2.888099573358103,0.999213878099987
uniform,2,160,122,2.8884356195783876,0.9993301421132117
uniform,2,160,123,2.8888328423893856,0.9994675717742624
uniform,2,160,124,2.889289224274942,0.9996254690704526
uniform,2,160,125,2.889802820878696,0.9998031613006478
uniform,2,160,126,2.8903717578961645,1.0
uniform,2,160,127,2.8898655110962217,0.9998248506274116
uniform,2,160,128,2.8894286907862385,0.9996737211719048
uniform,2,160,129,2.8890592055157502,0.9995458880412775
uniform,2,160,130,2.888755035523464,0.9994406524460794
uniform,2,160,131,2.8885142298330067,0.9993573393948085
uniform,2,160,132,2.888334903485777,0.9992952967365449
uniform,2,160,133,2.8882152349034835,0.999253894248451
uniform,2,160,134,2.888153463373438,0.9992325227657423
uniform,2,160,135,2.8881478866500374,0.999230593351858
uniform,2,160,136,2.888196858666314,0.9992475365067109
uniform,2,160,137,2.8882987873497603,0.9992828014110153
uniform,2,160,138,2.8884521325370063,0.9993358552048144
uniform,2,160,139,2.8886554039822103,0.9994061822984309
uniform,2,160,140,2.888907159454373,0.999493283714183
uniform,2,160,141,2.8892060029190056,0.9995966764572847
uniform,2,160,142,2.889550582799899,0.9997158929144591
uniform,2,160,143,2.889939590316936,0.999850480278861
uniform,2,160,144,2.8903717578961645,1.0
uniform,2,160,145,2.8899815295620663,0.9998649902618817
uniform,2,160,146,2.889643883851686,0.9997481728630616
uniform,2,160,147,2.8893574263048705,0.9996490653534367
uniform,2,160,148,2.889120804492186,0.9995671998245342
uniform,2,160,149,2.888932706517051,0.9995021223912869
uniform,2,160,150,2.888791859580122,0.9994533926953423
uniform,2,160,151,2.888697028602955,0.9994205834288845
uniform,2,160,152,2.8886470149081536,0.9994032798779953
uniform,2,160,153,2.888640654953338,0.9994010794846381
uniform,2,160,154,2.8886768191164265,0.9994135914263943
uniform,2,160,155,2.8887544105298497,0.9994404362131285
uniform,2,160,156,2.8888723639614358,0.9994812452998018
uniform,2,160,157,2.8890296447398294,0.9995356607146922
uniform,2,160,158,2.88922524772242,0.9996033347023225
uniform,2,160,159,2.8894581963038433,0.9996839293804247
uniform,2,160,160,2.889727541463246,0.9997771164103169
spruce,2,160,1,-0.0,-0.0
spruce,2,160,2,0.6931471805599453,0.23981246656813146
spruce,2,160,3,1.0986122886681096,0.38009376671593426
spruce,2,160,4,1.3862943611198906,0.4796249331362629
spruce,2,160,5,1.6094379124341005,0.5568273036287807
spruce,2,160,6,1.791759469228055,0.6199062332840658
spruce,2,160,7,1.9459101490553132,0.6732387083908185
spruce,2,160,8,2.0794415416798357,0.7194373997043944
spruce,2,160,9,2.1972245773362196,0.7601875334318686
spruce,2,160,10,2.3025850929940455,0.7966397701969121
spruce,2,160,11,2.3978952727983707,0.8296148293891938
spruce,2,160,12,2.4849066497880004,0.8597186998521973
spruce,2,160,13,2.564949357461537,0.8874115761940966
spruce,2,160,14,2.6390573296152584,0.9130511749589498
spruce,2,160,15,2.70805020110221,0.9369210703447151
spruce,2,160,16,2.772588722239781,0.9592498662725258
spruce,2,160,17,2.833213344056216,0.9802245459658266
spruce,2,160,18,2.8903717578961645,1.0
spruce,2,160,19,2.8714761180548676,0.9934625572680482
spruce,2,160,20,2.8571028374420018,0.9884897434514174
spruce,2,160,21,2.8464803861348673,0.9848146275158581
spruce,2,160,22,2.8389889331546994,0.9822227626598229
spruce,2,160,23,2.8341258765552606,0.9805402605435627
spruce,2,160,24,2.831480240067973,0.979624933136263
spruce,2,160,25,2.8307134037546313,0.9793596259794078
spruce,2,160,26,2.8315444269076697,0.9796471402587624
spruce,2,160,27,2.833738745631032,0.9804063224357151
spruce,2,160,28,2.837099381203814,0.9815690225498446
spruce,2,160,29,2.8414600378375496,0.9830777062068249
spruce,2,160,30,2.846679637214199,0.9848835636583414
spruce,2,160,31,2.852637956273579,0.9869450005801154
spruce,2,160,32,2.859232119809774,0.9892264245935422
spruce,2,160,33,2.866373760957439,0.9916972628613722
spruce,2,160,34,2.873986707618566,0.994331161646305
spruce,2,160,35,2.882005086088324,0.9971053302105573
spruce,2,160,36,2.8903717578961645,1.0
spruce,2,160,37,2.884895182778212,0.9981052350435575
spruce,2,160,38,2.8804181726230462,0.9965562958308299
spruce,2,160,39,2.876845594467817,0.9953202686154833
spruce,2,160,40,2.8740927411215416,0.9943678467207028
spruce,2,160,41,2.8720839929340585,0.993672867543026
spruce,2,160,42,2.8707516771056385,0.9932119179005516
spruce,2,160,43,2.870035091638932,0.9929639963434894
spruce,2,160,44,2.869879667117499,0.9929102231494328
spruce,2,160,45,2.8702362443454756,0.9930335904038361
spruce,2,160,46,2.8710604497716514,0.9933187459115745
spruce,2,160,47,2.872312153755019,0.9937518057696872
spruce,2,160,48,2.873954999266822,0.9943201913094765
spruce,2,160,49,2.875955990689081,0.9950124868305603
spruce,2,160,50,2.8782851340573425,0.9958183151334071
spruce,2,160,51,2.8809151214807063,0.9967282283361565
spruce,2,160,52,2.8838210536139455,0.9977336118565637
spruce,2,160,53,2.886980195001301,0.9988265997667608
spruce,2,160,54,2.8903717578961645,1.0
spruce,2,160,55,2.8877985640224133,0.9991097360169253
spruce,2,160,56,2.8856419631453565,0.9983636033192316
spruce,2,160,57,2.8794414983131587,0.9962183897095086
spruce,2,160,58,2.8781137443189264,0.9957590183533482
spruce,2,160,59,2.877123240182503,0.9954163274404172
spruce,2,160,60,2.876448252253017,0.9951827976435522
spruce,2,160,61,2.8760686317697,0.9950514579699342
spruce,2,160,62,2.875965679317745,0.9950158388660338
spruce,2,160,63,2.876122022684061,0.9950699299586031
spruce,2,160,64,2.876521506608954,0.9952081419113741
spruce,2,160,65,2.877149093118388,0.9954252719423881
spruce,2,160,66,2.8779907712840553,0.9957164726031225
spruce,2,160,67,2.8790334753988516,0.9960772234691478
spruce,2,160,68,2.876549252747245,0.9952177414164258
spruce,2,160,69,2.874350172961701,0.9944569120250036
spruce,2,160,70,2.872420970613009,0.9937894538188329
spruce,2,160,71,2.870747326080253,0.9932104125490779
spruce,2,160,72,2.869315796294856,0.9927151372331998
spruce,2,160,73,2.8681137513728117,0.9922992582312131
spruce,2,160,74,2.8671293165648692,0.991958667161828
spruce,2,160,75,2.8663513190163212,0.991689498482601
spruce,2,160,76,2.8657692388825136,0.9914881125770622
spruce,2,160,77,2.8627581626343597,0.990446351689409
spruce,2,160,78,2.8599907983166974,0.9894889093430733
spruce,2,160,79,2.8632029563713126,0.9906002397613284
spruce,2,160,80,2.8664930425484285,0.9917385314596636
spruce,2,160,81,2.8698562170364945,0.9929021099781978
spruce,2,160,82,2.873287923764415,0.9940893990245101
spruce,2,160,83,2.876783871586213,0.9952989139639803
spruce,2,160,84,2.8803400168916804,0.9965292558034867
spruce,2,160,85,2.8786110572299046,0.9959310768124788
spruce,2,160,86,2.8770591079938233,0.995394139225872
spruce,2,160,87,2.8756764928668748,0.9949157872204003
spruce,2,160,88,2.874455920197201,0.9944934980576517
spruce,2,160,89,2.8733904601824056,0.994124874190537
spruce,2,160,90,2.8747108029122956,0.994581681425206
spruce,2,160,91,2.876124229755222,0.9950706935528206
spruce,2,160,92,2.8776263781033977,0.9955904012146715
spruce,2,160,93,2.8792131015329323,0.9961393698465437
spruce,2,160,94,2.876957030687994,0.9953588229017519
spruce,2,160,95,2.874860440266564,0.9946334523968325
spruce,2,160,96,2.8729171799600586,0.9939611304710468
spruce,2,160,97,2.8711213771346658,0.9933398253325342
spruce,2,160,98,2.8694674219278737,0.9927675961020646
spruce,2,160,99,2.8679499532779915,0.9922425879795845
spruce,2,160,100,2.8665638458198703,0.9917630277104481
spruce,2,160,101,2.8669620884252205,0.9919008101961309
spruce,2,160,102,2.8674495924684105,0.9920694750199059
spruce,2,160,103,2.8680228156430765,0.992267796627879
spruce,2,160,104,2.8686783700104743,0.992494602873687
spruce,2,160,105,2.8694130141307497,0.9927487722961041
spruce,2,160,106,2.8702236456591512,0.9930292315575078
spruce,2,160,107,2.87110729437586,0.9933349530323647
spruce,2,160,108,2.8691833930570123,0.9926693288566538
spruce,2,160,109,2.8673797412263005,0.9920453081486654
spruce,2,160,110,2.865692287070949,0.9914614890773845
spruce,2,160,111,2.864117138705011,0.9909165251426814
spruce,2,160,112,2.8672233171245245,0.991991189123544
spruce,2,160,113,2.870353533891148,0.9930741698017463
spruce,2,160,114,2.8735064632849716,0.9941650085096774
spruce,2,160,115,2.8766808377530184,0.9952632667041034
spruce,2,160,116,2.8754603660181908,0.9948410124624151
spruce,2,160,117,2.875559627633252,0.9948753546243844
spruce,2,160,118,2.8757296400057846,0.9949341748685513
spruce,2,160,119,2.875968010806616,0.9950166455058249
spruce,2,160,120,2.8762724375961826,0.9951219699467848
spruce,2,160,121,2.87442025233318,0.9944811578235889
spruce,2,160,122,2.872666173032616,0.9938742880339946
spruce,2,160,123,2.8710072561035926,0.9933003421654428
spruce,2,160,124,2.869440661793321,0.992758337730895
spruce,2,160,125,2.8714526226954966,0.9934544284315735
spruce,2,160,126,2.8734961404510937,0.9941614370542583
spruce,2,160,127,2.8755699696692507,0.9948789327232813
spruce,2,160,128,2.8776729116895856,0.9956065007306112
spruce,2,160,129,2.8764230249195686,0.9951740695851703
spruce,2,160,130,2.877318726024427,0.9954839609001582
spruce,2,160,131,2.8782594727884105,0.9958094369436511
spruce,2,160,132,2.8792437965857047,0.9961499896059877
spruce,2,160,133,2.8791924821906303,0.9961322360436875
spruce,2,160,134,2.8791980446360537,0.9961341605177307
spruce,2,160,135,2.8775057047635744,0.9955486511043289
spruce,2,160,136,2.8758927189712002,0.9949905963184807
spruce,2,160,137,2.8743569520037866,0.9944592574126054
spruce,2,160,138,2.8746113249833942,0.994547264423784
spruce,2,160,139,2.8749141705836605,0.9946520418107894
spruce,2,160,140,2.87357358883822,0.9941882323572897
spruce,2,160,141,2.873981181030627,0.9943292495781
spruce,2,160,142,2.874432977967072,0.9944855605907614
spruce,2,160,143,2.8759301300076436,0.9950035396488123
spruce,2,160,144,2.877455051214247,0.9955311261789662
spruce,2,160,145,2.879006832130151,0.9960680055307882
spruce,2,160,146,2.8805845928033347,0.9966138732617725
spruce,2,160,147,2.879602342193398,0.9962740378730363
spruce,2,160,148,2.880278441033735,0.9965079520186787
spruce,2,160,149,2.8809908124276893,0.9967544156066265
spruce,2,160,150,2.881738428601594,0.9970130730515945
spruce,2,160,151,2.880289592476905,0.9965118101532386
spruce,2,160,152,2.8789033894917866,0.9960322168340292
spruce,2,160,153,2.877578306773324,0.995573769675859
spruce,2,160,154,2.8763128744424233,0.9951359601354622
spruce,2,160,155,2.87647023324084,0.995190402543428
spruce,2,160,156,2.876666931398638,0.9952584554356766
spruce,2,160,157,2.876901953785712,0.995339767601294
spruce,2,160,158,2.8771743143059867,0.995433997874452
spruce,2,160,159,2.8774830549214756,0.9955408147967546
spruce,2,160,160,2.877827244714518,0.9956598962927947
