run_id,t,task_id,arm_id,success,reward,steps,wallclock_s,tokens_input,tokens_output,tokens_cache_read,tokens_cache_write,tokens_cost_usd,tokens_invocations,global_log_e,global_rejected,policy_type,config_hash
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,1,task_e1,baseline,1,1.0,4,24.6,51725,1072,20736,0,0.02962095,4,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,2,task_e2,planner,1,1.0,4,23.1,45176,1585,19968,0,0.0275361,4,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,3,task_e3,cautious,1,1.0,5,27.4,69585,2034,28672,0,0.04198815000000001,5,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,4,task_e4,explorer,1,1.0,6,21.9,64666,1255,37888,0,0.028572600000000004,6,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,5,task_e5,balanced,1,1.0,4,14.5,38966,713,20736,0,0.0184362,4,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,6,task_e6,overthinker,1,1.0,5,19.2,49498,1182,29952,0,0.022224900000000002,5,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,7,task_e7,rapid,0,0.0,4,25.1,52356,1488,19968,0,0.032484599999999995,4,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,8,task_e8,verifier,0,0.0,12,85.4,58053,2177,33536,0,0.030699450000000003,6,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,9,task_e9,exploratory,1,1.0,5,19.1,49613,951,28672,0,0.02213565,5,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,10,task_e10,algorithmic,1,1.0,3,14.0,28491,939,15104,0,0.01539855,3,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,11,task_e11,junior_reactive,1,1.0,4,18.7,52381,1013,18688,0,0.031229849999999997,4,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,12,task_e12,domain_expert,1,1.0,5,19.1,50232,1156,27904,0,0.0240408,5,0.0,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,13,task_e13,baseline,1,1.0,6,20.9,58333,1121,37888,0,0.023219850000000004,6,0.040821994520255256,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,14,task_e14,planner,1,1.0,4,17.6,39199,1121,20736,0,0.020446950000000002,4,0.08004270767353638,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,15,task_e15,cautious,0,0.0,15,121.6,121146,3055,48384,0,0.07194779999999999,8,0.040821994520255256,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,16,task_e16,explorer,1,1.0,23,129.3,367606,8569,158720,0,0.207129,21,0.08004270767353638,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,17,task_e17,balanced,1,1.0,4,15.8,39366,684,20736,0,0.0186057,4,0.11778303565638337,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,18,task_e18,overthinker,0,0.0,26,175.3,154454,5016,99072,0,0.07153889999999999,14,0.08004270767353638,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,19,task_e19,rapid,1,1.0,13,74.4,60285,1484,37632,0,0.02649015,6,0.08004270767353638,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z,20,task_e20,verifier,1,1.0,9,37.7,83174,2178,50432,0,0.0381399,8,0.08004270767353638,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z_resume_from_21,21,task_m1,exploratory,1,1.0,5,20.9,47049,971,28672,0,0.02030265,5,0.11778303565638337,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z_resume_from_21,22,task_m2,algorithmic,1,1.0,4,19.9,49481,1120,18688,0,0.02953635,4,0.15415067982725805,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z_resume_from_21,23,task_m3,junior_reactive,0,0.0,30,180.0,112183,4769,84224,0,0.04874654999999999,11,0.11778303565638337,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z_resume_from_21,24,task_m4,domain_expert,1,1.0,5,19.7,54072,1299,26624,0,0.0284283,5,0.15415067982725805,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z_resume_from_21,25,task_m5,baseline,1,1.0,5,23.3,47719,1095,27904,0,0.021881550000000003,5,0.20633643299782833,False,spruce,3f63f5bb5143
webarena_gmail_adaptive_spruce_120_rep3_trial0_2026-06-22T02-26-11Z_resume_from_21,26,task_m6,balanced,0,0.0,16,99.5,76217,2181,39424,0,0.04036605,7,0.15415067982725805,False,spruce,3f63f5bb5143
