test,recommender,level,family,horizon,cell,env_id,cap,base_seed,policy,group,n_cells,n_envs,n_episodes,n_cells_policy,common_support,params_tuned,regret,regret_lo,regret_hi,regret_se,q,regret_disc,regret_sel,k_final,search_frac,n_rec,n_singletons_final,herfindahl,n_eliminated_final,n_demoted,t_cap_hit_given_hit,mu_star,mu_star_cap,best_discovered,cap_hit_frac,d_regret_vs_cp0,d_regret_vs_cp0_lo,d_regret_vs_cp0_hi,d_regret_vs_cp0_se,d_regret_vs_cp0_win,d_regret_vs_cp0_cluster_lo,d_regret_vs_cp0_cluster_hi,d_regret_vs_cp0_n_cells,d_regret_vs_cp0_cluster_degenerate,d_regret_vs_cp0_ref_tuned,d_regret_vs_cp0_n_excluded_untuned,d_regret_vs_p3_star,d_regret_vs_p3_star_lo,d_regret_vs_p3_star_hi,d_regret_vs_p3_star_se,d_regret_vs_p3_star_win,d_regret_vs_p3_star_cluster_lo,d_regret_vs_p3_star_cluster_hi,d_regret_vs_p3_star_n_cells,d_regret_vs_p3_star_cluster_degenerate,d_regret_vs_p3_star_ref_tuned,d_regret_vs_p3_star_n_excluded_untuned,d_regret_vs_phi_k16,d_regret_vs_phi_k16_lo,d_regret_vs_phi_k16_hi,d_regret_vs_phi_k16_win
cap,posterior_mean_shrunk,cell,B,1000,tail_b8.0_mu1.0_c1.0_T1000_cap64,tail_b8.0_mu1.0_c1.0,64,10478000,p3_star,reference,1,1,1000,1,True,True,0.18026398530602455,0.17361444011330604,0.18699905537068845,0.0033902007793074115,0.42406071710586546,0.16434912031888962,0.015914864987134934,64.0,0.062124248496993974,118.685,0.0,0.050628404,1.293,,272.0,0.6043247024118901,0.4399755820930004,0.4399755820930004,1.0,-0.0454701856225729,-0.05119150737300515,-0.039934809785336256,0.002871218999208614,0.645,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,1000,tail_b8.0_mu1.0_c1.0_T1000_cap64,tail_b8.0_mu1.0_c1.0,64,10478000,phi_k16,learned,1,1,1000,1,True,True,0.18026398530602455,0.17361444011330604,0.18699905537068845,0.0033902007793074115,0.42406071710586546,0.16434912031888962,0.015914864987134934,64.0,0.062124248496993974,118.685,0.0,0.050628404,1.293,936.0,64.0,0.6043247024118901,0.4399755820930004,0.4399755820930004,1.0,-0.0454701856225729,-0.05119150737300515,-0.039934809785336256,0.002871218999208614,0.645,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,1000,tail_b8.0_mu1.0_c1.0_T1000_cap64,tail_b8.0_mu1.0_c1.0,64,10478000,phi_k16_quality,learned,1,1,1000,1,True,True,0.18026398530602455,0.17361444011330604,0.18699905537068845,0.0033902007793074115,0.42406071710586546,0.16434912031888962,0.015914864987134934,64.0,0.062124248496993974,118.685,0.0,0.050628404,1.293,936.0,64.0,0.6043247024118901,0.4399755820930004,0.4399755820930004,1.0,-0.0454701856225729,-0.05119150737300515,-0.039934809785336256,0.002871218999208614,0.645,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,1000,tail_b8.0_mu1.0_c1.0_T1000_cap64,tail_b8.0_mu1.0_c1.0,64,10478000,refine_after_init,baseline,1,1,1000,1,True,True,0.32351278951019047,0.3160804741084576,0.3308885797858238,0.0037903213003541284,0.28081191290169955,0.32093382768332956,0.0025789618268609047,8.0,0.006012024048096194,411.035,0.0,0.324805272,1.827,,,0.6043247024118901,0.4399755820930004,0.28339087472856045,0.0,0.09777861858159304,0.09117034208029509,0.10431552361696958,0.003348604136674195,0.1965,,,1,False,True,0,0.14324880420416594,0.13569668009877206,0.1506483294069767,0.003908541796659492,0.126,,,1,False,True,0,0.14324880420416594,0.13537343844221905,0.15093053359854963,0.126
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap128,tail_b8.0_mu1.0_c1.0,128,10751000,always_search,baseline,1,1,1000,1,True,True,0.19547475915774704,0.18682694882154466,0.20377589128911494,0.004322736526453015,0.3240283122695983,0.03042324835062027,0.16505151080712677,128.0,0.6363636363636365,4.283,80.861,0.01041325,0.0,,128.0,0.5195030714273453,0.489079823076725,0.489079823076725,1.0,-0.021662700716406108,-0.03202047692611813,-0.011484706657938664,0.005279321331406497,0.543,,,1,False,True,0,-0.000859807051718235,-0.0021151234570425,0.00022408408694900566,0.0005985973606729254,0.5015,,,1,False,True,0,-0.0013418916054069995,-0.004134365751501172,0.0013582535211928177,0.504
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap128,tail_b8.0_mu1.0_c1.0,128,10751000,cp0,reference,1,1,1000,1,True,True,0.21713745987415314,0.20922134295105935,0.2248895902186632,0.003934274538681054,0.30236561155319214,0.191254812464118,0.025882647410035133,14.0,0.06060606060606058,32.142,0.0,0.10224065,0.04,,,0.5195030714273453,0.489079823076725,0.3282482589632273,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.020802893664687874,0.010596758173778656,0.031148727703839536,0.005294265961040676,0.4575,,,1,False,True,0,0.020320809110999108,0.010072957851737742,0.030828586283139878,0.4645
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap128,tail_b8.0_mu1.0_c1.0,128,10751000,p3_star,reference,1,1,1000,1,True,True,0.19633456620946527,0.18773324489593507,0.20473319627344608,0.004321529353962644,0.32316850521788,0.03042324835062027,0.165911317858845,128.0,0.6363636363636365,4.253,80.77,0.010392400000000001,0.0,,197.0,0.5195030714273453,0.489079823076725,0.489079823076725,1.0,-0.020802893664687874,-0.031148727703839536,-0.010596758173778658,0.005294265961040676,0.5425,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,-0.00048208455368876457,-0.003435398214962333,0.002462893244810402,0.5025
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap128,tail_b8.0_mu1.0_c1.0,128,10751000,phi_k16,learned,1,1,1000,1,True,True,0.19681665076315402,0.18824119456112384,0.20521186329424382,0.004326569236797723,0.32268642066419123,0.032427593648433686,0.16438905711472035,123.888,0.6155959595959597,4.273,72.434,0.01060025,0.0,16.288,172.9010989010989,0.5195030714273453,0.489079823076725,0.4870754777789116,0.728,-0.020320809110999108,-0.03083858978934586,-0.010096097877249126,0.0052960585906557155,0.5355,,,1,False,True,0,0.00048208455368876457,-0.0024461720022372897,0.003452868451131506,0.0015143354128559744,0.4975,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap128,tail_b8.0_mu1.0_c1.0,128,10751000,phi_k16_quality,learned,1,1,1000,1,True,True,0.19621772334352136,0.18754384778439998,0.20464002452790736,0.004332283688220959,0.3232853480838239,0.030506447345018388,0.16571127599850297,127.092,0.6317777777777779,4.275,78.876,0.01044025,0.0,39.784,155.88571428571427,0.5195030714273453,0.489079823076725,0.4889966240823269,0.91,-0.02091973653063178,-0.031310738530009985,-0.010737624717876317,0.005267861083691072,0.537,,,1,False,True,0,-0.00011684286594390869,-0.0017825210699811576,0.0015293521224521093,0.0008392980340941836,0.4975,,,1,False,True,0,-0.0005989274196326733,-0.0031278259505517765,0.001853844585921614,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap128,tail_b8.0_mu1.0_c1.0,128,10751000,refine_after_init,baseline,1,1,1000,1,True,True,0.25674246871471407,0.2490257102996111,0.2644546076655388,0.003946575025012108,0.26276060271263124,0.24149356386065482,0.01524890485405922,8.0,0.03030303030303029,50.236,0.0,0.18397295000000002,0.142,,,0.5195030714273453,0.489079823076725,0.27800950756669046,0.0,0.03960500884056091,0.033655148651450875,0.045693515706807374,0.0030925988496266757,0.383,,,1,False,True,0,0.06040790250524879,0.05031651901081204,0.07078562229871749,0.00528671662504947,0.36150000000000004,,,1,False,True,0,0.05992581795156002,0.04978540999684483,0.0702910482166335,0.366
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap200,tail_b8.0_mu1.0_c1.0,200,10473000,always_search,baseline,1,1,1000,1,True,True,0.3211539937369525,0.31263976693153384,0.32978548035025596,0.004348689181782013,0.19628459035232662,0.0,0.3211539937369525,200.0,1.0,1.0,200.0,0.005000000000000003,0.0,,200.0,0.5174385840892792,0.5174385840892792,0.5174385840892792,1.0,0.10787314072623849,0.09753484763205052,0.11835512183606624,0.005344465295244359,0.2525,,,1,False,True,0,0.13131413726136087,0.12044963594526052,0.14226120859384536,0.005518330333671657,0.238,,,1,False,True,0,0.13476383194699884,0.12415341593290213,0.1455112664725282,0.2325
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap200,tail_b8.0_mu1.0_c1.0,200,10473000,cp0,reference,1,1,1000,1,True,True,0.21328085301071406,0.2052848380059004,0.22135823890566825,0.004078871008949935,0.30415773107856514,0.18824477944523096,0.025036073565483093,13.997,0.06059090909090906,31.974,0.0,0.10228785,0.077,,,0.5174385840892792,0.5174385840892792,0.32919380464404824,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.023440996535122393,0.01290036893915385,0.03381100576370954,0.005336064074634907,0.4695,,,1,False,True,0,0.026890691220760345,0.016389478648267692,0.037436082670185715,0.45099999999999996
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap200,tail_b8.0_mu1.0_c1.0,200,10473000,p3_star,reference,1,1,1000,1,True,True,0.18983985647559165,0.1817049041390419,0.1980959352105856,0.004194353978329565,0.3275987276136875,0.027429651975631714,0.16241020449995994,129.0,0.6414141414141415,4.3,82.567,0.0103431,0.0,,,0.5174385840892792,0.5174385840892792,0.4900089321136475,0.0,-0.023440996535122393,-0.03381100576370954,-0.01290036893915385,0.005336064074634907,0.5305,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.003449694685637951,-0.0010568104454316185,0.007825149066373707,0.4935
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap200,tail_b8.0_mu1.0_c1.0,200,10473000,phi_k16,learned,1,1,1000,1,True,True,0.1863901617899537,0.17840174101293088,0.19459280222654343,0.00413437247379387,0.33104842229932546,0.024584615737199784,0.16180554605275393,136.872,0.6811717171717171,4.118,95.576,0.0097089,0.0,0.0,,0.5174385840892792,0.5174385840892792,0.4928539683520794,0.0,-0.026890691220760345,-0.037470107059925796,-0.016412613773718488,0.005374004135792539,0.549,,,1,False,True,0,-0.003449694685637951,-0.008072494738735258,0.0009199823820381415,0.002258856904962559,0.5065,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap200,tail_b8.0_mu1.0_c1.0,200,10473000,phi_k16_quality,learned,1,1,1000,1,True,True,0.21470283823274075,0.20607478283345698,0.22334899082779885,0.004404292206295008,0.3027357458565384,0.01220984959602356,0.2024929886367172,166.586,0.8312424242424242,3.334,146.445,0.007570349999999999,0.0,0.0,200.0,0.5174385840892792,0.5174385840892792,0.5052287344932556,0.044,0.0014219852220267058,-0.008745501632802187,0.01129204300232231,0.005192648749528884,0.4795,,,1,False,True,0,0.0248629817571491,0.018075763992965222,0.03173468364402652,0.003542632837731665,0.442,,,1,False,True,0,0.028312676442787052,0.021212086755130442,0.0356632809614297,0.433
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap200,tail_b8.0_mu1.0_c1.0,200,10473000,refine_after_init,baseline,1,1,1000,1,True,True,0.2531108924373984,0.2451342087239027,0.2611237868666649,0.004060073661879731,0.26432769165188075,0.2383212060369551,0.014789686400443315,8.0,0.03030303030303029,49.465,0.0,0.18141545000000003,0.157,,,0.5174385840892792,0.5174385840892792,0.27911737805232406,0.0,0.03983003942668438,0.03395016230642796,0.04604182615876197,0.003101945804891226,0.39549999999999996,,,1,False,True,0,0.06327103596180678,0.05286537753418088,0.07366435620933771,0.005351343543688058,0.37000000000000005,,,1,False,True,0,0.06672073064744473,0.0561688002214767,0.07731044092280791,0.35300000000000004
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap32,tail_b8.0_mu1.0_c1.0,32,10471000,always_search,baseline,1,1,1000,1,True,True,0.18925223394855856,0.181331792101264,0.19750450812280176,0.004094841132878693,0.32299429420009257,0.12713303345441818,0.06211920049414039,32.0,0.15151515151515152,16.077,0.0,0.04224875,0.0,,32.0,0.5122465281486511,0.38511349469423295,0.38511349469423295,1.0,-0.028156359672546385,-0.03550045499578118,-0.020731772575527434,0.0037735102747474825,0.565,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap32,tail_b8.0_mu1.0_c1.0,32,10471000,cp0,reference,1,1,1000,1,True,True,0.21740859362110496,0.2097260195761919,0.22519679442048074,0.003924734907421564,0.29483793452754614,0.18943751476705073,0.027971078854054213,13.999,0.06060101010101007,32.346,0.0,0.1033716,0.017,,,0.5122465281486511,0.38511349469423295,0.3228090133816004,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.028156359672546385,0.02073177257552743,0.03550045499578118,0.0037735102747474825,0.43499999999999994,,,1,False,True,0,0.028156359672546385,0.020778058885317297,0.035392530156392606,0.43499999999999994
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap32,tail_b8.0_mu1.0_c1.0,32,10471000,p3_star,reference,1,1,1000,1,True,True,0.18925223394855856,0.181331792101264,0.19750450812280176,0.004094841132878693,0.32299429420009257,0.12713303345441818,0.06211920049414039,32.0,0.15151515151515152,16.077,0.0,0.04224875,0.0,,32.0,0.5122465281486511,0.38511349469423295,0.38511349469423295,1.0,-0.028156359672546385,-0.03550045499578118,-0.020731772575527434,0.0037735102747474825,0.565,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap32,tail_b8.0_mu1.0_c1.0,32,10471000,phi_k16,learned,1,1,1000,1,True,True,0.18925223394855856,0.181331792101264,0.19750450812280176,0.004094841132878693,0.32299429420009257,0.12713303345441818,0.06211920049414039,32.0,0.15151515151515152,16.077,0.0,0.04224875,0.0,165.056,32.592,0.5122465281486511,0.38511349469423295,0.38511349469423295,1.0,-0.028156359672546385,-0.03550045499578118,-0.020731772575527434,0.0037735102747474825,0.565,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap32,tail_b8.0_mu1.0_c1.0,32,10471000,phi_k16_quality,learned,1,1,1000,1,True,True,0.18925223394855856,0.181331792101264,0.19750450812280176,0.004094841132878693,0.32299429420009257,0.12713303345441818,0.06211920049414039,32.0,0.15151515151515152,16.077,0.0,0.04224875,0.0,164.688,32.592,0.5122465281486511,0.38511349469423295,0.38511349469423295,1.0,-0.028156359672546385,-0.03550045499578118,-0.020731772575527434,0.0037735102747474825,0.565,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap32,tail_b8.0_mu1.0_c1.0,32,10471000,refine_after_init,baseline,1,1,1000,1,True,True,0.24759284689463676,0.2398402787744999,0.2554195739328861,0.003874064433948661,0.2646536812540144,0.2324148315936327,0.015178015301004053,8.0,0.03030303030303029,50.476,0.0,0.18571355,0.078,,,0.5122465281486511,0.38511349469423295,0.27983169655501844,0.0,0.030184253273531796,0.024534091027453544,0.035932041704654694,0.0028847593951719206,0.4105,,,1,False,True,0,0.05834061294607818,0.04995477329939605,0.06671987678855658,0.004240684331215754,0.353,,,1,False,True,0,0.05834061294607818,0.04992773902616464,0.0664854083856102,0.353
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,10472000,always_search,baseline,1,1,1000,1,True,True,0.17607743139006196,0.16803683787584306,0.1838535975664854,0.0040397118574753,0.33803285416029394,0.07074770070612431,0.10532973068393767,64.0,0.31313131313131315,8.17,0.0,0.019815599999999996,0.0,,64.0,0.5141102855503559,0.44336258484423163,0.44336258484423163,1.0,-0.038955681120976804,-0.0483714010566473,-0.02947647869586945,0.004828890344893971,0.5875,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,10472000,cp0,reference,1,1,1000,1,True,True,0.2150331125110388,0.20727954432368279,0.2226321242749691,0.0039992734596274015,0.29907717303931713,0.18705378587543964,0.027979326635599135,14.0,0.06060606060606058,31.96,0.0,0.10250415000000002,0.034,,,0.5141102855503559,0.44336258484423163,0.3270564996749163,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.038955681120976804,0.02947647869586945,0.0483714010566473,0.004828890344893971,0.41250000000000003,,,1,False,True,0,0.038955681120976804,0.029367041552998126,0.048516786135733125,0.41250000000000003
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,10472000,p3_star,reference,1,1,1000,1,True,True,0.17607743139006196,0.16803683787584306,0.1838535975664854,0.0040397118574753,0.33803285416029394,0.07074770070612431,0.10532973068393767,64.0,0.31313131313131315,8.17,0.0,0.019815599999999996,0.0,,70.0,0.5141102855503559,0.44336258484423163,0.44336258484423163,1.0,-0.038955681120976804,-0.0483714010566473,-0.02947647869586945,0.004828890344893971,0.5875,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,10472000,phi_k16,learned,1,1,1000,1,True,True,0.17607743139006196,0.16803683787584306,0.1838535975664854,0.0040397118574753,0.33803285416029394,0.07074770070612431,0.10532973068393767,64.0,0.31313131313131315,8.17,0.0,0.019815599999999996,0.0,108.596,80.864,0.5141102855503559,0.44336258484423163,0.44336258484423163,1.0,-0.038955681120976804,-0.0483714010566473,-0.02947647869586945,0.004828890344893971,0.5875,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,10472000,phi_k16_quality,learned,1,1,1000,1,True,True,0.17607743139006196,0.16803683787584306,0.1838535975664854,0.0040397118574753,0.33803285416029394,0.07074770070612431,0.10532973068393767,64.0,0.31313131313131315,8.17,0.0,0.019815599999999996,0.0,108.6,77.008,0.5141102855503559,0.44336258484423163,0.44336258484423163,1.0,-0.038955681120976804,-0.0483714010566473,-0.02947647869586945,0.004828890344893971,0.5875,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,10472000,refine_after_init,baseline,1,1,1000,1,True,True,0.24651856289058924,0.23877424821257592,0.2542965739965439,0.003996458907913907,0.26759172265976666,0.23315327828377486,0.013365284606814385,8.0,0.03030303030303029,49.905,0.0,0.18334405,0.17,,,0.5141102855503559,0.44336258484423163,0.28095700726658107,0.0,0.03148545037955046,0.025754791032522917,0.03738750023767352,0.0029893282348067572,0.41100000000000003,,,1,False,True,0,0.07044113150052726,0.0606614108197391,0.08002080861479044,0.004956644075938669,0.33299999999999996,,,1,False,True,0,0.07044113150052726,0.06061412643692456,0.08006829529069365,0.33299999999999996
