test,recommender,level,family,horizon,cell,env_id,cap,base_seed,policy,group,stratum_empty_common_support,n_cells,n_envs,n_episodes,n_cells_policy,common_support,params_tuned,regret,regret_lo,regret_hi,regret_se,q,regret_disc,regret_sel,k_final,search_frac,n_rec,n_singletons_final,herfindahl,n_eliminated_final,n_demoted,t_cap_hit_given_hit,mu_star,mu_star_cap,best_discovered,cap_hit_frac,d_regret_vs_cp0,d_regret_vs_cp0_lo,d_regret_vs_cp0_hi,d_regret_vs_cp0_se,d_regret_vs_cp0_win,d_regret_vs_cp0_n_cells,d_regret_vs_cp0_cluster_lo,d_regret_vs_cp0_cluster_hi,d_regret_vs_cp0_cluster_se,d_regret_vs_cp0_cluster_p,d_regret_vs_cp0_cluster_p_sign,d_regret_vs_cp0_cluster_boot_t_lo,d_regret_vs_cp0_cluster_boot_t_hi,d_regret_vs_cp0_cluster_pct_lo,d_regret_vs_cp0_cluster_pct_hi,d_regret_vs_cp0_cluster_min_env,d_regret_vs_cp0_cluster_max_env,d_regret_vs_cp0_cluster_degenerate,d_regret_vs_cp0_cluster_method,d_regret_vs_cp0_ref_tuned,d_regret_vs_cp0_n_excluded_untuned,d_regret_vs_p3_star,d_regret_vs_p3_star_lo,d_regret_vs_p3_star_hi,d_regret_vs_p3_star_se,d_regret_vs_p3_star_win,d_regret_vs_p3_star_n_cells,d_regret_vs_p3_star_cluster_lo,d_regret_vs_p3_star_cluster_hi,d_regret_vs_p3_star_cluster_se,d_regret_vs_p3_star_cluster_p,d_regret_vs_p3_star_cluster_p_sign,d_regret_vs_p3_star_cluster_boot_t_lo,d_regret_vs_p3_star_cluster_boot_t_hi,d_regret_vs_p3_star_cluster_pct_lo,d_regret_vs_p3_star_cluster_pct_hi,d_regret_vs_p3_star_cluster_min_env,d_regret_vs_p3_star_cluster_max_env,d_regret_vs_p3_star_cluster_degenerate,d_regret_vs_p3_star_cluster_method,d_regret_vs_p3_star_ref_tuned,d_regret_vs_p3_star_n_excluded_untuned
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,always_search,baseline,False,3,3,6000,3,True,True,0.3599297020050387,0.3550140015780926,0.36465520535906154,0.002449481377918817,0.5371475909041862,0.0,0.3599297020050387,50.0,1.0,1.0,50.0,0.02000000000000001,0.0,,,0.8970772929092249,0.8970772929092249,0.8970772929092249,0.0,0.12235928265005351,0.11614830469091733,0.12863956106205782,0.003215712215440559,0.31183333333333335,3,,,,,,,,,,0.0859620774537325,0.1680586900189519,True,range,True,0,0.20577222653105853,0.1996510360389948,0.21167589277029036,0.0030583087497138926,0.21525000000000002,3,,,,,,,,,,0.16242812131345272,0.28621907559409737,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,cp0,reference,False,3,3,6000,3,True,True,0.23757041935498516,0.2328939722230037,0.2422223618874947,0.0023268579451868857,0.6595068735542396,0.2025734473913908,0.03499697196359436,6.0,0.08333333333333331,13.5655,0.05416666666666666,0.22023,0.04499999999999999,,,0.8970772929092249,0.8970772929092249,0.6945038455178341,0.0,0.0,0.0,0.0,0.0,0.5,3,,,,,,,,,,0.0,0.0,True,range,True,0,0.08341294388100505,0.07827348780507844,0.08864861552913983,0.0026328961726444448,0.37225,3,,,,,,,,,,0.05561240220814943,0.11816038557514548,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,fixed_K16,baseline,False,3,3,6000,3,True,True,0.15930978930244843,0.15520434603095054,0.16336851753294468,0.002057499242474747,0.7377675036067765,0.09070057009657224,0.06860921920587619,16.0,0.2916666666666667,8.323,6.268666666666667,0.11091453333333334,0.0,,,0.8970772929092249,0.8970772929092249,0.8063767228126526,0.0,-0.07826063005253672,-0.0831453025030593,-0.07342138330762585,0.002472396259699967,0.618,3,,,,,,,,,,-0.11096119196340441,-0.05406014036387205,True,range,True,0,0.005152313828468323,0.0017832679402393606,0.008399168444642176,0.0016750409941152806,0.492,3,,,,,,,,,,0.0015522618442773818,0.007199193611741066,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,p3_star,reference,False,3,3,6000,3,True,True,0.1541574754739801,0.15016399150093399,0.15807612457623085,0.0020044747513192096,0.7429198174352448,0.06484707448383172,0.08931040099014838,21.0,0.39583333333333326,6.94,10.8835,0.08405320000000001,0.0,,,0.8970772929092249,0.8970772929092249,0.832230218425393,0.0,-0.08341294388100505,-0.08864861552913983,-0.07827348780507844,0.0026328961726444448,0.6277499999999999,3,,,,,,,,,,-0.11816038557514548,-0.05561240220814943,True,range,True,0,0.0,0.0,0.0,0.0,0.5,3,,,,,,,,,,0.0,0.0,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,phi_k1,learned,False,3,3,6000,3,True,True,0.14297230760008095,0.13914476906259854,0.146759351529181,0.001948010542134347,0.7541049853091439,0.062326835994919144,0.08064547160516183,20.491333333333333,0.3852361111111111,7.668166666666667,11.021,0.09401,0.0,0.0,,0.8970772929092249,0.8970772929092249,0.8347504569143057,0.0,-0.09459811175490418,-0.09970762692391873,-0.08947644137466948,0.002626232605920559,0.6473333333333333,3,,,,,,,,,,-0.13001298127695918,-0.06299392924457789,True,range,True,0,-0.011185167873899142,-0.013921197542610269,-0.008573735482059421,0.0013460748968846792,0.5181666666666667,3,,,,,,,,,,-0.014321380883455276,-0.007381527036428451,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,phi_k16,learned,False,3,3,6000,3,True,True,0.1549886239419381,0.15098061189055442,0.15901688653975724,0.002043994319808121,0.7420886689672868,0.07177832914392153,0.08321029479801656,19.44,0.3633333333333333,7.673666666666667,10.379666666666667,0.09769306666666666,0.0,0.0,,0.8970772929092249,0.8970772929092249,0.8252989637653032,0.0,-0.08258179541304707,-0.08766501095766822,-0.07747981728365023,0.0025840242010082143,0.6263333333333333,3,,,,,,,,,,-0.11532147233560681,-0.05306993558257818,True,range,True,0,0.0008311484679579735,-0.0019289967637935957,0.0035555425539011286,0.0013947120495252567,0.50175,3,,,,,,,,,,-0.002887934461236,0.0028389132395386695,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,phi_k16_all71,learned,False,3,3,6000,3,True,True,0.15514940737187863,0.15115189123898742,0.15921554528176785,0.002046334491942864,0.7419278855373462,0.07144217954079311,0.08370722783108553,19.461333333333332,0.36377777777777776,7.669333333333334,10.414666666666667,0.09762293333333333,0.0,0.0,,0.8970772929092249,0.8970772929092249,0.8256351133684318,0.0,-0.08242101198310654,-0.08749202281857531,-0.07733181991303961,0.0025837970586836327,0.626,3,,,,,,,,,,-0.11502270906046033,-0.05286286275833845,True,range,True,0,0.0009919318978985152,-0.0017864786282492172,0.0037103114797597905,0.0013987517227659265,0.5018333333333332,3,,,,,,,,,,-0.0029114202708005904,0.003137676514685154,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,phi_k16_clock,learned,False,3,3,6000,3,True,True,0.18227831264957786,0.17822377712776263,0.18634176633010308,0.00211123049398231,0.7147989802596469,0.024770055860280988,0.15750825678929686,34.0,0.6666666666666665,4.434,25.925,0.04415600000000001,0.0,0.0,,0.8970772929092249,0.8970772929092249,0.8723072370489439,0.0,-0.0552921067054073,-0.061042223948364456,-0.04965293265413493,0.002896833852347399,0.5813333333333334,3,,,,,,,,,,-0.1043305234760046,-0.016216939844191074,True,range,True,0,0.02812083717559775,0.023622537249078354,0.03277724594809115,0.0023528355427783827,0.44849999999999995,3,,,,,,,,,,0.013829862099140883,0.039395462363958356,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,phi_k16_cs,learned,False,3,3,6000,3,True,True,0.15501743481059868,0.15100041702389716,0.1590598536655307,0.0020440895744933186,0.7420598580986262,0.07177755619088809,0.0832398786197106,19.442666666666664,0.3633888888888888,7.6723333333333334,10.382333333333333,0.09768026666666667,0.0,0.0,,0.8970772929092249,0.8970772929092249,0.8252997367183367,0.0,-0.08255298454438646,-0.08763620204602679,-0.0774591245688498,0.0025840778302368946,0.6262500000000001,3,,,,,,,,,,-0.11523503972962498,-0.05306993558257818,True,range,True,0,0.0008599593366185824,-0.0019148087905098993,0.0035843171637679914,0.0013949998171157638,0.5016666666666667,3,,,,,,,,,,-0.002887934461236,0.0029253458455204963,True,range,True,0
C,posterior_mean_shrunk,family_horizon,C,50,,,all,,phi_k16_famA_only,learned,False,3,3,6000,3,True,True,0.15416344337165355,0.15013708993792532,0.15818147572378316,0.0020393725129676894,0.7429138495375712,0.07908176668485005,0.0750816766868035,18.013333333333332,0.333611111111111,7.821333333333333,8.301166666666667,0.10042866666666668,0.0,0.0,,0.8970772929092249,0.8970772929092249,0.8179955262243747,0.0,-0.08340697598333162,-0.08844393355151017,-0.07836496491606036,0.0025725317611751727,0.6279166666666667,3,,,,,,,,,,-0.11615790222957731,-0.05386760924011469,True,range,True,0,5.967897673447968e-06,-0.0028087300917832166,0.0027110728430367664,0.0013987388628455893,0.50275,3,,,,,,,,,,-0.0037293726205825804,0.00200248334556818,True,range,True,0
