level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,beta_good_common,A,100,64,5004000,10,1,2000,0.08149040646851063,0.0015610340937868678,0.05683024698495865,0.02466015948355198,10.0,0.08163265306122448,20,False
env,val,beta_good_common,A,100,64,5004000,12,1,2000,0.07845770302414894,0.0015382924449811712,0.04949231001734734,0.028965393006801607,12.0,0.10204081632653059,20,False
env,val,beta_good_common,A,100,64,5004000,14,1,2000,0.07412343853712082,0.0014583404339899068,0.04320255717635155,0.030920881360769273,14.0,0.12244897959183672,20,False
env,val,beta_good_common,A,100,64,5004000,16,1,2000,0.07218040120601654,0.001456919043480437,0.0387742774784565,0.03340612372756004,16.0,0.1428571428571428,20,False
env,val,beta_good_common,A,100,64,5004000,18,1,2000,0.07048496741056443,0.001407321892520328,0.03481991237401962,0.0356650550365448,18.0,0.16326530612244897,20,False
env,val,beta_good_common,A,100,64,5004000,20,1,2000,0.06938054537773132,0.0013914855425271638,0.031513289660215375,0.037867255717515945,20.0,0.1836734693877551,20,True
env,val,beta_good_common,A,100,64,5004000,24,1,2000,0.07064616578817368,0.0014282436115255093,0.026573632657527924,0.044072533130645755,24.0,0.22448979591836735,20,False
env,val,beta_good_common,A,100,64,5004000,28,1,2000,0.07229156237840652,0.0015036135506026817,0.02206654316186905,0.05022501921653748,28.0,0.2653061224489796,20,False
env,val,beta_good_common,A,100,64,5004000,32,1,2000,0.07413223218917847,0.001500858992201495,0.01888952699303627,0.055242705196142196,32.0,0.3061224489795918,20,False
env,val,beta_good_common,A,100,64,5004000,36,1,2000,0.07677746632695198,0.0016015134902044416,0.016445409208536148,0.060332057118415834,36.0,0.34693877551020413,20,False
env,val,beta_good_common,A,100,64,5004000,40,1,2000,0.07925091549754143,0.0016375547327185857,0.014042291224002839,0.06520862427353859,40.0,0.38775510204081615,20,False
env,val,beta_good_common,A,100,64,5004000,48,1,2000,0.08704018464684486,0.0017089900370268953,0.010547366231679916,0.07649281841516495,48.0,0.4693877551020407,20,False
env,val,beta_good_common,A,100,64,5004000,56,1,2000,0.09345823782682419,0.001795451383392583,0.008100563526153565,0.08535767430067062,56.0,0.5510204081632653,20,False
env,val,beta_good_common,A,100,64,5004000,64,1,2000,0.10234859672188759,0.0018684319530329402,0.005930105298757553,0.09641849142313004,64.0,0.6326530612244898,20,False
env,val,beta_good_common,A,200,64,5007000,4,1,2000,0.12125690631568432,0.0017878698114865972,0.11346520838141441,0.007791697934269905,4.0,0.010101010101010102,32,False
env,val,beta_good_common,A,200,64,5007000,6,1,2000,0.1007146400809288,0.0015230159091947175,0.0906744784116745,0.010040161669254304,6.0,0.020202020202020204,32,False
env,val,beta_good_common,A,200,64,5007000,8,1,2000,0.08765942931175232,0.0014023953434338205,0.07558766043186188,0.012071768879890442,8.0,0.03030303030303029,32,False
env,val,beta_good_common,A,200,64,5007000,10,1,2000,0.07961332076787948,0.0013496427651726911,0.06540156927704811,0.014211751490831375,10.0,0.04040404040404041,32,False
env,val,beta_good_common,A,200,64,5007000,12,1,2000,0.07265930584073067,0.001283000479825897,0.0577546338737011,0.014904671967029572,12.0,0.050505050505050504,32,False
env,val,beta_good_common,A,200,64,5007000,14,1,2000,0.06740544658899307,0.0012128539238279274,0.05120736354589462,0.01619808304309845,14.0,0.06060606060606058,32,False
env,val,beta_good_common,A,200,64,5007000,16,1,2000,0.06385601425170899,0.0011595030810831676,0.04595569869875908,0.017900315552949905,16.0,0.07070707070707072,32,False
env,val,beta_good_common,A,200,64,5007000,18,1,2000,0.06213578626513481,0.0011484636227316743,0.04247952470183373,0.019656261563301088,18.0,0.08080808080808081,32,False
env,val,beta_good_common,A,200,64,5007000,20,1,2000,0.05972400385141373,0.0011245671338200004,0.039178839772939685,0.020545164078474044,20.0,0.09090909090909091,32,False
env,val,beta_good_common,A,200,64,5007000,24,1,2000,0.057035857766866684,0.0011228068417299647,0.03398969352245331,0.023046164244413376,24.0,0.11111111111111115,32,False
env,val,beta_good_common,A,200,64,5007000,28,1,2000,0.0539539922773838,0.0010748176920073627,0.029498696595430373,0.02445529568195343,28.0,0.1313131313131313,32,False
env,val,beta_good_common,A,200,64,5007000,32,1,2000,0.05288720151782036,0.0010804169644146988,0.026253031104803086,0.026634170413017272,32.0,0.15151515151515152,32,True
env,val,beta_good_common,A,200,64,5007000,36,1,2000,0.05372963106632233,0.0011008562675245955,0.023785824686288835,0.029943806380033494,36.0,0.1717171717171717,32,False
env,val,beta_good_common,A,200,64,5007000,40,1,2000,0.05510296601057053,0.0011343522269929214,0.02157340884208679,0.033529557168483735,40.0,0.1919191919191919,32,False
