test,recommender,level,family,horizon,cell,env_id,cap,base_seed,stratum_empty_common_support,policy,group,n_cells,n_episodes,n_cells_policy,common_support,params_tuned,regret,regret_lo,regret_hi,regret_disc,regret_disc_lo,regret_disc_hi,regret_sel,regret_sel_lo,regret_sel_hi,d_disc_vs_cp0,d_disc_vs_cp0_lo,d_disc_vs_cp0_hi,d_sel_vs_cp0,d_sel_vs_cp0_lo,d_sel_vs_cp0_hi,d_regret_vs_cp0,d_regret_vs_cp0_lo,d_regret_vs_cp0_hi,cp0_ref_tuned,cp0_n_excluded_untuned
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_famB_only,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_guard,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_hgb,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_lucb,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_noT1000,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_noT200,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_noambig,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_nopolicy,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_notrunc,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_onpolicy_only,learned,1,2000,1,True,True,0.10011673049628735,0.09604749027639628,0.10431815665215254,0.09197026024758816,0.08779056128114462,0.09626899380236864,0.008146470248699187,0.007295238936785608,0.009055201476439833,0.055513051405549046,0.05137568013742566,0.059796879440546034,0.0031204460263252257,0.0021694733877666295,0.0041157984174788,0.05863349743187427,0.0545784586109221,0.06278997752815485,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_onpolicy_union,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_perstep,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_quality,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_tau05,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k16_weighted,learned,1,2000,1,True,True,0.029609895199537276,0.028650761814787984,0.030617313412949442,0.02322690036892891,0.022501764819025993,0.023963422514498234,0.006382994830608368,0.005851873592473566,0.00695408935425803,-0.013230308473110198,-0.0141054144827649,-0.012401603953912854,0.0013569706082344054,0.0006652335898252207,0.002061171393143013,-0.011873337864875794,-0.013051720499061049,-0.010723014688119294,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_k4,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_reservoir_rule,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_sf_k16,learned,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,phi_sf_k16_noT1000,learned,1,2000,1,True,True,0.02973482471704483,0.028782146517187357,0.03074228102341294,0.023429036647081375,0.022710622893646358,0.024169549345970154,0.006305788069963455,0.005775159946642816,0.006871613394469023,-0.013028172194957733,-0.01388910620007664,-0.012210353929549457,0.001279763847589493,0.0005951461891527288,0.001980686042224988,-0.01174840834736824,-0.012920163571834564,-0.01058594232890755,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,power_a0.25,baseline,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,power_a0.33,baseline,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,power_a0.5,baseline,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,power_a0.67,baseline,1,2000,1,True,True,0.02947579634189606,0.02851133542135358,0.030473464215174318,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006282496094703674,0.005753597244620323,0.006833527470007539,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.0012564718723297118,0.0005739048763643952,0.001944136052043177,-0.012007436722517013,-0.013189419475384056,-0.010852739005349577,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,refine_after_init,baseline,1,2000,1,True,True,0.08629549971222877,0.08388124611228705,0.08877703491598368,0.08395828628540039,0.08165369052439929,0.0863565681502223,0.0023372134268283846,0.0019566127797588707,0.0027366066933609545,0.04750107744336128,0.045301876962184906,0.04976327009499073,-0.002688810795545578,-0.003317682520719245,-0.002051694178953767,0.04481226664781571,0.04245716212317348,0.04724557846784592,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,rule_reservoir,rule,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.006465977251529693,0.005927056376822293,0.0070337065146304665,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.001439953029155731,0.0007425107512972319,0.0021472130785696202,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,False,uniform,baseline,1,2000,1,True,True,0.029519092679023744,0.028567620925605296,0.030520863039419054,0.02319330024719238,0.022471477556973696,0.023929699277505278,0.00632579243183136,0.005802792613394558,0.006874880474060774,-0.013263908594846725,-0.014143575634807348,-0.012434212258085608,0.0012997682094573974,0.0006157664567581378,0.001985186542151496,-0.011964140385389328,-0.013139773881994188,-0.010812365543097257,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,always_search,baseline,1,2000,1,True,True,0.10472189566493034,0.10101503636687995,0.108558096177876,0.006027543991804123,0.005547582218423486,0.006519566103816032,0.09869435167312622,0.09500788636505604,0.10246832109987736,-0.05560896173119545,-0.05764292282983661,-0.05352177014574409,0.07493296828866004,0.07081305980682373,0.07916861604899168,0.0193240065574646,0.014753837953321636,0.023999243974685665,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,cp0,reference,1,2000,1,True,True,0.08539788910746575,0.08242333773523569,0.08841436486691237,0.06163650572299957,0.05955392215400934,0.06370526514947414,0.02376138338446617,0.021857154509052634,0.025708724558353425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,fixed_K16,baseline,1,2000,1,True,True,0.07343058043718338,0.07067036535590887,0.07631723843514919,0.03854708328843117,0.03701632069423795,0.04007880203425884,0.03488349714875221,0.03266357397660613,0.03713181717321277,-0.023089422434568404,-0.024728428898379208,-0.021480856696143746,0.011122113764286042,0.008572168345563116,0.013642794289626179,-0.011967308670282364,-0.01507817858364433,-0.008900299668312074,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,p3_star,reference,1,2000,1,True,True,0.07847285179793835,0.07539339177310467,0.08159090802073479,0.016720001339912416,0.015833348128944637,0.017635072767734527,0.061752850458025935,0.05887516122311354,0.06474619898945093,-0.044916504383087155,-0.04686511345207691,-0.042878905031830075,0.03799146707355976,0.03467568941414356,0.04140895670279861,-0.006925037309527397,-0.010858063725754617,-0.0030116005742456767,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k1,learned,1,2000,1,True,True,0.07335715433955192,0.07042095717042685,0.07632742803543806,0.021239565700292586,0.020184329058974982,0.022300007985904813,0.05211758863925934,0.049438819848001005,0.05480234697461128,-0.04039694002270699,-0.04232148509472609,-0.03841941170394421,0.028356205254793168,0.025225620530545712,0.03155936636030674,-0.012040734767913818,-0.01576427570544183,-0.00832858078647405,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16,learned,1,2000,1,True,True,0.07237166947126389,0.06960817351937294,0.07524008378386497,0.03448784443736076,0.03307528514415026,0.035921039059758186,0.03788382503390312,0.03559300759807229,0.040216691233217715,-0.02714866128563881,-0.028871300304308532,-0.025423236563801764,0.01412244164943695,0.011428389977663756,0.016885249223560096,-0.013026219636201859,-0.01630792198702693,-0.00969270260538906,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_all71,learned,1,2000,1,True,True,0.07248821291327477,0.06968844309449196,0.0753548877313733,0.03423695909976959,0.03282620534300804,0.03568374570459127,0.03825125381350517,0.03591417418792844,0.040588148310780524,-0.027399546623229982,-0.02911840067245066,-0.02566017843782902,0.014489870429039,0.011765755945816636,0.017213594075292347,-0.01290967619419098,-0.016218814812600613,-0.009566479199565948,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_clock,learned,1,2000,1,True,True,0.07482728530466556,0.07173501905053854,0.0779356099665165,0.017866493672132493,0.01693301391787827,0.018829735461622477,0.05696079163253307,0.05413072742521763,0.059901252016425134,-0.04377001205086708,-0.04572476549074054,-0.04174438305199146,0.0331994082480669,0.029927203292027117,0.03660674588754773,-0.010570603802800178,-0.014372494863346217,-0.0067933734273538,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_cs,learned,1,2000,1,True,True,0.07237166947126389,0.06960817351937294,0.07524008378386497,0.03448784443736076,0.03307528514415026,0.035921039059758186,0.03788382503390312,0.03559300759807229,0.040216691233217715,-0.02714866128563881,-0.028871300304308532,-0.025423236563801764,0.01412244164943695,0.011428389977663756,0.016885249223560096,-0.013026219636201859,-0.01630792198702693,-0.00969270260538906,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_famA_only,learned,1,2000,1,True,True,0.07244333899021149,0.06967249400913715,0.07530360389500856,0.0347187303006649,0.033301104139536616,0.03616724144667387,0.037724608689546586,0.03542302409186959,0.04003865979611874,-0.026917775422334672,-0.028617160813882946,-0.02518946463242173,0.013963225305080413,0.011254845396615564,0.0167202022857964,-0.012954550117254257,-0.016231913305819034,-0.009646222554147245,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_famB_only,learned,1,2000,1,True,True,0.07243369939923286,0.06965879518538713,0.07529126368463039,0.03463755160570145,0.03323329286649823,0.03607520377263427,0.037796147793531416,0.035494768898934125,0.04010323844850063,-0.026998954117298125,-0.028704203804954885,-0.025268540345132352,0.014034764409065247,0.011321709747426212,0.01680001765489578,-0.01296418970823288,-0.016228412464261054,-0.00964185358025134,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_guard,learned,1,2000,1,True,True,0.07242743006348609,0.06963672582060099,0.07528899069875479,0.034592336356639865,0.03318438045680523,0.036031780298799276,0.037835093706846235,0.03555153384804726,0.04015006795525551,-0.02704416936635971,-0.02876037359237671,-0.025313243363052608,0.014073710322380067,0.01137675151694566,0.01683714911341667,-0.012970459043979645,-0.016245066095143555,-0.009629696095362307,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_hgb,learned,1,2000,1,True,True,0.07668992322683334,0.07371718995273113,0.07968167662620544,0.01995097863674164,0.01889696642756462,0.02104213978163898,0.056738944590091704,0.05396423162892461,0.059539631381630896,-0.04168552708625793,-0.04359307372942567,-0.03970891758799553,0.03297756120562553,0.029868792043998837,0.03609900493174791,-0.0087079658806324,-0.012160505866631866,-0.005242027633357793,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_lucb,learned,1,2000,1,True,True,0.072416209846735,0.06964778508991003,0.07527268696576357,0.034578967988491055,0.033185955695807935,0.03601241847500205,0.03783724185824394,0.03553747078403831,0.04015600858256221,-0.027057537734508516,-0.02876967899501324,-0.02533209538087249,0.01407585847377777,0.011365415412001312,0.016830875957384705,-0.012981679260730744,-0.016256188927218317,-0.009665103140287106,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_noT1000,learned,1,2000,1,True,True,0.0725307565331459,0.06973038744181395,0.07539510019123555,0.03305506041646004,0.03172623952850699,0.03444410441443324,0.03947569611668587,0.03711145715788007,0.04187386576086283,-0.028581445306539534,-0.030359623208642005,-0.026832684595137834,0.015714312732219696,0.012899842276237906,0.01856715376488864,-0.01286713257431984,-0.01622674507088959,-0.009484949684701864,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_noT200,learned,1,2000,1,True,True,0.07231827342510223,0.06954641137272119,0.0751813355833292,0.034365805715322495,0.032963493373245,0.035793862957507375,0.03795246770977974,0.035660719964653254,0.040276595577597614,-0.02727070000767708,-0.029000269481912255,-0.025543422810733317,0.014191084325313567,0.011478743469342589,0.016955158160999417,-0.01307961568236351,-0.01633363291621208,-0.009712130320258439,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_noambig,learned,1,2000,1,True,True,0.07201701325178146,0.06926750186830759,0.07488838657736778,0.03130556052923202,0.030025465553626417,0.032659586705267425,0.04071145272254944,0.03835870875045657,0.04312731754034758,-0.03033094519376755,-0.0321256616152823,-0.028539135167375208,0.016950069338083268,0.014120039646513762,0.019812881341204045,-0.01338087585568428,-0.016788686020299794,-0.009941634233109654,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,False,phi_k16_nopolicy,learned,1,2000,1,True,True,0.0722677865922451,0.06949781216681003,0.07512524742633105,0.03433016374707222,0.03292078198865056,0.03575834287330508,0.03793762284517288,0.035640519484877585,0.040266315918415785,-0.027306341975927354,-0.02903530029579997,-0.02557746758684516,0.01417623946070671,0.011466683773323893,0.016947780828922985,-0.013130102515220642,-0.016419613640755414,-0.009789774334058166,True,0
