level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_good_common,200,64,5007000,0.75,2.0,8.0,1,2000,0.05784471812844277,0.0011806104770532052,59.469,0.29024747474747475,False
env,val,beta_rare_excellent,50,64,5046000,0.5,6.0,4.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.5,6.0,6.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.5,6.0,8.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.5,8.0,0.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.5,8.0,2.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.5,8.0,4.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_good_common,200,64,5007000,0.75,3.0,4.0,1,2000,0.05879899135231972,0.0011978891269134168,64.0,0.31313131313131315,False
env,val,beta_good_common,200,64,5007000,0.75,3.0,6.0,1,2000,0.05879899135231972,0.0011978891269134168,64.0,0.31313131313131315,False
env,val,beta_rare_excellent,50,64,5046000,0.5,8.0,6.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.0,0.0,1,2000,0.16534462114516646,0.002736952592340627,19.0,0.3541666666666667,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.0,2.0,1,2000,0.16570069539223914,0.002687588658152668,27.933,0.5402708333333333,False
env,val,beta_rare_excellent,50,64,5046000,0.5,8.0,8.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.5,0.0,1,2000,0.16542714333231562,0.002698456423237492,29.0,0.5625,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.0,4.0,1,2000,0.16136684460641118,0.0027220717193257144,36.5425,0.7196354166666666,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.0,6.0,1,2000,0.1709914652389707,0.0027009314392245874,45.217,0.9003541666666667,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.0,8.0,1,2000,0.20075977950845844,0.0027855954250121545,49.5465,0.9905520833333332,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.5,4.0,1,2000,0.1894802183394786,0.002766760417667062,48.605,0.9709375,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.5,2.0,1,2000,0.1599219886881765,0.002717630101901267,39.1095,0.7731145833333333,False
env,val,beta_good_common,200,64,5007000,0.75,3.0,8.0,1,2000,0.05879899135231972,0.0011978891269134168,63.993,0.3130959595959596,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.5,6.0,1,2000,0.20465398124814965,0.0027771358772940833,49.9815,0.9996145833333333,False
env,val,beta_rare_excellent,50,64,5046000,0.75,1.5,8.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,2.0,0.0,1,2000,0.16098315194272436,0.00271652091440827,38.0,0.75,False
env,val,beta_rare_excellent,50,64,5046000,0.75,2.0,4.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,2.0,2.0,1,2000,0.19871106593240984,0.0027529175672274904,49.3575,0.9866145833333334,False
