level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,tune,beta_good_common,A,100,100,1005000,48,1,500,0.0918225571513176,0.0034952279238267734,0.012468887209892273,0.07935366994142533,48.0,0.4693877551020407,24,False
env,tune,beta_good_common,A,100,100,1005000,64,1,500,0.09903815054893493,0.0035012039035383336,0.0072461899518966675,0.09179196059703827,64.0,0.6326530612244898,24,False
env,tune,beta_good_common,A,100,100,1005000,96,1,500,0.1846955835223198,0.005438969475296543,0.00039498710632324217,0.18430059641599655,96.0,0.959183673469388,24,False
env,tune,beta_good_common,A,200,200,1008000,2,1,500,0.18911779695749284,0.005293091287439041,0.18670763158798218,0.0024101653695106505,2.0,0.0,32,False
env,tune,beta_good_common,A,200,200,1008000,4,1,500,0.12523723769187928,0.0037922287827084154,0.11786699163913726,0.007370246052742005,4.0,0.0101010101010101,32,False
env,tune,beta_good_common,A,200,200,1008000,8,1,500,0.08756268870830536,0.0027334045573908184,0.07630442953109741,0.011258259177207948,8.0,0.030303030303030293,32,False
env,tune,beta_good_common,A,200,200,1008000,12,1,500,0.07301216733455658,0.002533447290616471,0.05694407021999359,0.016068097114562988,12.0,0.050505050505050504,32,False
env,tune,beta_good_common,A,200,200,1008000,16,1,500,0.06839746630191804,0.0025216258816093164,0.048228327035903934,0.0201691392660141,16.0,0.07070707070707072,32,False
env,tune,beta_good_common,A,200,200,1008000,24,1,500,0.05608552956581116,0.002157301023082395,0.03425314235687256,0.021832387208938597,24.0,0.11111111111111115,32,False
env,tune,beta_good_common,A,200,200,1008000,32,1,500,0.05363381516933441,0.0020716768215175885,0.02677356457710266,0.026860250592231752,32.0,0.15151515151515152,32,True
env,tune,beta_good_common,A,200,200,1008000,48,1,500,0.054932902097702026,0.002107579795488694,0.018390444159507753,0.03654245793819427,48.0,0.23232323232323226,32,False
env,tune,beta_good_common,A,200,200,1008000,64,1,500,0.059591980338096616,0.002510920738850434,0.01387704050540924,0.04571493983268738,64.0,0.31313131313131315,32,False
env,tune,beta_good_common,A,200,200,1008000,96,1,500,0.0653051495552063,0.0025941838621331157,0.007450541496276855,0.057854608058929446,96.0,0.4747474747474748,32,False
env,tune,beta_good_common,A,200,200,1008000,128,1,500,0.07787395489215851,0.003152591968332931,0.004769461393356323,0.07310449349880219,128.0,0.6363636363636365,32,False
env,tune,beta_good_common,A,200,200,1008000,192,1,500,0.16815217638015748,0.005078185886574477,0.0004848330020904541,0.16766734337806702,192.0,0.9595959595959597,32,False
env,tune,beta_good_common,A,500,500,1011000,2,1,500,0.18838122403621674,0.004986947948903217,0.18742164945602416,0.0009595745801925659,2.0,0.0,64,False
env,tune,beta_good_common,A,500,500,1011000,4,1,500,0.12211332190036774,0.00336301144701061,0.12015319883823394,0.0019601230621337892,4.0,0.004016064257028113,64,False
env,tune,beta_good_common,A,500,500,1011000,8,1,500,0.08059147763252258,0.002370695801323802,0.07707108473777771,0.003520392894744873,8.0,0.01204819277108434,64,False
env,tune,beta_good_common,A,500,500,1011000,12,1,500,0.06652356278896332,0.0019905938063952324,0.06068265390396118,0.005840908885002136,12.0,0.020080321285140566,64,False
env,tune,beta_good_common,A,500,500,1011000,16,1,500,0.05709262359142304,0.0017908617944306278,0.05061254036426544,0.006480083227157592,16.0,0.02811244979919679,64,False
env,tune,beta_good_common,A,500,500,1011000,24,1,500,0.047691719889640806,0.0016575979854916757,0.03937015378475189,0.008321566104888916,24.0,0.04417670682730924,64,False
env,tune,beta_good_common,A,500,500,1011000,32,1,500,0.04441706025600433,0.0015239486328535703,0.033275760412216186,0.011141299843788147,32.0,0.060240963855421666,64,False
env,tune,beta_good_common,A,500,500,1011000,48,1,500,0.03926504826545715,0.0015601632125031247,0.02459293532371521,0.014672112941741944,48.0,0.09236947791164661,64,False
env,tune,beta_good_common,A,500,500,1011000,64,1,500,0.036871535658836364,0.0015380443230540684,0.019823746085166932,0.017047789573669432,64.0,0.12449799196787148,64,True
env,tune,beta_good_common,A,500,500,1011000,96,1,500,0.03762495183944702,0.0015089509915379305,0.013592492341995239,0.024032459497451784,96.0,0.1887550200803213,64,False
env,tune,beta_good_common,A,500,500,1011000,128,1,500,0.04006060087680817,0.0017832144977095793,0.010754426836967469,0.029306174039840698,128.0,0.25301204819277107,64,False
env,tune,beta_good_common,A,500,500,1011000,192,1,500,0.043789565563201904,0.0019142432784375939,0.007019247531890869,0.03677031803131103,192.0,0.38152610441767076,64,False
env,tune,beta_good_common,A,500,500,1011000,256,1,500,0.04724463939666748,0.0018758167500745576,0.004663422584533692,0.04258121681213379,256.0,0.5100401606425703,64,False
env,tune,beta_good_common,A,500,500,1011000,400,1,500,0.0738778544664383,0.0026505780754029146,0.0013994460105895997,0.0724784084558487,400.0,0.7991967871485943,64,False
env,tune,beta_good_common,A,1000,1000,1014000,2,1,500,0.18842448157072067,0.005060204273563126,0.1878157949447632,0.000608686625957489,2.0,0.0,128,False
env,tune,beta_good_common,A,1000,1000,1014000,4,1,500,0.130401465177536,0.0034814703865472074,0.12893413066864012,0.001467334508895874,4.0,0.0020040080160320635,128,False
env,tune,beta_good_common,A,1000,1000,1014000,8,1,500,0.08728310525417328,0.002413086935847675,0.08506169724464417,0.002221408009529114,8.0,0.006012024048096194,128,False
env,tune,beta_good_common,A,1000,1000,1014000,12,1,500,0.06689802527427674,0.001912724876468125,0.06420689797401428,0.0026911273002624514,12.0,0.010020040080160319,128,False
env,tune,beta_good_common,A,1000,1000,1014000,16,1,500,0.05924076271057129,0.0016668534524938749,0.05579180359840393,0.0034489591121673584,16.0,0.014028056112224454,128,False
env,tune,beta_good_common,A,1000,1000,1014000,24,1,500,0.04653020513057709,0.001439938880529368,0.042953222274780274,0.003576982855796814,24.0,0.02204408817635271,128,False
env,tune,beta_good_common,A,1000,1000,1014000,32,1,500,0.03924330937862396,0.0012494993613112837,0.035293381929397585,0.003949927449226379,32.0,0.030060120240480957,128,False
env,tune,beta_good_common,A,1000,1000,1014000,48,1,500,0.03121227741241455,0.0010008929702132177,0.026804781436920166,0.004407495975494385,48.0,0.04609218436873748,128,False
env,tune,beta_good_common,A,1000,1000,1014000,64,1,500,0.028411630272865297,0.000961636293971445,0.022499922990798952,0.0059117072820663455,64.0,0.062124248496993974,128,False
env,tune,beta_good_common,A,1000,1000,1014000,96,1,500,0.02541495907306671,0.0009450262006611183,0.017372458696365358,0.008042500376701355,96.0,0.09418837675350701,128,False
env,tune,beta_good_common,A,1000,1000,1014000,128,1,500,0.0239764484167099,0.0009620888512412364,0.013491125226020813,0.010485323190689087,128.0,0.12625250501002006,128,True
env,tune,beta_good_common,A,1000,1000,1014000,192,1,500,0.024509748697280884,0.0010490251915115892,0.00957406747341156,0.014935681223869323,192.0,0.19038076152304614,128,False
env,tune,beta_good_common,A,1000,1000,1014000,256,1,500,0.02719262158870697,0.0011360664507816933,0.007723386764526367,0.019469234824180604,256.0,0.2545090180360722,128,False
env,tune,beta_good_common,A,1000,1000,1014000,400,1,500,0.030773975253105164,0.0012859561489656016,0.004440866589546203,0.02633310866355896,400.0,0.39879759519038066,128,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,2,1,500,0.20347529590129854,0.004986792397114118,0.1900383682847023,0.013436927616596222,2.0,0.0,12,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,4,1,500,0.16985057318210603,0.004607960213409479,0.13330249983072281,0.03654807335138321,4.0,0.04166666666666666,12,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,8,1,500,0.157968259036541,0.004602539645154876,0.09112874758243561,0.06683951145410538,8.0,0.125,12,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,12,1,500,0.14797026473283767,0.004498311033659675,0.06585854923725128,0.0821117154955864,12.0,0.20833333333333334,12,True
env,tune,beta_mostly_mediocre,A,50,50,1032000,16,1,500,0.15078260576725006,0.004642076229423581,0.05298373150825501,0.09779887425899506,16.0,0.2916666666666667,12,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,24,1,500,0.15398796623945235,0.004877226695561592,0.0313209445476532,0.12266702169179916,24.0,0.45833333333333326,12,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,32,1,500,0.1555084292292595,0.0049646351236465,0.017950002551078797,0.1375584266781807,32.0,0.625,12,False
env,tune,beta_mostly_mediocre,A,50,50,1032000,48,1,500,0.22193360468745232,0.00545850084172153,0.0011300652027130128,0.2208035394847393,48.0,0.9583333333333335,12,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,2,1,500,0.22745901316404343,0.005031579407268903,0.2203907675743103,0.007068245589733123,2.0,0.0,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,4,1,500,0.1888374696969986,0.004749798094416532,0.16493620055913924,0.023901269137859345,4.0,0.02040816326530612,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,8,1,500,0.14903772169351578,0.004389578155596393,0.11208170336484909,0.036956018328666684,8.0,0.06122448979591836,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,12,1,500,0.1456283877491951,0.004179252493526389,0.09278112709522247,0.052847260653972626,12.0,0.1020408163265306,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,16,1,500,0.14452938145399094,0.0042615618189845335,0.0770147066116333,0.06751467484235764,16.0,0.1428571428571428,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,24,1,500,0.14298397421836853,0.0043436535124087095,0.056688674569129946,0.08629529964923859,24.0,0.22448979591836735,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,32,1,500,0.1403167226910591,0.004402651133147887,0.04412844908237457,0.09618827360868454,32.0,0.3061224489795919,32,True
env,tune,beta_mostly_mediocre,A,100,100,1035000,48,1,500,0.15558921647071838,0.0046816545561311936,0.030040505409240723,0.12554871106147766,48.0,0.4693877551020407,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,64,1,500,0.16426896494627,0.004769245867780271,0.01900117564201355,0.14526778930425643,64.0,0.6326530612244898,32,False
env,tune,beta_mostly_mediocre,A,100,100,1035000,96,1,500,0.22912641701102257,0.005026688330664456,0.0024145616292953493,0.22671185538172722,96.0,0.959183673469388,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,2,1,500,0.24519274371862412,0.0048061841122469095,0.24191019356250762,0.0032825501561164856,2.0,0.0,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,4,1,500,0.20044700652360917,0.004207283976501465,0.18687217444181442,0.01357483208179474,4.0,0.0101010101010101,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,8,1,500,0.16173429304361345,0.0039741854223100895,0.1373357949256897,0.024398498117923738,8.0,0.030303030303030293,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,12,1,500,0.144343536734581,0.003805696242925913,0.11307508492469788,0.031268451809883115,12.0,0.050505050505050504,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,16,1,500,0.13960649126768113,0.0038553457692694693,0.0997171664237976,0.039889324843883515,16.0,0.07070707070707072,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,24,1,500,0.1321700388789177,0.003661891935359574,0.07907301533222198,0.05309702354669571,24.0,0.11111111111111115,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,32,1,500,0.12637700080871583,0.0038680926784157715,0.06587792694568634,0.06049907386302948,32.0,0.15151515151515152,32,True
env,tune,beta_mostly_mediocre,A,200,200,1038000,48,1,500,0.13329474318027495,0.004097256447791728,0.04947849452495575,0.08381624865531921,48.0,0.23232323232323226,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,64,1,500,0.13204180711507799,0.003908502445740146,0.0387154529094696,0.09332635420560836,64.0,0.31313131313131315,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,96,1,500,0.1490211312174797,0.004474697060690027,0.024779818058013915,0.1242413131594658,96.0,0.4747474747474748,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,128,1,500,0.1658846298456192,0.004593249525931548,0.012711059689521789,0.15317357015609742,128.0,0.6363636363636365,32,False
env,tune,beta_mostly_mediocre,A,200,200,1038000,192,1,500,0.22900465750694274,0.005351416480069389,0.0009349637031555176,0.22806969380378722,192.0,0.9595959595959597,32,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,2,1,500,0.26273326635360716,0.004648295563743389,0.26064018791913984,0.002093078434467316,2.0,0.0,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,4,1,500,0.2095877429842949,0.00411617866926069,0.20569127988815308,0.003896463096141815,4.0,0.004016064257028113,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,8,1,500,0.171838210105896,0.003627739793521659,0.1616119681596756,0.010226241946220398,8.0,0.01204819277108434,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,12,1,500,0.1521078408360481,0.0034648297964168964,0.13780874228477477,0.014299098551273346,12.0,0.020080321285140566,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,16,1,500,0.13810043752193452,0.00319301792358261,0.12312864124774933,0.01497179627418518,16.0,0.02811244979919679,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,24,1,500,0.12373409134149552,0.0030775436251829253,0.10343074321746826,0.020303348124027253,24.0,0.04417670682730924,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,32,1,500,0.11740823465585709,0.0030587504825592238,0.09238453102111817,0.025023703634738922,32.0,0.060240963855421666,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,48,1,500,0.1175963243842125,0.0031882822105419365,0.07786212301254272,0.03973420137166977,48.0,0.09236947791164661,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,64,1,500,0.11783918875455857,0.0033031965935161113,0.06648322868347167,0.051355960071086885,64.0,0.12449799196787148,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,96,1,500,0.1169026893377304,0.0036606304886836845,0.049965211272239685,0.06693747806549072,96.0,0.1887550200803213,96,True
env,tune,beta_mostly_mediocre,A,500,500,1041000,128,1,500,0.11893534415960312,0.00372820938186473,0.04051816523075104,0.07841717892885208,128.0,0.25301204819277107,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,192,1,500,0.129257927775383,0.003872451776373965,0.028199235081672668,0.10105869269371033,192.0,0.38152610441767076,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,256,1,500,0.14833149045705796,0.004067812591750024,0.020402799487113953,0.127928690969944,256.0,0.5100401606425703,96,False
env,tune,beta_mostly_mediocre,A,500,500,1041000,400,1,500,0.17165295201539993,0.004638965277116118,0.007357976555824279,0.16429497545957567,400.0,0.7991967871485943,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,2,1,500,0.2837927935123444,0.004581765703132619,0.2826410238146782,0.0011517696976661683,2.0,0.0,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,4,1,500,0.2246879743337631,0.003811968993018496,0.2220998597741127,0.0025881145596504214,4.0,0.0020040080160320635,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,8,1,500,0.18469815945625306,0.003428922557828716,0.17895903611183167,0.005739123344421387,8.0,0.006012024048096194,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,12,1,500,0.15979847824573518,0.0030915585122909327,0.15219818818569184,0.007600290060043335,12.0,0.010020040080160319,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,16,1,500,0.146765201151371,0.0030252649265233083,0.13762408137321472,0.00914111977815628,16.0,0.014028056112224454,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,24,1,500,0.1308590272665024,0.0028440120519593673,0.11952299809455871,0.011336029171943665,24.0,0.02204408817635271,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,32,1,500,0.1207053314447403,0.0028112196342559748,0.105872616648674,0.014832714796066284,32.0,0.030060120240480957,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,48,1,500,0.10942301726341247,0.0027896713438929116,0.08892641997337342,0.020496597290039064,48.0,0.04609218436873748,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,64,1,500,0.09983053970336914,0.00272448491874593,0.07824760782718658,0.021582931876182557,64.0,0.062124248496993974,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,96,1,500,0.09602284288406372,0.0029449088284910813,0.06425578916072845,0.03176705372333526,96.0,0.09418837675350701,96,True
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,128,1,500,0.09737855315208435,0.0029323937201068116,0.05512006771564484,0.042258485436439515,128.0,0.12625250501002006,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,192,1,500,0.10316423159837723,0.0034441548297425998,0.0391637749671936,0.06400045663118363,192.0,0.19038076152304614,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,256,1,500,0.10747391837835311,0.0035114816043149426,0.03246382999420166,0.07501008838415146,256.0,0.2545090180360722,96,False
env,tune,beta_mostly_mediocre,A,1000,1000,1044000,400,1,500,0.12054734373092652,0.003656089867702967,0.022419287919998167,0.09812805581092834,400.0,0.39879759519038066,96,False
env,tune,beta_rare_excellent,A,50,50,1047000,2,1,500,0.24210795781132766,0.005740038889282478,0.23495233104703947,0.007155626764288172,2.0,0.0,12,False
env,tune,beta_rare_excellent,A,50,50,1047000,4,1,500,0.20558185496367515,0.005733417200012615,0.18271047735959292,0.022871377604082227,4.0,0.04166666666666666,12,False
env,tune,beta_rare_excellent,A,50,50,1047000,8,1,500,0.17150124645978213,0.005404134409206887,0.1278318385630846,0.04366940789669752,8.0,0.125,12,False
env,tune,beta_rare_excellent,A,50,50,1047000,12,1,500,0.15927121631242336,0.005461518105928887,0.09587779113650322,0.06339342517592013,12.0,0.20833333333333334,12,True
env,tune,beta_rare_excellent,A,50,50,1047000,16,1,500,0.16148916026111693,0.005506440379369167,0.07574208784103394,0.08574707242008299,16.0,0.2916666666666667,12,False
env,tune,beta_rare_excellent,A,50,50,1047000,24,1,500,0.16263579219579696,0.005611239250168591,0.04986234518885613,0.11277344700694084,24.0,0.45833333333333326,12,False
env,tune,beta_rare_excellent,A,50,50,1047000,32,1,500,0.1664760150257498,0.005544761184873544,0.030839653164148332,0.13563636186160147,32.0,0.625,12,False
env,tune,beta_rare_excellent,A,50,50,1047000,48,1,500,0.18949186903145165,0.005479844143392418,0.0028457064628601074,0.18664616256859154,48.0,0.9583333333333335,12,False
env,tune,beta_rare_excellent,A,100,100,1050000,2,1,500,0.2897931212535477,0.0054233990148809695,0.28419330360740425,0.005599817646143492,2.0,0.0,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,4,1,500,0.24398124707117677,0.005509980321895458,0.23105586779117585,0.012925379280000924,4.0,0.02040816326530612,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,8,1,500,0.20188443785533308,0.0054767894299178905,0.17682821813225746,0.025056219723075628,8.0,0.06122448979591836,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,12,1,500,0.19266157514601945,0.005568630140118981,0.14600503136217594,0.04665654378384352,12.0,0.1020408163265306,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,16,1,500,0.1845144443921745,0.0054891390240563815,0.12625363509356977,0.05826080929860473,16.0,0.1428571428571428,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,24,1,500,0.17664372968673706,0.005416486766141821,0.09841477730870248,0.0782289523780346,24.0,0.22448979591836735,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,32,1,500,0.18036402996256948,0.005496088236308246,0.0774382053911686,0.10292582457140088,32.0,0.3061224489795919,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,48,1,500,0.17818241719529032,0.005519542294213512,0.04726840326189995,0.1309140139333904,48.0,0.4693877551020407,64,False
env,tune,beta_rare_excellent,A,100,100,1050000,64,1,500,0.17651682827621698,0.0055438991311514176,0.02359836086630821,0.15291846740990878,64.0,0.6326530612244898,64,True
env,tune,beta_rare_excellent,A,100,100,1050000,96,1,500,0.21530628905259072,0.00564052819454399,0.0021627241373062133,0.21314356491528452,96.0,0.959183673469388,64,False
env,tune,beta_rare_excellent,A,200,200,1053000,2,1,500,0.3301184930854943,0.004932431930505775,0.3275972467958927,0.0025212462896015493,2.0,0.0,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,4,1,500,0.2785592844039202,0.005269017564985943,0.2723733180463314,0.006185966357588768,4.0,0.0101010101010101,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,8,1,500,0.22897532589361072,0.0051574951482828155,0.21258459050953388,0.016390735384076833,8.0,0.030303030303030293,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,12,1,500,0.21056963512301444,0.005160577645432017,0.18918317380547522,0.021386461317539216,12.0,0.050505050505050504,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,16,1,500,0.19913267220556735,0.005356636220498416,0.1709887920767069,0.028143880128860474,16.0,0.07070707070707072,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,24,1,500,0.1850852138698101,0.00526747238409532,0.14011762714385986,0.04496758672595024,24.0,0.11111111111111115,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,32,1,500,0.1745308213867247,0.005471552532468259,0.11518768459558487,0.05934313679113984,32.0,0.15151515151515152,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,48,1,500,0.1712710720784962,0.005469395387825701,0.08665055504441262,0.0846205170340836,48.0,0.23232323232323226,48,True
env,tune,beta_rare_excellent,A,200,200,1053000,64,1,500,0.18128071586042643,0.005683710841811255,0.07184900054335594,0.10943171531707048,64.0,0.31313131313131315,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,96,1,500,0.1960455519221723,0.005835167075628137,0.04387797111272812,0.1521675808094442,96.0,0.4747474747474748,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,128,1,500,0.18438293930143118,0.005824313050976653,0.027759962379932404,0.15662297692149876,128.0,0.6363636363636365,48,False
env,tune,beta_rare_excellent,A,200,200,1053000,192,1,500,0.2237576532289386,0.006128758845560821,0.001991465926170349,0.22176618730276823,192.0,0.9595959595959597,48,False
env,tune,beta_rare_excellent,A,500,500,1056000,2,1,500,0.3940850411639549,0.0049709741206909845,0.3931916043856181,0.0008934367783367634,2.0,0.0,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,4,1,500,0.34227797093987467,0.0053119437866443655,0.33905642037466166,0.003221550565212965,4.0,0.004016064257028113,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,8,1,500,0.2861535763852298,0.005359937310881357,0.2813780159056187,0.004775560479611158,8.0,0.01204819277108434,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,12,1,500,0.2584779450148344,0.005337608516432661,0.24900068736076356,0.009477257654070854,12.0,0.020080321285140566,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,16,1,500,0.23603573083132506,0.005212587798891629,0.22567805130779744,0.010357679523527622,16.0,0.02811244979919679,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,24,1,500,0.21377942591160537,0.0051407759835172635,0.19863471278548242,0.015144713126122951,24.0,0.04417670682730924,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,32,1,500,0.19817418183386326,0.005169347041844804,0.1753924820125103,0.02278169982135296,32.0,0.060240963855421666,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,48,1,500,0.1794703099131584,0.005071292137920261,0.14461864614486694,0.03485166376829147,48.0,0.09236947791164661,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,64,1,500,0.17080217887461185,0.00528609295379879,0.12332152715325355,0.0474806517213583,64.0,0.12449799196787148,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,96,1,500,0.1691956916153431,0.0053914898601792206,0.09728604680299759,0.0719096448123455,96.0,0.1887550200803213,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,128,1,500,0.16950854517519473,0.005434331379309817,0.07963692569732667,0.08987161947786808,128.0,0.25301204819277107,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,192,1,500,0.16584952446818352,0.005491450164065729,0.05503462934494018,0.11081489512324333,192.0,0.38152610441767076,192,True
env,tune,beta_rare_excellent,A,500,500,1056000,256,1,500,0.19885456908494234,0.005938784654395052,0.03788290536403656,0.1609716637209058,256.0,0.5100401606425703,192,False
env,tune,beta_rare_excellent,A,500,500,1056000,400,1,500,0.18469011887162923,0.005616496219829491,0.012590011298656464,0.17210010757297278,400.0,0.7991967871485943,192,False
env,tune,beta_rare_excellent,A,1000,1000,1059000,2,1,500,0.41785898417886347,0.004881591070609916,0.41719128720648585,0.0006676969723775983,2.0,0.0,256,False
env,tune,beta_rare_excellent,A,1000,1000,1059000,4,1,500,0.36732973269559444,0.004830263844887436,0.36617529996484516,0.0011544327307492495,4.0,0.0020040080160320635,256,False
env,tune,beta_rare_excellent,A,1000,1000,1059000,8,1,500,0.31026218765974045,0.00491147808560956,0.30865240846574304,0.001609779193997383,8.0,0.006012024048096194,256,False
env,tune,beta_rare_excellent,A,1000,1000,1059000,12,1,500,0.28133763022720815,0.004776629144441288,0.2784512026160955,0.0028864276111125946,12.0,0.010020040080160319,256,False
env,tune,beta_rare_excellent,A,1000,1000,1059000,16,1,500,0.2599557452946901,0.00458886892132844,0.2563088999688625,0.0036468453258275985,16.0,0.014028056112224454,256,False
