level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,beta_good_common,A,200,200,5008000,48,1,500,0.05493036687374115,0.002194091636589568,0.018336406826972962,0.03659396004676819,48.0,0.23232323232323226,32,False
env,val,beta_good_common,A,200,200,5008000,56,1,500,0.05807369375228882,0.002432054214344764,0.01574417519569397,0.04232951855659485,56.0,0.27272727272727265,32,False
env,val,beta_good_common,A,200,200,5008000,64,1,500,0.05725702226161957,0.002373895299954835,0.013678365230560303,0.043578657031059266,64.0,0.31313131313131315,32,False
env,val,beta_good_common,A,200,200,5008000,80,1,500,0.06451503956317901,0.002582897271073519,0.009802441954612731,0.05471259760856628,80.0,0.3939393939393939,32,False
env,val,beta_good_common,A,200,200,5008000,96,1,500,0.06895798456668854,0.0026009343839916927,0.007325518846511841,0.06163246572017669,96.0,0.4747474747474748,32,False
env,val,beta_good_common,A,200,200,5008000,128,1,500,0.0875695720911026,0.0031272433325881944,0.00442170250415802,0.08314786958694458,128.0,0.6363636363636365,32,False
env,val,beta_good_common,A,200,200,5008000,160,1,500,0.10498143374919891,0.003623812202604344,0.002057170271873474,0.10292426347732545,160.0,0.7979797979797978,32,False
env,val,beta_good_common,A,200,200,5008000,192,1,500,0.1689703379869461,0.0051634213410949115,0.00017782664299011231,0.16879251134395598,192.0,0.9595959595959597,32,False
env,val,beta_mostly_mediocre,A,200,200,5038000,4,1,500,0.19573682695627212,0.004279476600515517,0.18314020377397539,0.012596623182296754,4.0,0.0101010101010101,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,6,1,500,0.1706098977327347,0.004171665359836502,0.15306213051080703,0.017547767221927642,6.0,0.0202020202020202,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,8,1,500,0.15919088500738143,0.0040312844823671735,0.13514704596996308,0.024043839037418364,8.0,0.030303030303030293,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,10,1,500,0.1502868927717209,0.0039443235933362955,0.12100028121471405,0.029286611557006837,10.0,0.0404040404040404,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,12,1,500,0.14133126324415207,0.0039752989546511745,0.11212136268615723,0.029209900557994842,12.0,0.050505050505050504,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,14,1,500,0.13977521640062332,0.003973152948969937,0.10565914857387543,0.03411606782674789,14.0,0.06060606060606059,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,16,1,500,0.13615962344408036,0.003944777047151304,0.0986302536725998,0.03752936977148056,16.0,0.07070707070707072,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,18,1,500,0.1340320536494255,0.003982212702399343,0.08995761823654175,0.04407443541288376,18.0,0.0808080808080808,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,20,1,500,0.12839257419109346,0.0038767800928579455,0.0832519861459732,0.045140588045120236,20.0,0.09090909090909091,20,True
env,val,beta_mostly_mediocre,A,200,200,5038000,24,1,500,0.1285762701034546,0.003989536457230856,0.07437476062774659,0.05420150947570801,24.0,0.11111111111111115,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,28,1,500,0.13144512623548507,0.004178028412181694,0.06931252992153168,0.062132596313953396,28.0,0.1313131313131313,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,32,1,500,0.13533475482463836,0.004153652150312537,0.06429073512554169,0.07104401969909668,32.0,0.15151515151515152,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,36,1,500,0.13623127633333207,0.0042144319538238405,0.0583730970621109,0.07785817927122116,36.0,0.1717171717171717,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,40,1,500,0.13439953297376633,0.004208497839577781,0.05465986371040344,0.07973966926336289,40.0,0.1919191919191919,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,48,1,500,0.13403353118896486,0.004292474029784544,0.04746174585819245,0.0865717853307724,48.0,0.23232323232323226,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,56,1,500,0.13581592690944672,0.004351123329818266,0.043194214582443234,0.09262171232700347,56.0,0.27272727272727265,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,64,1,500,0.13760882097482682,0.004340452297669413,0.03867993927001953,0.09892888170480728,64.0,0.31313131313131315,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,80,1,500,0.13288287764787673,0.0042256230036331385,0.029826411724090576,0.10305646592378616,80.0,0.3939393939393939,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,96,1,500,0.14593144994974136,0.004523690666716892,0.02352581059932709,0.12240563935041428,96.0,0.4747474747474748,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,128,1,500,0.1710053591132164,0.004848931848924894,0.01326583993434906,0.15773951917886733,128.0,0.6363636363636365,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,160,1,500,0.1792724660038948,0.004799193111183636,0.00572062349319458,0.17355184251070022,160.0,0.7979797979797978,20,False
env,val,beta_mostly_mediocre,A,200,200,5038000,192,1,500,0.2307484402358532,0.0051116495056106395,0.0012424867153167725,0.22950595352053643,192.0,0.9595959595959597,20,False
env,val,beta_rare_excellent,A,200,200,5053000,4,1,500,0.28515399775281547,0.005438477167351256,0.27982723113521935,0.00532676661759615,4.0,0.0101010101010101,48,False
env,val,beta_rare_excellent,A,200,200,5053000,6,1,500,0.26500966038927437,0.005292830526249439,0.2544349099472165,0.010574750442057848,6.0,0.0202020202020202,48,False
env,val,beta_rare_excellent,A,200,200,5053000,8,1,500,0.2449490229077637,0.005220277269799218,0.22936555656790733,0.015583466339856387,8.0,0.030303030303030293,48,False
env,val,beta_rare_excellent,A,200,200,5053000,10,1,500,0.2289449606090784,0.005138596648298553,0.21031587101519109,0.01862908959388733,10.0,0.0404040404040404,48,False
env,val,beta_rare_excellent,A,200,200,5053000,12,1,500,0.21476220325380563,0.0052622412819504525,0.193772795855999,0.020989407397806643,12.0,0.050505050505050504,48,False
env,val,beta_rare_excellent,A,200,200,5053000,14,1,500,0.20980621311813594,0.005397873016849375,0.18273231828212738,0.027073894836008548,14.0,0.06060606060606059,48,False
env,val,beta_rare_excellent,A,200,200,5053000,16,1,500,0.200701903142035,0.005322778093845134,0.1709283441901207,0.02977355895191431,16.0,0.07070707070707072,48,False
env,val,beta_rare_excellent,A,200,200,5053000,18,1,500,0.19609012626856565,0.005273876895614063,0.16252555337548255,0.033564572893083094,18.0,0.0808080808080808,48,False
env,val,beta_rare_excellent,A,200,200,5053000,20,1,500,0.18999040269106626,0.0053378849352388865,0.1529558418095112,0.03703456088155508,20.0,0.09090909090909091,48,False
env,val,beta_rare_excellent,A,200,200,5053000,24,1,500,0.1798919275030494,0.0054887774760185165,0.13638144317269324,0.04351048433035612,24.0,0.11111111111111115,48,False
env,val,beta_rare_excellent,A,200,200,5053000,28,1,500,0.17464011866599322,0.005429447993550096,0.12480559322237969,0.04983452544361353,28.0,0.1313131313131313,48,False
env,val,beta_rare_excellent,A,200,200,5053000,32,1,500,0.17090364526212215,0.005370146381340676,0.11596630623936653,0.054937339022755625,32.0,0.15151515151515152,48,False
env,val,beta_rare_excellent,A,200,200,5053000,36,1,500,0.17358253947645425,0.005395361894432311,0.1068932463824749,0.06668929309397936,36.0,0.1717171717171717,48,False
env,val,beta_rare_excellent,A,200,200,5053000,40,1,500,0.17589965979754923,0.005555656285915377,0.09971782413125038,0.07618183566629887,40.0,0.1919191919191919,48,False
env,val,beta_rare_excellent,A,200,200,5053000,48,1,500,0.17021488835662604,0.005413553700008766,0.08947391167283059,0.08074097668379546,48.0,0.23232323232323226,48,True
env,val,beta_rare_excellent,A,200,200,5053000,56,1,500,0.17595705614238977,0.005544451010514441,0.08079817190766335,0.09515888423472643,56.0,0.27272727272727265,48,False
env,val,beta_rare_excellent,A,200,200,5053000,64,1,500,0.172321314137429,0.005719528016586129,0.07057030135393143,0.10175101278349757,64.0,0.31313131313131315,48,False
env,val,beta_rare_excellent,A,200,200,5053000,80,1,500,0.1718034899160266,0.005773857196338084,0.05577449983358383,0.11602899008244276,80.0,0.3939393939393939,48,False
env,val,beta_rare_excellent,A,200,200,5053000,96,1,500,0.19481529860943556,0.006130425010923561,0.04543985730409622,0.14937544130533933,96.0,0.4747474747474748,48,False
env,val,beta_rare_excellent,A,200,200,5053000,128,1,500,0.1852069840580225,0.00592393951831383,0.026741995871067046,0.15846498818695545,128.0,0.6363636363636365,48,False
env,val,beta_rare_excellent,A,200,200,5053000,160,1,500,0.17908531142026185,0.005971902277671644,0.013067111909389495,0.16601819951087238,160.0,0.7979797979797978,48,False
env,val,beta_rare_excellent,A,200,200,5053000,192,1,500,0.22754436198621988,0.006168935603509426,0.003127390742301941,0.22441697124391793,192.0,0.9595959595959597,48,False
env,val,beta_skewed,A,200,200,5068000,4,1,500,0.4603956407820806,0.008732689069130644,0.4548039641045034,0.005591676677577198,4.0,0.0101010101010101,128,False
env,val,beta_skewed,A,200,200,5068000,6,1,500,0.4069876065514982,0.008772452949605224,0.3997671483978629,0.007220458153635263,6.0,0.0202020202020202,128,False
env,val,beta_skewed,A,200,200,5068000,8,1,500,0.3520370808914304,0.008640605766213698,0.3433288593143225,0.008708221577107907,8.0,0.030303030303030293,128,False
env,val,beta_skewed,A,200,200,5068000,10,1,500,0.3314749954044819,0.008317944557686727,0.32056329323351385,0.010911702170968056,10.0,0.0404040404040404,128,False
env,val,beta_skewed,A,200,200,5068000,12,1,500,0.3048101974055171,0.00816746324526076,0.2908157974779606,0.013994399927556515,12.0,0.050505050505050504,128,False
env,val,beta_skewed,A,200,200,5068000,14,1,500,0.2827593358308077,0.007813470101959536,0.2694646061658859,0.01329472966492176,14.0,0.06060606060606059,128,False
env,val,beta_skewed,A,200,200,5068000,16,1,500,0.266106850579381,0.007749683442883246,0.24915662252902984,0.016950228050351145,16.0,0.07070707070707072,128,False
env,val,beta_skewed,A,200,200,5068000,18,1,500,0.24749790151417256,0.00743541181055516,0.23044754672050477,0.017050354793667795,18.0,0.0808080808080808,128,False
env,val,beta_skewed,A,200,200,5068000,20,1,500,0.23728998158872128,0.007487201186547666,0.2165813613831997,0.020708620205521583,20.0,0.09090909090909091,128,False
env,val,beta_skewed,A,200,200,5068000,24,1,500,0.22174740339815616,0.0072044956008149455,0.19882691180706025,0.022920491591095923,24.0,0.11111111111111115,128,False
env,val,beta_skewed,A,200,200,5068000,28,1,500,0.20943489448726177,0.007004746249649793,0.18262227666378023,0.02681261782348156,28.0,0.1313131313131313,128,False
env,val,beta_skewed,A,200,200,5068000,32,1,500,0.2013722475618124,0.007000711236393858,0.16817172878980638,0.033200518772006034,32.0,0.15151515151515152,128,False
env,val,beta_skewed,A,200,200,5068000,36,1,500,0.19338078078627585,0.006914111866666503,0.15595911264419557,0.037421668142080304,36.0,0.1717171717171717,128,False
env,val,beta_skewed,A,200,200,5068000,40,1,500,0.18404006758332253,0.006786466379462238,0.14484814208745955,0.039191925495862964,40.0,0.1919191919191919,128,False
env,val,beta_skewed,A,200,200,5068000,48,1,500,0.16225197821855544,0.00662453424037385,0.11702727049589157,0.045224707722663876,48.0,0.23232323232323226,128,False
env,val,beta_skewed,A,200,200,5068000,56,1,500,0.15432251580059528,0.006383922038068264,0.10396873033046722,0.05035378547012806,56.0,0.27272727272727265,128,False
env,val,beta_skewed,A,200,200,5068000,64,1,500,0.15025315088033675,0.0061458711439995916,0.0906789379119873,0.05957421296834946,64.0,0.31313131313131315,128,False
env,val,beta_skewed,A,200,200,5068000,80,1,500,0.15593620133399963,0.0068104413531243175,0.06972621428966522,0.08620998704433441,80.0,0.3939393939393939,128,False
env,val,beta_skewed,A,200,200,5068000,96,1,500,0.15707760086655617,0.006831595775641314,0.05869348710775375,0.09838411375880242,96.0,0.4747474747474748,128,False
env,val,beta_skewed,A,200,200,5068000,128,1,500,0.1424951740503311,0.006371067126105063,0.033172226011753084,0.10932294803857803,128.0,0.6363636363636365,128,True
env,val,beta_skewed,A,200,200,5068000,160,1,500,0.16000794246792793,0.006896474176375299,0.01652892541885376,0.14347901704907418,160.0,0.7979797979797978,128,False
env,val,beta_skewed,A,200,200,5068000,192,1,500,0.3202501978725195,0.008943991319390917,0.002125436305999756,0.31812476156651975,192.0,0.9595959595959597,128,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,4,1,500,0.06491211539506912,0.004059580517926221,0.0628175750374794,0.0020945403575897215,4.0,0.0101010101010101,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,6,1,500,0.03668325662612915,0.0024585987360552356,0.03405585491657257,0.0026274017095565794,6.0,0.0202020202020202,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,8,1,500,0.025216525912284852,0.001776287502345046,0.021258312821388244,0.003958213090896607,8.0,0.030303030303030293,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,10,1,500,0.019298016428947448,0.0014315177533096432,0.014670352816581727,0.004627663612365723,10.0,0.0404040404040404,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,12,1,500,0.015220207571983337,0.0011066059779907412,0.010708080291748048,0.00451212728023529,12.0,0.050505050505050504,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,14,1,500,0.013130800604820251,0.0009914510164628124,0.007993197679519653,0.005137602925300598,14.0,0.06060606060606059,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,16,1,500,0.012372754335403443,0.0009196026601006983,0.006484627962112427,0.005888126373291016,16.0,0.07070707070707072,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,18,1,500,0.010608471155166626,0.000727712283031384,0.004864054679870606,0.005744416475296021,18.0,0.0808080808080808,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,20,1,500,0.010372201919555664,0.0007089035114056155,0.004117114067077637,0.006255087852478028,20.0,0.09090909090909091,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,24,1,500,0.00894327461719513,0.0006067049759821717,0.002970057845115662,0.005973216772079468,24.0,0.11111111111111115,24,True
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,28,1,500,0.009052050590515138,0.0006045271907807897,0.0022818968296051023,0.006770153760910034,28.0,0.1313131313131313,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,32,1,500,0.009443295955657958,0.0006222745147367241,0.0018438315391540528,0.007599464416503906,32.0,0.15151515151515152,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,36,1,500,0.009457369446754455,0.0006193027616652715,0.0013665579557418824,0.008090811491012572,36.0,0.1717171717171717,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,40,1,500,0.01006389546394348,0.0007338639846995052,0.0010069559812545777,0.009056939482688904,40.0,0.1919191919191919,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,48,1,500,0.010519364714622498,0.0007188359970020109,0.0006483250856399536,0.009871039628982545,48.0,0.23232323232323226,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,56,1,500,0.011187071442604064,0.0007016964257056746,0.000487554669380188,0.010699516773223876,56.0,0.27272727272727265,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,64,1,500,0.011096837162971497,0.0007056861395601211,0.0003565962314605713,0.010740240931510926,64.0,0.31313131313131315,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,80,1,500,0.011369545578956603,0.0007116678306817405,0.00022394919395446778,0.011145596385002137,80.0,0.3939393939393939,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,96,1,500,0.012276975274085998,0.0007632555943644662,0.00013647007942199708,0.012140505194664001,96.0,0.4747474747474748,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,128,1,500,0.016723666548728942,0.0011580847846027155,6.394016742706299e-05,0.01665972638130188,128.0,0.6363636363636365,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,160,1,500,0.030832073450088503,0.0021319090854453955,2.733314037322998e-05,0.03080474030971527,160.0,0.7979797979797978,24,False
env,val,tail_b0.5_mu1.0_c1.0,B,200,200,5203000,192,1,500,0.08126849806308746,0.004508994851460698,2.1210908889770507e-06,0.08126637697219849,192.0,0.9595959595959597,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,4,1,500,0.10862000501155854,0.0037806144378110707,0.09957321387529373,0.009046791136264802,4.0,0.0101010101010101,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,6,1,500,0.08480972224473954,0.0031365531379054846,0.07124153614044189,0.013568186104297638,6.0,0.0202020202020202,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,8,1,500,0.0713211441040039,0.0028642420646500144,0.05513457226753235,0.01618657183647156,8.0,0.030303030303030293,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,10,1,500,0.06238406097888947,0.002501287348134774,0.04472730910778046,0.01765675187110901,10.0,0.0404040404040404,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,12,1,500,0.05974855935573578,0.002477948895336674,0.03915666365623474,0.020591895699501036,12.0,0.050505050505050504,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,14,1,500,0.05608159267902374,0.0024025392206825664,0.032653711915016176,0.023427880764007567,14.0,0.06060606060606059,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,16,1,500,0.05380252087116241,0.002367643126178869,0.02786255919933319,0.025939961671829225,16.0,0.07070707070707072,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,18,1,500,0.05103983557224274,0.0021698347179517404,0.024794633507728578,0.02624520206451416,18.0,0.0808080808080808,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,20,1,500,0.05080963551998138,0.0022146450006047527,0.02208013617992401,0.028729499340057373,20.0,0.09090909090909091,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,24,1,500,0.049633502602577206,0.001999874979374262,0.01870608127117157,0.03092742133140564,24.0,0.11111111111111115,24,True
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,28,1,500,0.0512547379732132,0.0021417787574135264,0.016123669266700745,0.035131068706512454,28.0,0.1313131313131313,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,32,1,500,0.05310598587989807,0.002297180067878395,0.013907575607299804,0.039198410272598266,32.0,0.15151515151515152,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,36,1,500,0.05359399425983429,0.002495603239920582,0.012604709148406983,0.040989285111427305,36.0,0.1717171717171717,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,40,1,500,0.05228931313753128,0.0022935239790689925,0.010753816485404969,0.04153549665212631,40.0,0.1919191919191919,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,48,1,500,0.052165865898132324,0.0024239984177298413,0.008587546944618225,0.0435783189535141,48.0,0.23232323232323226,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,56,1,500,0.05162930119037628,0.002201329548161558,0.0071008365154266355,0.04452846467494965,56.0,0.27272727272727265,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,64,1,500,0.055402029991149904,0.0023820790918896604,0.006003501057624817,0.04939852893352509,64.0,0.31313131313131315,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,80,1,500,0.055377124428749085,0.002433827858596074,0.004018660306930542,0.05135846412181854,80.0,0.3939393939393939,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,96,1,500,0.06052414035797119,0.0026712947014429275,0.0029543498754501345,0.05756979048252106,96.0,0.4747474747474748,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,128,1,500,0.0690902738571167,0.0030950423032294477,0.001408017635345459,0.06768225622177124,128.0,0.6363636363636365,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,160,1,500,0.08467508792877197,0.003475438012745338,0.0006454603672027588,0.08402962756156922,160.0,0.7979797979797978,24,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,200,5278000,192,1,500,0.1398993947505951,0.005010349046757354,0.0001504436731338501,0.13974895107746124,192.0,0.9595959595959597,24,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,4,1,500,0.3411377571374178,0.008725657000423461,0.337918449357152,0.003219307780265808,4.0,0.0101010101010101,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,6,1,500,0.27470132997632024,0.007561608809417987,0.2683604812324047,0.006340848743915558,6.0,0.0202020202020202,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,8,1,500,0.23885332942008972,0.006899128860335764,0.23076421096920968,0.008089118450880051,8.0,0.030303030303030293,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,10,1,500,0.20844064101576806,0.006231505039011698,0.20043915605545043,0.008001484960317612,10.0,0.0404040404040404,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,12,1,500,0.1911001748740673,0.00581707501515929,0.18106555062532426,0.010034624248743058,12.0,0.050505050505050504,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,14,1,500,0.17714987209439279,0.005660901470858445,0.16654633128643037,0.010603540807962417,14.0,0.06060606060606059,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,16,1,500,0.16402569890022278,0.005234552814363416,0.15277371507883072,0.011251983821392059,16.0,0.07070707070707072,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,18,1,500,0.15506807374954223,0.005149334341287923,0.14163421314954758,0.013433860599994659,18.0,0.0808080808080808,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,20,1,500,0.14834530985355376,0.005040403409519701,0.13329336535930633,0.015051944494247436,20.0,0.09090909090909091,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,24,1,500,0.13471941739320756,0.004708290285040403,0.11490574944019318,0.019813667953014372,24.0,0.11111111111111115,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,28,1,500,0.12887869840860366,0.004754105476094096,0.1050430200099945,0.023835678398609162,28.0,0.1313131313131313,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,32,1,500,0.1190866334438324,0.004382881088388091,0.09409957146644592,0.024987061977386475,32.0,0.15151515151515152,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,36,1,500,0.11373947238922119,0.004434634824630203,0.08624635255336761,0.027493119835853577,36.0,0.1717171717171717,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,40,1,500,0.11056237119436264,0.00441912405868184,0.08002236938476562,0.030540001809597015,40.0,0.1919191919191919,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,48,1,500,0.10123543226718902,0.0043342537850322525,0.06545901954174042,0.03577641272544861,48.0,0.23232323232323226,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,56,1,500,0.09416956877708435,0.004223077400293059,0.056410841464996336,0.037758727312088014,56.0,0.27272727272727265,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,64,1,500,0.08810759466886521,0.004162320034848381,0.04811405766010284,0.03999353700876236,64.0,0.31313131313131315,64,True
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,80,1,500,0.08866678273677826,0.004103277973660743,0.0386533625125885,0.05001342022418976,80.0,0.3939393939393939,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,96,1,500,0.09288855648040771,0.0040421090670034535,0.03001423144340515,0.06287432503700256,96.0,0.4747474747474748,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,128,1,500,0.11119125264883041,0.004946152943403828,0.01565614902973175,0.09553510361909866,128.0,0.6363636363636365,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,160,1,500,0.14616485100984572,0.005873531343218357,0.008072994828224182,0.13809185618162156,160.0,0.7979797979797978,64,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,200,5368000,192,1,500,0.2721131334900856,0.008172217714784765,0.0018509607315063477,0.2702621727585793,192.0,0.9595959595959597,64,False
env,val,tail_b8.0_mu1.0_c1.0,B,200,200,5473000,4,1,500,0.29760503784380854,0.0054501784986661726,0.2913472240045667,0.006257813839241863,4.0,0.0101010101010101,48,False
env,val,tail_b8.0_mu1.0_c1.0,B,200,200,5473000,6,1,500,0.26707793679460884,0.005423207249362042,0.2557234190776944,0.011354517716914415,6.0,0.0202020202020202,48,False
env,val,tail_b8.0_mu1.0_c1.0,B,200,200,5473000,8,1,500,0.248920000217855,0.005327496767165383,0.23374492821097373,0.015175072006881236,8.0,0.030303030303030293,48,False
env,val,tail_b8.0_mu1.0_c1.0,B,200,200,5473000,10,1,500,0.23918257178366184,0.005235687712381639,0.2197664219737053,0.01941614980995655,10.0,0.0404040404040404,48,False
env,val,tail_b8.0_mu1.0_c1.0,B,200,200,5473000,12,1,500,0.22421785101294517,0.005265312978666385,0.20268029391765593,0.02153755709528923,12.0,0.050505050505050504,48,False
