level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_good_common,200,96,5007000,0.5,3.0,0.0,1,500,0.05665026915073395,0.0024145902094818658,43.0,0.20707070707070716,False
env,val,beta_good_common,200,96,5007000,0.5,4.0,0.0,1,500,0.05683507120609283,0.0022739967107503205,57.0,0.2777777777777778,False
env,val,beta_good_common,200,96,5007000,0.5,3.0,2.0,1,500,0.05337668752670288,0.0023039848115697058,37.812,0.18086868686868687,False
env,val,beta_good_common,200,96,5007000,0.5,3.0,6.0,1,500,0.05174305617809296,0.002113890835626895,29.488,0.13882828282828286,False
env,val,beta_good_common,200,96,5007000,0.5,6.0,0.0,1,500,0.06595926213264465,0.0028054420159055716,85.0,0.4191919191919193,False
env,val,beta_good_common,200,96,5007000,0.5,3.0,4.0,1,500,0.05127920210361481,0.0021489539921397123,33.392,0.15854545454545457,False
env,val,beta_good_common,200,96,5007000,0.5,3.0,8.0,1,500,0.05371294069290161,0.002183005306944239,26.288,0.12266666666666667,False
env,val,beta_good_common,200,96,5007000,0.5,4.0,8.0,1,500,0.0521422952413559,0.002237676327060748,34.046,0.16184848484848485,False
env,val,beta_good_common,200,96,5007000,0.5,4.0,4.0,1,500,0.053996206998825076,0.0022510328773960218,44.064,0.21244444444444444,False
env,val,beta_good_common,200,96,5007000,0.5,4.0,2.0,1,500,0.05518877232074738,0.002257647653882517,50.1,0.24292929292929294,False
env,val,beta_good_common,200,96,5007000,0.5,4.0,6.0,1,500,0.05096951198577881,0.002199420513661127,38.762,0.18566666666666667,False
env,val,beta_good_common,200,96,5007000,0.5,6.0,2.0,1,500,0.061311630606651304,0.0025276525746728445,74.634,0.36683838383838385,False
env,val,beta_good_common,200,96,5007000,0.5,6.0,4.0,1,500,0.060758018970489505,0.0024938690361736666,65.406,0.3202323232323232,False
env,val,beta_good_common,200,96,5007000,0.75,1.0,0.0,1,500,0.05606836402416229,0.0022805488122893684,54.0,0.2626262626262626,False
env,val,beta_good_common,200,96,5007000,0.5,8.0,0.0,1,500,0.06998408162593842,0.0027982886355548213,96.0,0.4747474747474748,False
env,val,beta_good_common,200,96,5007000,0.5,8.0,2.0,1,500,0.07034191298484803,0.00281032942905433,95.776,0.47361616161616166,False
env,val,beta_good_common,200,96,5007000,0.5,6.0,6.0,1,500,0.05699693131446838,0.0023485382852025567,57.122,0.27839393939393936,False
env,val,beta_good_common,200,96,5007000,0.5,6.0,8.0,1,500,0.05440895760059357,0.0021483924595027157,50.132,0.24309090909090914,False
env,val,beta_good_common,200,96,5007000,0.75,1.0,2.0,1,500,0.05395638394355774,0.002323789747812875,47.158,0.22807070707070703,False
env,val,beta_good_common,200,96,5007000,0.75,1.0,4.0,1,500,0.054175473690032956,0.0022710731453300156,41.484,0.1994141414141414,False
env,val,beta_good_common,200,96,5007000,0.5,8.0,4.0,1,500,0.06895065867900849,0.002850684507955847,86.382,0.4261717171717172,False
env,val,beta_good_common,200,96,5007000,0.5,8.0,6.0,1,500,0.06214610779285431,0.0025022486556627145,75.694,0.3721919191919192,False
env,val,beta_good_common,200,96,5007000,0.75,1.0,6.0,1,500,0.050852419257164,0.002245050273827879,36.586,0.17467676767676768,False
env,val,beta_good_common,200,96,5007000,0.5,8.0,8.0,1,500,0.06075985956192016,0.0024369756607991173,66.144,0.32395959595959595,False
env,val,beta_good_common,200,96,5007000,0.75,1.5,0.0,1,500,0.06550854325294495,0.002728926910153058,80.0,0.3939393939393939,False
env,val,beta_good_common,200,96,5007000,0.75,1.0,8.0,1,500,0.0526892374753952,0.002209067107107984,32.108,0.15206060606060606,False
env,val,beta_good_common,200,96,5007000,0.75,1.5,2.0,1,500,0.061018224000930786,0.002410880099572508,70.238,0.34463636363636363,False
env,val,beta_good_common,200,96,5007000,0.75,2.0,0.0,1,500,0.06998408162593842,0.0027982886355548213,96.0,0.4747474747474748,False
env,val,beta_good_common,200,96,5007000,0.75,1.5,4.0,1,500,0.05826014113426208,0.002427526751504941,61.588,0.30094949494949497,False
env,val,beta_good_common,200,96,5007000,0.75,3.0,0.0,1,500,0.06998408162593842,0.0027982886355548213,96.0,0.4747474747474748,False
env,val,beta_good_common,200,96,5007000,0.75,1.5,6.0,1,500,0.05564269387722015,0.0022032552176933845,53.75,0.26136363636363635,False
env,val,beta_good_common,200,96,5007000,0.75,1.5,8.0,1,500,0.05466500997543335,0.0021393524405212212,47.306,0.2288181818181818,False
env,val,beta_good_common,200,96,5007000,0.75,2.0,4.0,1,500,0.06506946182250976,0.0027060890509982066,81.492,0.4014747474747475,False
env,val,beta_good_common,200,96,5007000,0.75,2.0,2.0,1,500,0.0696883407831192,0.0028049417236409462,92.956,0.4593737373737374,False
