level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_rare_excellent,1000,1000,5059000,0.75,1.5,4.0,1,500,0.19394666938483715,0.0055344294476090145,564.816,0.563943887775551,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,3.0,0.0,1,500,0.19661120684444905,0.005589088912333813,534.0,0.5330661322645289,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,2.0,2.0,1,500,0.1961154885739088,0.005565077970891931,526.084,0.5251342685370741,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,1.5,6.0,1,500,0.18643202884495258,0.005631424698497933,716.136,0.715567134268537,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,3.0,0.0,1,500,0.09470239579677582,0.0028728884115917595,95.0,0.09318637274549096,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,2.0,4.0,1,500,0.18754539446532725,0.0056130784627577545,694.512,0.6938997995991985,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,1.5,8.0,1,500,0.19870901523530482,0.005788739031501996,876.474,0.8762264529058116,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,2.0,6.0,1,500,0.19191455987095832,0.005762685263577419,870.734,0.8704749498997997,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,2.0,8.0,1,500,0.37865925036370757,0.005619458212589476,999.168,0.9991663326653306,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,4.0,0.0,1,500,0.09413174998760224,0.0029614644540080733,127.0,0.125250501002004,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,3.0,2.0,1,500,0.0951620261669159,0.0028983157878695923,108.754,0.1069679358717435,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,3.0,2.0,1,500,0.18554660640656948,0.005616072591978128,738.014,0.7374889779559117,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,3.0,6.0,1,500,0.38347100771963594,0.005478165927468811,1000.0,1.0,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,3.0,4.0,1,500,0.23189587883651255,0.006004175212733782,937.988,0.9378637274549099,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,3.0,4.0,1,500,0.09465908813476563,0.0029328515023781393,123.258,0.12150100200400801,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,3.0,6.0,1,500,0.093592067360878,0.002976184844317149,138.856,0.13713026052104207,False
