test,recommender,level,family,horizon,cell,env_id,cap,base_seed,policy,group,n_cells,n_envs,n_episodes,n_cells_policy,common_support,params_tuned,regret,regret_lo,regret_hi,regret_se,q,regret_disc,regret_sel,k_final,search_frac,n_rec,n_singletons_final,herfindahl,n_eliminated_final,n_demoted,t_cap_hit_given_hit,mu_star,mu_star_cap,best_discovered,cap_hit_frac,d_regret_vs_cp0,d_regret_vs_cp0_lo,d_regret_vs_cp0_hi,d_regret_vs_cp0_se,d_regret_vs_cp0_win,d_regret_vs_cp0_cluster_lo,d_regret_vs_cp0_cluster_hi,d_regret_vs_cp0_n_cells,d_regret_vs_cp0_cluster_degenerate,d_regret_vs_cp0_ref_tuned,d_regret_vs_cp0_n_excluded_untuned,d_regret_vs_p3_star,d_regret_vs_p3_star_lo,d_regret_vs_p3_star_hi,d_regret_vs_p3_star_se,d_regret_vs_p3_star_win,d_regret_vs_p3_star_cluster_lo,d_regret_vs_p3_star_cluster_hi,d_regret_vs_p3_star_n_cells,d_regret_vs_p3_star_cluster_degenerate,d_regret_vs_p3_star_ref_tuned,d_regret_vs_p3_star_n_excluded_untuned
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_famB_only,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,335.035,83.976,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_guard,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,357.7995,81.136,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_hgb,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.5055,18.085,0.084475145,1.436,715.382,81.336,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_lucb,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,302.098,106.152,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_noT1000,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,879.895,64.0,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_noT200,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,417.856,80.024,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_noambig,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,727.234,64.936,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_nopolicy,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,631.767,74.36,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_notrunc,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,655.191,64.032,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_onpolicy_only,learned,1,1,2000,1,True,True,0.10011673049628735,0.09604749027639628,0.10431815665215254,0.0021400141417623315,0.8925059069842101,0.09197026024758816,0.008146470248699187,29.097,0.02715130260521042,391.2715,7.5575,0.35191202999999993,1.535,39.101,856.2095531587057,0.9926226374804974,0.9694293372333049,0.9006523772329093,0.3245,0.05863349743187427,0.0545784586109221,0.06278997752815485,0.002118935681417065,0.29500000000000004,,,1,False,True,0,0.07045745299756527,0.06634143125265837,0.07462162859737873,0.0021433370508801798,0.21650000000000003,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_onpolicy_union,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,394.062,92.584,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_perstep,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,359.75,71.9385,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_quality,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,324.496,80.312,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_tau05,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,357.875,81.136,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_weighted,learned,1,1,2000,1,True,True,0.029609895199537276,0.028650761814787984,0.030617313412949442,0.0005029750787107588,0.9630127422809601,0.02322690036892891,0.006382994830608368,63.657,0.06178056112224447,160.1545,17.989,0.084996358,1.44,75.463,145.0333162480779,0.9926226374804974,0.9694293372333049,0.9693957371115685,0.9755,-0.011873337864875794,-0.013051720499061049,-0.010723014688119294,0.0005973974610940658,0.6367499999999999,,,1,False,True,0,-4.938229918479919e-05,-0.00016029518264986108,6.324515743472138e-05,5.662340729756887e-05,0.502,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k4,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,893.994,71.4,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_reservoir_rule,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,800.67,80.328,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_sf_k16,learned,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,731.366,82.168,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_sf_k16_noT1000,learned,1,1,2000,1,True,True,0.02973482471704483,0.028782146517187357,0.03074228102341294,0.0005026474556936907,0.9628878127634525,0.023429036647081375,0.006305788069963455,62.897,0.061019038076152284,161.471,17.7725,0.085902974,1.4395,149.677,195.4650785056849,0.9926226374804974,0.9694293372333049,0.969193600833416,0.9235,-0.01174840834736824,-0.012920163571834564,-0.01058594232890755,0.0005933238375488006,0.6355,,,1,False,True,0,7.55472183227539e-05,-0.00013171273676562112,0.0002869994641514494,0.00010661810592089494,0.50175,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,power_a0.25,baseline,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,,272.0,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,power_a0.33,baseline,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,,393.0,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,power_a0.5,baseline,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,,87.0,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,power_a0.67,baseline,1,1,2000,1,True,True,0.02947579634189606,0.02851133542135358,0.030473464215174318,0.0004975212565788845,0.9631468411386013,0.02319330024719238,0.006282496094703674,64.0,0.062124248496993974,158.3125,17.384,0.083312721,1.7295,,480.0,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.012007436722517013,-0.013189419475384056,-0.010852739005349577,0.0005929231286189595,0.6367499999999999,,,1,False,True,0,-0.00018348115682601928,-0.0003674652354675345,-2.2920375386092996e-05,8.772904414551671e-05,0.49975,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,refine_after_init,baseline,1,1,2000,1,True,True,0.08629549971222877,0.08388124611228705,0.08877703491598368,0.0012373540687417382,0.9063271377682686,0.08395828628540039,0.0023372134268283846,8.0,0.006012024048096194,421.003,0.073,0.35251342399999996,2.0105,,,0.9926226374804974,0.9694293372333049,0.9086643511950969,0.0,0.04481226664781571,0.04245716212317348,0.04724557846784592,0.0012272367526115827,0.20600000000000002,,,1,False,True,0,0.0566362222135067,0.054121605958789586,0.05919655868783593,0.001273340288648931,0.14,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,rule_reservoir,rule,1,1,2000,1,True,True,0.029659277498722075,0.02869524951092899,0.030673665599897502,0.0005041314368964284,0.9629633599817753,0.02319330024719238,0.006465977251529693,64.0,0.062124248496993974,159.572,18.085,0.084515034,1.436,321.174,64.0,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011823955565690995,-0.013002057909034193,-0.01066057481803,0.0005980969504169425,0.6355,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,uniform,baseline,1,1,2000,1,True,True,0.029519092679023744,0.028567620925605296,0.030520863039419054,0.0004984311007331256,0.9631035448014736,0.02319330024719238,0.00632579243183136,64.0,0.062124248496993974,159.231,17.633,0.08419684499999999,1.6225,,125.917,0.9926226374804974,0.9694293372333049,0.9694293372333049,1.0,-0.011964140385389328,-0.013139773881994188,-0.010812365543097257,0.0005933603043181547,0.636,,,1,False,True,0,-0.00014018481969833374,-0.00028743847724399524,-1.8204980415248498e-05,6.881989049086367e-05,0.501,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,always_search,baseline,1,1,2000,1,True,True,0.10472189566493034,0.10101503636687995,0.108558096177876,0.0019341243642523075,0.8713230711519718,0.006027543991804123,0.09869435167312622,64.0,0.6326530612244898,9.6355,55.059,0.037627,0.0,,64.0,0.9760449668169021,0.9700174228250981,0.9700174228250981,1.0,0.0193240065574646,0.014753837953321636,0.023999243974685665,0.0023681730348212517,0.44275000000000003,,,1,False,True,0,0.026249043866991995,0.022020184108987453,0.030529089644551276,0.002142266534949225,0.40800000000000003,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,cp0,reference,1,1,2000,1,True,True,0.08539788910746575,0.08242333773523569,0.08841436486691237,0.0015199086308791022,0.8906470777094364,0.06163650572299957,0.02376138338446617,9.0,0.0714285714285714,25.5915,0.927,0.192138,0.0685,,,0.9760449668169021,0.9700174228250981,0.9144084610939026,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.006925037309527397,0.0030116005742456767,0.010858063725754616,0.0020060782248279684,0.4565,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,fixed_K16,baseline,1,1,2000,1,True,True,0.07343058043718338,0.07067036535590887,0.07631723843514919,0.001437687619622005,0.9026143863797188,0.03854708328843117,0.03488349714875221,16.0,0.1428571428571428,20.658,4.7365,0.1386643,0.0,,,0.9760449668169021,0.9700174228250981,0.937497883528471,0.0,-0.011967308670282364,-0.01507817858364433,-0.008900299668312074,0.0015616509147778818,0.557,,,1,False,True,0,-0.005042271360754967,-0.00861545852385461,-0.0015308182482840506,0.0017920569896787762,0.51425,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,p3_star,reference,1,1,2000,1,True,True,0.07847285179793835,0.07539339177310467,0.08159090802073479,0.001571720935389611,0.8975721150189638,0.016720001339912416,0.061752850458025935,36.0,0.34693877551020413,13.2475,21.9605,0.0709709,0.0,,,0.9760449668169021,0.9700174228250981,0.9593249654769898,0.0,-0.006925037309527397,-0.010858063725754617,-0.0030116005742456767,0.0020060782248279684,0.5435,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,phi_k1,learned,1,1,2000,1,True,True,0.07335715433955192,0.07042095717042685,0.07632742803543806,0.0015078614764605953,0.9026878124773502,0.021239565700292586,0.05211758863925934,28.9545,0.27504591836734693,14.6345,14.2365,0.0837937,0.0,0.0,,0.9760449668169021,0.9700174228250981,0.9548054011166096,0.0,-0.012040734767913818,-0.01576427570544183,-0.00832858078647405,0.001924357582104945,0.5575,,,1,False,True,0,-0.0051156974583864215,-0.007770408899523316,-0.002507901209173725,0.0013622351301325931,0.5205,,,1,False,True,0
A,posterior_mean_shrunk,cell,A,100,beta_good_common_T100_cap64,beta_good_common,64,10004000,phi_k16,learned,1,1,2000,1,True,True,0.07237166947126389,0.06960817351937294,0.07524008378386497,0.0014373105716940094,0.9036732973456383,0.03448784443736076,0.03788382503390312,18.064,0.1639183673469388,19.322,5.741,0.125136,0.0,0.0,,0.9760449668169021,0.9700174228250981,0.9415571223795414,0.0,-0.013026219636201859,-0.01630792198702693,-0.00969270260538906,0.0016757124905957656,0.56275,,,1,False,True,0,-0.006101182326674461,-0.00955922291614115,-0.002730332891223953,0.00172670324408554,0.52075,,,1,False,True,0
