test,recommender,level,family,horizon,cell,env_id,cap,base_seed,policy,group,stratum_empty_common_support,n_cells,n_envs,n_episodes,n_cells_policy,common_support,params_tuned,regret,regret_lo,regret_hi,regret_se,q,regret_disc,regret_sel,k_final,search_frac,n_rec,n_singletons_final,herfindahl,n_eliminated_final,n_demoted,t_cap_hit_given_hit,mu_star,mu_star_cap,best_discovered,cap_hit_frac,d_regret_vs_cp0,d_regret_vs_cp0_lo,d_regret_vs_cp0_hi,d_regret_vs_cp0_se,d_regret_vs_cp0_win,d_regret_vs_cp0_n_cells,d_regret_vs_cp0_cluster_lo,d_regret_vs_cp0_cluster_hi,d_regret_vs_cp0_cluster_se,d_regret_vs_cp0_cluster_p,d_regret_vs_cp0_cluster_p_sign,d_regret_vs_cp0_cluster_boot_t_lo,d_regret_vs_cp0_cluster_boot_t_hi,d_regret_vs_cp0_cluster_pct_lo,d_regret_vs_cp0_cluster_pct_hi,d_regret_vs_cp0_cluster_min_env,d_regret_vs_cp0_cluster_max_env,d_regret_vs_cp0_cluster_degenerate,d_regret_vs_cp0_cluster_method,d_regret_vs_cp0_ref_tuned,d_regret_vs_cp0_n_excluded_untuned,d_regret_vs_p3_star,d_regret_vs_p3_star_lo,d_regret_vs_p3_star_hi,d_regret_vs_p3_star_se,d_regret_vs_p3_star_win,d_regret_vs_p3_star_n_cells,d_regret_vs_p3_star_cluster_lo,d_regret_vs_p3_star_cluster_hi,d_regret_vs_p3_star_cluster_se,d_regret_vs_p3_star_cluster_p,d_regret_vs_p3_star_cluster_p_sign,d_regret_vs_p3_star_cluster_boot_t_lo,d_regret_vs_p3_star_cluster_boot_t_hi,d_regret_vs_p3_star_cluster_pct_lo,d_regret_vs_p3_star_cluster_pct_hi,d_regret_vs_p3_star_cluster_min_env,d_regret_vs_p3_star_cluster_max_env,d_regret_vs_p3_star_cluster_degenerate,d_regret_vs_p3_star_cluster_method,d_regret_vs_p3_star_ref_tuned,d_regret_vs_p3_star_n_excluded_untuned
robust,posterior_mean_shrunk,family_horizon,B,200,,,all,,fixed_K_star,baseline,False,24,24,12000,24,True,True,0.08800162079193008,0.08639823730045464,0.08959330788638908,0.0008055020480533717,0.7243513245954333,0.03082013358796636,0.05718148720396372,64.0,0.31313131313131315,18.267999999999997,24.978499999999997,0.04515318333333334,0.0,,64.0,0.8123529453873634,0.781532811799397,0.781532811799397,1.0,-0.029591897670412436,-0.03169401896252566,-0.027481471254577627,0.0010542213114178116,0.583125,24,-0.04190365381461668,-0.017280141526208197,0.005951567858399846,4.9982277573809305e-05,,-0.043213708059899894,-0.017987969405054108,-0.04149288872148415,-0.018582408353401116,,,False,env_mean_t,True,0,-3.7011504173278805e-07,-1.1103451621844822e-06,0.0,3.70115041732788e-07,0.5000416666666666,24,-1.135756339543884e-06,3.9552625607830785e-07,3.701150417327881e-07,0.32771580614285867,,-3.7011504173278805e-07,2.2524120489807091e-07,-1.1103451251983642e-06,0.0,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,200,,,all,,p3_star,reference,False,24,24,12000,24,True,True,0.0880019909069718,0.08639823730045464,0.08959439971173802,0.0008055022916967433,0.7243509544803916,0.03082013358796636,0.05718185731900546,64.0,0.31313131313131315,18.267833333333332,24.978250000000003,0.04515211250000001,0.0,,70.0,0.8123529453873634,0.781532811799397,0.781532811799397,1.0,-0.0295915275553707,-0.03169369082229423,-0.027481462001984862,0.001054221827682088,0.583125,24,-0.04190343093070424,-0.01727962418003716,0.005951639030704321,4.99973609763637e-05,,-0.04356616479560368,-0.018380440402509884,-0.04114148877410917,-0.01828295775660081,,,False,env_mean_t,True,0,0.0,0.0,0.0,0.0,0.5,24,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,200,,,all,,phi_k16,learned,False,24,24,12000,24,True,True,0.0872486434703848,0.08567304896229568,0.08881492056049561,0.0007972609828091891,0.7251043019169785,0.03599041298155983,0.051258230488824975,43.4515,0.2093510101010101,25.735749999999996,7.769583333333333,0.07893422500000001,0.005833333333333334,24.0585,108.53998269555207,0.8123529453873634,0.781532811799397,0.7763625324058037,0.38066666666666665,-0.030344874991957718,-0.03237893640358985,-0.028295598511704156,0.001028905018695992,0.587625,24,-0.04166464162581297,-0.019025108358102463,0.005472034896853813,1.2182872504472032e-05,,-0.04327878241972337,-0.020138407002960518,-0.0412405579249297,-0.02031790585628866,,,False,env_mean_t,True,0,-0.0007533474365870158,-0.0016190060057321412,9.060602058828633e-05,0.0004319597657213932,0.5039166666666667,24,-0.002434258144603337,0.0009275632714293052,0.0008125611022095717,0.36348802657376356,,-0.0024895240174792953,0.0008707379016271001,-0.0022982445322598023,0.0008207465230176846,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,200,,,all,,phi_k16_quality,learned,False,24,24,12000,24,True,True,0.08740707631292753,0.0858464501099661,0.08894510249277421,0.0007937757393775085,0.7249458690744358,0.037107731323689226,0.050299344989238305,41.62433333333333,0.20012289562289562,27.0115,6.259416666666667,0.08437407499999999,0.02675,25.629499999999997,100.3091277968973,0.8123529453873634,0.781532811799397,0.7752452140636743,0.3878333333333333,-0.03018644214941499,-0.032227581893444796,-0.02819615442679909,0.0010195720135317025,0.5860416666666667,24,-0.04146777033608358,-0.018905113962746408,0.005453453548740394,1.2488690055936433e-05,,-0.043124612847939184,-0.020164400067021308,-0.04075298164632016,-0.02007104259675641,,,False,env_mean_t,True,0,-0.0005949145940442879,-0.0014666682432713666,0.00027631121471737664,0.0004396472241912049,0.5015,24,-0.0024667976475857825,0.0012769684594972066,0.0009048781413190493,0.5174159657466735,,-0.0023601195204145135,0.001349571222817248,-0.0023323594951381284,0.0011450962721059718,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,200,,,all,,phi_k4,learned,False,24,24,12000,24,True,True,0.08770261128999603,0.08610491465224186,0.08929853906932597,0.0008041690333834313,0.7246503340973675,0.03091640281304717,0.05678620847694887,61.44383333333334,0.30022138047138053,18.776500000000002,22.277583333333336,0.04799880833333333,0.0,65.69933333333333,75.04471164090185,0.8123529453873634,0.781532811799397,0.7814365425743164,0.7250833333333334,-0.02989090717234649,-0.03198765522938629,-0.027789243886885136,0.0010532054704929072,0.585625,24,-0.042109503780961385,-0.017672310563731593,0.0059065340475264886,4.013613426591462e-05,,-0.04383858535523629,-0.018829279151393836,-0.041463165777180504,-0.018780303715741808,,,False,env_mean_t,True,0,-0.00029937961697578427,-0.0005462809804460751,-5.57333381758933e-05,0.00012649376576892232,0.503875,24,-0.0005182378423685989,-8.052139158296962e-05,0.00010579722052141846,0.009497009244756605,,-0.0006193339795864819,-0.00012319528117900864,-0.0005164296120405196,-0.0001164053451269865,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,200,,,all,,refine_after_init,baseline,False,24,24,12000,24,True,True,0.14639331385151794,0.1445036290087349,0.14826438523790178,0.0009651870892964416,0.6659596315358455,0.13427354916619758,0.012119764685320356,8.0,0.030303030303030293,62.50666666666668,0.27625,0.24705324583333335,0.3388333333333333,,,0.8123529453873634,0.781532811799397,0.6780793962211659,0.0,0.028799795389175414,0.02721069974280302,0.030368180429165174,0.0007968811050786763,0.4190416666666667,24,0.020831970245207707,0.03676762053314312,0.0038516887008448256,1.3404251760510792e-07,,0.020968912828560237,0.03689367598533258,0.021302440143236897,0.03605831889348531,,,False,env_mean_t,True,0,0.05839132294454611,0.05612381042956258,0.060698289039464726,0.0011731135503083327,0.35112499999999996,24,0.03843806330630054,0.07834458258279167,0.009645510952488475,3.5673084068607743e-06,,0.03941263279797716,0.08006248098444027,0.04005356508839371,0.07724937000024948,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,adaptive_K_star,baseline,False,24,24,12000,24,True,True,0.07100919359301527,0.06980954662285511,0.07223118819504937,0.0006211086562435605,0.7596792569992443,0.048182490566124524,0.022826703026890754,64.0,0.12449799196787148,60.678083333333326,11.197833333333334,0.06366269333333334,0.7808333333333334,,64.0,0.8306884505922595,0.7825059600261352,0.7825059600261352,1.0,-0.031543799612050255,-0.03298144998064269,-0.03008519611328211,0.0007308347963138009,0.612125,24,-0.04366536249490416,-0.01942223672919635,0.005859627432689759,1.811943365731391e-05,,-0.04413043914010986,-0.01975843897628657,-0.04267274989810152,-0.020467084849687917,,,False,env_mean_t,True,0,0.0,0.0,0.0,0.0,0.5,24,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,always_search,baseline,False,24,24,12000,24,True,True,0.07100919359301527,0.06980954662285511,0.07223118819504937,0.0006211086562435605,0.7596792569992443,0.048182490566124524,0.022826703026890754,64.0,0.12449799196787148,60.678083333333326,11.197833333333334,0.06366269333333334,0.7808333333333334,,64.0,0.8306884505922595,0.7825059600261352,0.7825059600261352,1.0,-0.031543799612050255,-0.03298144998064269,-0.03008519611328211,0.0007308347963138009,0.612125,24,-0.04366536249490416,-0.01942223672919635,0.005859627432689759,1.811943365731391e-05,,-0.04409626483289013,-0.01981863821983556,-0.042683548639404274,-0.02045745450059573,,,False,env_mean_t,True,0,0.0,0.0,0.0,0.0,0.5,24,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,cp0,reference,False,24,24,12000,24,True,True,0.10255299320506554,0.10116136440362121,0.10394461593969026,0.0007093163865414926,0.7281354573871942,0.09134938763640821,0.011203605568657321,21.918499999999995,0.039996987951807235,103.8335,1.0691666666666666,0.13650920866666666,2.05025,,,0.8306884505922595,0.7825059600261352,0.7393390629558514,0.0,0.0,0.0,0.0,0.0,0.5,24,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,False,env_mean_t,True,0,0.031543799612050255,0.03008519611328211,0.03298144998064269,0.0007308347963138009,0.38787499999999997,24,0.01942223672919635,0.04366536249490416,0.005859627432689759,1.811943365731391e-05,,0.01986696090788949,0.04418003275678067,0.020430205936621253,0.04283762762130549,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,fixed_K_star,baseline,False,24,24,12000,24,True,True,0.07100919359301527,0.06980954662285511,0.07223118819504937,0.0006211086562435605,0.7596792569992443,0.048182490566124524,0.022826703026890754,64.0,0.12449799196787148,60.678083333333326,11.197833333333334,0.06366269333333334,0.7808333333333334,,64.0,0.8306884505922595,0.7825059600261352,0.7825059600261352,1.0,-0.031543799612050255,-0.03298144998064269,-0.03008519611328211,0.0007308347963138009,0.612125,24,-0.04366536249490416,-0.01942223672919635,0.005859627432689759,1.811943365731391e-05,,-0.043819270376629,-0.01985491260729726,-0.04278852776035977,-0.02069153129300103,,,False,env_mean_t,True,0,0.0,0.0,0.0,0.0,0.5,24,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,p3_star,reference,False,24,24,12000,24,True,True,0.07100919359301527,0.06980954662285511,0.07223118819504937,0.0006211086562435605,0.7596792569992443,0.048182490566124524,0.022826703026890754,64.0,0.12449799196787148,60.678083333333326,11.197833333333334,0.06366269333333334,0.7808333333333334,,68.0,0.8306884505922595,0.7825059600261352,0.7825059600261352,1.0,-0.031543799612050255,-0.03298144998064269,-0.03008519611328211,0.0007308347963138009,0.612125,24,-0.04366536249490416,-0.01942223672919635,0.005859627432689759,1.811943365731391e-05,,-0.04397089889151242,-0.020081604754739375,-0.04249973796975489,-0.02065346784632032,,,False,env_mean_t,True,0,0.0,0.0,0.0,0.0,0.5,24,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,phi_k16,learned,False,24,24,12000,24,True,True,0.07079285665228964,0.06957779795241853,0.07202054688774902,0.0006201695892241956,0.7598955939399699,0.04858184226726492,0.022211014385024708,57.74766666666667,0.11194310575635875,64.41266666666667,7.251833333333334,0.07022840533333334,0.7119166666666666,198.4695,99.53435141716119,0.8306884505922595,0.7825059600261352,0.7821066083249946,0.7248333333333333,-0.031760136552775896,-0.03318623096189792,-0.03030050198826757,0.0007291904339955676,0.6137083333333333,24,-0.043740938211100575,-0.019779334894451214,0.005791582714308013,1.4161561411452693e-05,,-0.04439472169877661,-0.019960112238360445,-0.04316078006100531,-0.020679823383549234,,,False,env_mean_t,True,0,-0.00021633694072564443,-0.00040548901720095874,-3.247927072986103e-05,9.604701277864125e-05,0.5020416666666666,24,-0.000764825768529245,0.00033215188707795616,0.0002651423923616306,0.4229117460386078,,-0.0007247559980002917,0.00029672287304262455,-0.0007201176036149262,0.0003032908692955971,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,phi_k16_quality,learned,False,24,24,12000,24,True,True,0.07080725489432611,0.06960513965629313,0.07203021284440184,0.0006200545193082199,0.7598811956979334,0.048747404315819344,0.02205985057850679,56.98283333333333,0.11040729585006694,65.39058333333334,6.86775,0.07174719666666667,0.7512500000000001,186.23616666666666,101.46485313587323,0.8306884505922595,0.7825059600261352,0.7819410462764402,0.7292500000000001,-0.031745738310739395,-0.03318202065293008,-0.030301261820780686,0.0007282637315348457,0.6124166666666667,24,-0.04371167028714397,-0.019779806334334824,0.005784394631637774,1.4012549942177964e-05,,-0.0440117358841707,-0.020010624780747846,-0.04301662022072512,-0.020906402845323708,,,False,env_mean_t,True,0,-0.00020193869868914284,-0.00039554437977950364,-1.37407491024533e-05,9.81038838832414e-05,0.5020416666666666,24,-0.0008010199827177613,0.00039714258533947563,0.00028959905255044227,0.4926012905027151,,-0.000765035710153478,0.0003909408937431729,-0.0007508521039038897,0.0003538658748070398,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,phi_k4,learned,False,24,24,12000,24,True,True,0.07100857317820192,0.06980866973754019,0.07223136429311125,0.00062110885054058,0.7596798774140576,0.048182490566124524,0.022826082612077397,64.0,0.12449799196787148,60.67558333333333,11.194666666666665,0.06365457666666667,0.7808333333333334,411.863,66.46933333333332,0.8306884505922595,0.7825059600261352,0.7825059600261352,1.0,-0.03154442002686361,-0.032982634772205685,-0.03008547273739926,0.0007308348992252416,0.6122083333333334,24,-0.04366568239099019,-0.019423157662737035,0.005859482160351886,1.8108794960290565e-05,,-0.0440097017544,-0.019870082550561847,-0.04289907489010753,-0.02050137978810817,,,False,env_mean_t,True,0,-6.204148133595785e-07,-1.9667695691320355e-06,5.052685878581542e-07,6.194992805082651e-07,0.500125,24,-2.2784262050646483e-06,1.0375965783454915e-06,8.014914519223924e-07,0.44677060183198036,,-4.560972215796782e-06,4.4663571877964053e-07,-2.336472272872925e-06,4.7522783279418945e-07,,,False,env_mean_t,True,0
robust,posterior_mean_shrunk,family_horizon,B,500,,,all,,refine_after_init,baseline,False,24,24,12000,24,True,True,0.15917450307589023,0.157397257371728,0.16100475544614407,0.0009168471045622553,0.6715139475163693,0.15433690343797205,0.004837599637918174,8.0,0.01204819277108434,189.65916666666666,0.15683333333333335,0.3097081226666667,1.20475,,,0.8306884505922595,0.7825059600261352,0.6763515471542876,0.0,0.056621509870824725,0.05496299993634845,0.058288180031740924,0.0008486433083117467,0.31066666666666665,24,0.04119459593043639,0.07204842381121306,0.007457451567958267,1.0390338610196451e-07,,0.04046939257022113,0.07123927785701126,0.04258019608145114,0.07084733654519078,,,False,env_mean_t,True,0,0.08816530948287497,0.08620645142958286,0.09014299090576969,0.000998352282831447,0.24995833333333337,24,0.061059889231995866,0.11527072973375407,0.013102903116668183,7.293839847730528e-07,,0.06145659503040285,0.11525600195380187,0.06299295191123772,0.11292425356458795,,,False,env_mean_t,True,0
