row,policy,reference,test,horizon,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_se,cluster_p,cluster_p_sign,cluster_boot_t_lo,cluster_boot_t_hi,cluster_pct_lo,cluster_pct_hi,cluster_min_env,cluster_max_env,cluster_degenerate,cluster_method,p_holm,mei,verdict,as_registered
primary,phi_k4,adaptive_K_star,robust,all,-0.003940615282456081,-0.004820724647722414,-0.003078012132774003,0.00044667505717213644,0.5077444444444444,90,45000,30,-0.005729639048486823,-0.0021515915164253387,0.0008747300201287923,0.00010015525681465418,,-0.006642106316723487,-0.002504378451254848,-0.005734586632030292,-0.0024211741229534776,,,False,env_mean_t,,0.002,supported,True
secondary,phi_k4,adaptive_K_star,robust,50,-0.006858920126780867,-0.008630629204328484,-0.0051545679355366174,0.0008812270171985404,0.5135000000000001,30,15000,30,-0.00953698076010008,-0.004180859493461653,0.001309418061497786,1.308554843614566e-05,,-0.010605790286073762,-0.004706961564282998,-0.009473431741118744,-0.00454760379518693,,,False,env_mean_t,3.925664530843698e-05,0.002,,True
secondary,phi_k4,adaptive_K_star,robust,100,-0.005390860461009047,-0.007088036193835238,-0.0036706214664876456,0.000876527747481779,0.5098333333333334,30,15000,30,-0.008575052925689896,-0.002206667996328197,0.0015568875001051087,0.001681709468796751,,-0.009568131921899228,-0.0026579852707001696,-0.008606719823718691,-0.0025975947164247454,,,False,env_mean_t,0.003363418937593502,0.002,,True
secondary,phi_k4,adaptive_K_star,robust,200,0.00042793474042167274,-0.0006355082776971781,0.0015023293453967199,0.0005489555720215403,0.4999,30,15000,30,-0.0008174130652081667,0.0016732825460515123,0.0006089036555969474,0.48778696412166794,,-0.0006322732098109976,0.0019896865561363636,-0.0006721186121646309,0.0016625375424868735,,,False,env_mean_t,0.48778696412166794,0.002,,True
structural,phi_k4,adaptive_K_star,robust,500,-4.963318506876628e-07,-1.5506704648335774e-06,4.3751001358032223e-07,4.964230799696279e-07,0.5001,30,15000,30,-1.8054515748881534e-06,8.127878735128279e-07,6.400844664246997e-07,0.4443713354092995,,-3.6433268389750104e-06,3.475588981316834e-07,-1.8691778182983399e-06,3.8018226623535157e-07,,,False,env_mean_t,,0.002,,True
structural,phi_k4,adaptive_K_star,robust,1000,-2.3710330327351887e-07,-2.0783471067746477e-06,1.92070871591568e-06,1.01146932813787e-06,0.5001,30,15000,30,-7.827511336078361e-07,3.085445270607984e-07,2.667904958414999e-07,0.3814637306830564,,-1.1188862558218809e-05,1.0198335903318829e-07,-7.970929145812987e-07,8.578300476074218e-08,,,False,env_mean_t,,0.002,,True
