level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,tail_b0.5_mu1.0_c1.0,B,200,32,5201000,32,1,500,0.010014827609062195,0.0006358457383879042,0.0015867520570755004,0.008428075551986694,32.0,0.15151515151515152,28,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,4,1,500,0.0630559401512146,0.004218342889460645,0.06276330137252807,0.0002926387786865234,4.0,0.0020040080160320635,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,6,1,500,0.03642126369476319,0.0026111705567879624,0.0358516970872879,0.0005695666074752808,6.0,0.004008016032064127,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,8,1,500,0.023564472556114196,0.001762905057678876,0.02295156443119049,0.000612908124923706,8.0,0.006012024048096194,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,10,1,500,0.01720470666885376,0.0013177564630992382,0.016669488549232482,0.0005352181196212768,10.0,0.008016032064128254,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,12,1,500,0.012804367899894715,0.0010008346354543935,0.01224963915348053,0.0005547287464141846,12.0,0.010020040080160319,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,14,1,500,0.010202577829360963,0.0008826491852705462,0.0094262797832489,0.0007762980461120606,14.0,0.012024048096192388,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,16,1,500,0.008192492723464966,0.0007354095538353419,0.007278253316879272,0.0009142394065856933,16.0,0.014028056112224454,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,18,1,500,0.007343284487724304,0.0007018977647776775,0.0062604198455810545,0.0010828646421432496,18.0,0.016032064128256508,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,20,1,500,0.006285493969917297,0.0006467587850925367,0.005173131823539734,0.0011123621463775635,20.0,0.018036072144288574,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,24,1,500,0.0045849037170410155,0.00037680293936429,0.003496815085411072,0.001088088631629944,24.0,0.02204408817635271,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,28,1,500,0.003696141481399536,0.00028400847220696036,0.0024727879762649536,0.0012233535051345825,28.0,0.026052104208416835,32,False
env,val,tail_b0.5_mu1.0_c1.0,B,1000,32,5207000,32,1,500,0.003288644313812256,0.0002662857235623698,0.002007938981056213,0.0012807053327560424,32.0,0.030060120240480957,32,True
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,4,1,500,0.1048644391298294,0.00402514320511505,0.09699965846538544,0.00786478066444397,4.0,0.0101010101010101,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,6,1,500,0.07918139219284058,0.003100190030304178,0.06595037412643433,0.01323101806640625,6.0,0.0202020202020202,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,8,1,500,0.06691873335838318,0.0026733419391615208,0.05130653977394104,0.015612193584442139,8.0,0.030303030303030293,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,10,1,500,0.057356502175331114,0.002327376282470402,0.04182103085517883,0.015535471320152284,10.0,0.0404040404040404,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,12,1,500,0.05096021831035614,0.002170336290894756,0.03416723453998566,0.016792983770370484,12.0,0.050505050505050504,28,False
