test,cell,policy,env_id,family,horizon,cap,n_states,n_decisions,search_rate,mean_oracle_I_t,mean_oracle_p_t,mean_est_I_hat,mean_est_p,auc_oracle_I_for_decision,auc_oracle_p_for_decision,auc_est_I_hat_for_decision,auc_est_p_for_decision,auc_model_p_for_decision,corr_decision_oracle_I,corr_decision_oracle_p,corr_model_p_oracle_I,spearman_model_p_oracle_I,n_inclinations,inclination_rate,auc_oracle_I_for_inclination,spearman_est_I_hat_oracle_I,spearman_est_p_oracle_p,offline_label_auc_oracle_p_new_beats_best_true,offline_label_auc_oracle_I_t,offline_label_auc_est_p_new_beats_incumbent,offline_label_auc_est_I_hat
A,beta_mostly_mediocre_T500_cap64,phi_k16_clock,beta_mostly_mediocre,A,500,64,3072,2944,0.13043478260869565,0.0006594703523745129,0.01712826796439169,0.001959741599948404,0.027153440509206515,0.6469828287760417,0.6469828287760417,1.0,1.0,1.0,0.3114663968390403,0.297087629228188,0.3433687382670428,0.10216994711546602,3072,0.9166666666666666,0.5200431130149148,0.16904088565901687,0.16346766674138244,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_mostly_mediocre_T500_cap64,phi_k16_cs,beta_mostly_mediocre,A,500,64,3072,2944,0.10122282608695653,0.0007302090111627569,0.01843222011495655,0.0005678294937250123,0.011245639173212982,0.6407106839753053,0.6407106839753053,0.7413469489212536,0.7512276349764364,0.6606654593231774,0.1955116525782622,0.20595119509025667,0.07456892687609552,0.07925298960923927,3072,0.4417317708333333,0.5424233700217639,0.20496261492619214,0.20061733466313342,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_mostly_mediocre_T500_cap64,phi_k16_quality,beta_mostly_mediocre,A,500,64,3072,2944,0.09307065217391304,0.0007377646559324633,0.018525903419512747,0.000509878071164945,0.010677703943221485,0.6435031028732332,0.6435031028732332,0.7494491374832555,0.7596161732141392,0.7338828289455698,0.18040242570682077,0.1933433522338334,0.13108102765264132,0.11634750308425189,3072,0.4267578125,0.5660542363983435,0.19790079290752255,0.1928324508646553,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_mostly_mediocre_T500_cap64,rule_reservoir,beta_mostly_mediocre,A,500,64,3072,2944,0.13043478260869565,0.0006594703523745129,0.01712826796439169,0.001959741599948404,0.027153440509206515,0.6469828287760417,0.6469828287760417,1.0,1.0,,0.3114663968390403,0.297087629228188,,,0,,,0.16904088565901687,0.16346766674138244,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_mostly_mediocre_T50_cap64,phi_k16,beta_mostly_mediocre,A,50,64,3072,2944,0.36684782608695654,0.005683133003953994,0.08317125660030918,0.01189748844423691,0.10237730616462831,0.6868989429343506,0.6868989429343506,0.9528875576219997,0.9480781076140519,0.7506750715307582,0.30992340414772596,0.3693069749788794,0.5310241531814858,0.334278689400564,3072,0.13802083333333334,0.8125129146953202,0.2819454690954418,0.2732520964523968,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_mostly_mediocre_T50_cap64,phi_k16_all71,beta_mostly_mediocre,A,50,64,3072,2944,0.36922554347826086,0.005683133003953994,0.08317125660030918,0.011897711942253439,0.10238522967334197,0.6874027462164841,0.6874027462164841,0.9473629455467985,0.9425679407934076,0.7044743304505838,0.3083931661350885,0.3677871881164459,0.5278427574622294,0.3065522097499551,3072,0.13932291666666666,0.7977257624386727,0.28227597946086247,0.27358328665604326,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_mostly_mediocre_T50_cap64,phi_k16_clock,beta_mostly_mediocre,A,50,64,3072,2944,0.6956521739130435,0.004890568523740813,0.06964786767015681,0.016622519683836632,0.1574770822416628,0.7003459930419922,0.7003459930419922,0.9737990243094308,0.9691456386021204,1.0,0.1934443440930882,0.2621582028738131,0.5049144385939666,0.5025184374109696,3072,0.4166666666666667,0.7692718505859375,0.35735578845632204,0.33808377010808044,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_mostly_mediocre_T50_cap64,phi_k16_cs,beta_mostly_mediocre,A,50,64,3072,2944,0.36684782608695654,0.005683133003953994,0.08317125660030918,0.01189748844423691,0.10237730616462831,0.6868989429343506,0.6868989429343506,0.9528875576219997,0.9480781076140519,0.7509661619774282,0.30992340414772596,0.3693069749788794,0.5318511586183734,0.33470745510852307,3072,0.15104166666666666,0.8099299899513434,0.2819454690954418,0.2732520964523968,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_mostly_mediocre_T50_cap64,phi_k16_quality,beta_mostly_mediocre,A,50,64,3072,2944,0.35495923913043476,0.005687794568414495,0.08325533020197717,0.011896955596668493,0.1023596780591976,0.697047552098687,0.697047552098687,0.9764514690431377,0.9715896807939711,0.7614367672736344,0.32016571961457446,0.38293005986279327,0.5320958385378866,0.32647528986831703,3072,0.1572265625,0.8050787413223807,0.28036909778491187,0.27172862522343455,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_mostly_mediocre_T50_cap64,rule_reservoir,beta_mostly_mediocre,A,50,64,3072,2944,0.5523097826086957,0.005950889304483345,0.08459975544980584,0.015933655640445882,0.14843894420193318,0.570658513868902,0.570658513868902,0.9863406107505689,0.9840513693452565,,0.14253498438094295,0.14785775262847567,,,0,,,0.17488924122564692,0.1486727577871924,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_rare_excellent_T1000_cap64,phi_k16,beta_rare_excellent,A,1000,64,3072,2944,0.043478260869565216,0.0009479757690129494,0.014484578154058464,0.00010480178260731062,0.0013691888766303119,0.635650634765625,0.635650634765625,0.7267844460227273,0.7247786088423295,0.06281349875710227,0.15687017747119644,0.15122670480444012,0.07609420824279123,0.14658544716091643,3072,1.0,,0.2204993628830059,0.24711636569902495,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_rare_excellent_T1000_cap64,phi_k16_all71,beta_rare_excellent,A,1000,64,3072,2944,0.043478260869565216,0.0009479757690129494,0.014484578154058464,0.00010480178260731062,0.0013691888766303119,0.635650634765625,0.635650634765625,0.7267844460227273,0.7247786088423295,0.12072753906249999,0.15687017747119644,0.15122670480444012,0.10543079478596552,0.12352326260949656,3072,1.0,,0.2204993628830059,0.24711636569902495,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_rare_excellent_T1000_cap64,phi_k16_clock,beta_rare_excellent,A,1000,64,3072,2944,0.043478260869565216,0.0009479757690129494,0.014484578154058464,0.00010480178260731062,0.0013691888766303119,0.635650634765625,0.635650634765625,0.7267844460227273,0.7247786088423295,1.0,0.15687017747119644,0.15122670480444012,0.037696968981965624,0.03252882485189592,3072,1.0,,0.2204993628830059,0.24711636569902495,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_rare_excellent_T1000_cap64,phi_k16_cs,beta_rare_excellent,A,1000,64,3072,2944,0.043478260869565216,0.0009479757690129494,0.014484578154058464,0.00010480178260731062,0.0013691888766303119,0.635650634765625,0.635650634765625,0.7267844460227273,0.7247786088423295,0.061237681995738646,0.15687017747119644,0.15122670480444012,0.07138956002841802,0.1427639378645759,3072,1.0,,0.2204993628830059,0.24711636569902495,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_rare_excellent_T1000_cap64,phi_k16_quality,beta_rare_excellent,A,1000,64,3072,2944,0.043478260869565216,0.0009479757690129494,0.014484578154058464,0.00010480178260731062,0.0013691888766303119,0.635650634765625,0.635650634765625,0.7267844460227273,0.7247786088423295,0.043648459694602265,0.15687017747119644,0.15122670480444012,0.04642536504183325,0.13115535404480327,3072,1.0,,0.2204993628830059,0.24711636569902495,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_rare_excellent_T1000_cap64,rule_reservoir,beta_rare_excellent,A,1000,64,3072,2944,0.03838315217391304,0.0010954394510143013,0.01646501741005352,0.0001468082751892848,0.0025857375409683975,0.6212852020768795,0.6212852020768795,0.9965114425310172,0.9950078617580954,,0.13537303922218005,0.13262963140639641,,,0,,,0.22176195563520895,0.25166049115267675,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_rare_excellent_T100_cap64,phi_k16,beta_rare_excellent,A,100,64,3072,2944,0.623641304347826,0.002946990819862874,0.0386529449115674,0.01907616120251861,0.06285255138426683,0.642125893678771,0.642125893678771,0.6915033662883525,0.6868393265850264,0.5797433795018208,0.2253069029233865,0.23480371455376117,0.5014519434681333,0.38358069060580274,3072,0.6946614583333334,0.6500200830097737,0.40178445819094943,0.40069916353551244,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_rare_excellent_T100_cap64,phi_k16_all71,beta_rare_excellent,A,100,64,3072,2944,0.6304347826086957,0.002972016080464535,0.03897923331045249,0.019085978554892045,0.06314505610996236,0.6309549513501521,0.6309549513501521,0.679167029823783,0.6741272344066938,0.6118377004627282,0.2159037109507391,0.22424477671193874,0.4900448988608188,0.3754098291172928,3072,0.7294921875,0.6388302239577377,0.386960153132902,0.38571296606291516,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_rare_excellent_T100_cap64,phi_k16_clock,beta_rare_excellent,A,100,64,3072,2944,0.34782608695652173,0.003449111479400359,0.045277170837949354,0.018260171191839758,0.06341717979805438,0.6562995910644531,0.6562995910644531,0.8024581909179688,0.7922220865885417,1.0,0.3369160762046947,0.3421405350460414,0.5489733820862664,0.2570973513188116,3072,0.2916666666666667,0.6780734022124475,0.3092212142772997,0.3079815111537935,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_rare_excellent_T100_cap64,phi_k16_cs,beta_rare_excellent,A,100,64,3072,2944,0.623641304347826,0.002946990819862874,0.0386529449115674,0.01907616120251861,0.06285255138426683,0.642125893678771,0.642125893678771,0.6915033662883525,0.6868393265850264,0.5809211871672054,0.2253069029233865,0.23480371455376117,0.5019753822668176,0.3834039394050363,3072,0.6940104166666666,0.6506686359825955,0.40178445819094943,0.40069916353551244,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_rare_excellent_T100_cap64,phi_k16_quality,beta_rare_excellent,A,100,64,3072,2944,0.6423233695652174,0.002883700666618119,0.037860415919710864,0.018837598060199707,0.06186587344658481,0.6534082320262471,0.6534082320262471,0.7199540182089098,0.7145688855542548,0.5592999879973263,0.23250929754590904,0.2431985943901472,0.48555461863575217,0.3376402494025061,3072,0.7369791666666666,0.6243142230521639,0.3897510787938545,0.3879627977445282,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_rare_excellent_T100_cap64,rule_reservoir,beta_rare_excellent,A,100,64,3072,2944,0.22282608695652173,0.004448612802636442,0.05735090415131339,0.020330162519025845,0.08603618747078601,0.6712433907555858,0.6712433907555858,0.9839079556114618,0.9731985811444653,,0.3267632300815044,0.3269003094658803,,,0,,,0.26568503612975225,0.25989929209158047,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_rare_excellent_T200_cap64,phi_k16,beta_rare_excellent,A,200,64,3072,2944,0.32370923913043476,0.0016321977761492989,0.022961498000327662,0.007390311014053032,0.024818850525958298,0.6580398782980916,0.6580398782980916,0.766500933107694,0.7637298061634121,0.45492122736996443,0.3013801572082701,0.3124732920307852,0.312878602481897,0.15991723447565007,3072,0.9065755208333334,0.5492127437304124,0.21757851004835158,0.21898923369724035,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_rare_excellent_T200_cap64,phi_k16_all71,beta_rare_excellent,A,200,64,3072,2944,0.31691576086956524,0.0016422468669534025,0.02308683813419417,0.007392383500539974,0.024813024361421087,0.6550798049100792,0.6550798049100792,0.7986748126462015,0.7941674488064839,0.40498053844263837,0.29932044705143196,0.30970681742726464,0.27357182903391847,0.13569319121522705,3072,0.9212239583333334,0.5247466635516748,0.2283057024530198,0.22961960713434468,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_rare_excellent_T200_cap64,phi_k16_clock,beta_rare_excellent,A,200,64,3072,2944,0.21739130434782608,0.0017941463620796457,0.02517501565552881,0.007426130656032493,0.025991579316118105,0.6778320312499999,0.6778320312499999,0.8691562228732639,0.8588582356770834,1.0,0.35158344766372673,0.35905791423598615,0.47869956859949986,0.19220730917874937,3072,0.20833333333333334,0.6778320312499999,0.17296021057062202,0.17505465969042264,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_rare_excellent_T200_cap64,phi_k16_cs,beta_rare_excellent,A,200,64,3072,2944,0.32370923913043476,0.0016321977761492989,0.022961498000327662,0.007390301004157932,0.024818422772129433,0.6580398782980916,0.6580398782980916,0.7650837477989885,0.7623289588035982,0.4536647863971292,0.3013801572082701,0.3124732920307852,0.3130492874733911,0.15820989290242177,3072,0.9075520833333334,0.5516448764321944,0.21729739592261102,0.21871798687804117,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_rare_excellent_T200_cap64,phi_k16_quality,beta_rare_excellent,A,200,64,3072,2944,0.32370923913043476,0.001629736937343853,0.022926566743782305,0.00738935316513598,0.02477993302281418,0.6592831435056916,0.6592831435056916,0.7905614615191235,0.7869418152936904,0.4439010173271853,0.3021466483049325,0.3133903327098902,0.25061923655783164,0.14765449184462984,3072,0.9098307291666666,0.5796761881389536,0.21902317755217232,0.22045630756513876,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_rare_excellent_T200_cap64,rule_reservoir,beta_rare_excellent,A,200,64,3072,2944,0.15489130434782608,0.002603943515723334,0.035512174606376144,0.007905639480243332,0.03673661053696561,0.6461969206577537,0.6461969206577537,0.9950058526541434,0.9894158628081458,,0.26849933656487773,0.2679940760489015,,,0,,,0.18307979543739264,0.1892540298171986,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_rare_excellent_T500_cap64,phi_k16,beta_rare_excellent,A,500,64,3072,2944,0.11514945652173914,0.001042586101853955,0.015604920259918248,0.0014109238415251732,0.005229551966971258,0.6442240076096003,0.6442240076096003,0.7849348031638725,0.7784915552686857,0.22567673919566977,0.2995289686627189,0.29355608607454586,0.035959408431236815,0.06147280020454734,3072,0.9921875,0.46170986439195105,0.22677981438806294,0.23748022096811142,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_rare_excellent_T500_cap64,phi_k16_all71,beta_rare_excellent,A,500,64,3072,2944,0.12262228260869565,0.0010411238408722856,0.015585770589365949,0.0014139854494943241,0.005302342520073614,0.6320148895988366,0.6320148895988366,0.7994108077210569,0.792753170903296,0.2030686472278257,0.2879754921088226,0.28194621601433206,0.03514278231401542,0.06249597309691452,3072,0.9869791666666666,0.5072229551451187,0.22144736183998628,0.23217282701144604,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_rare_excellent_T500_cap64,phi_k16_clock,beta_rare_excellent,A,500,64,3072,2944,0.13043478260869565,0.001039886324268647,0.015568682276935942,0.0014184681314425146,0.005400510463766206,0.6255798339843751,0.6255798339843751,0.8230082194010416,0.8162424723307291,1.0,0.2804316142051019,0.2746819443904678,0.3253426215453508,0.08817048037598518,3072,0.9166666666666666,0.5171245228160511,0.22325903887923804,0.23403388711457734,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_rare_excellent_T500_cap64,phi_k16_cs,beta_rare_excellent,A,500,64,3072,2944,0.11514945652173914,0.001042586101853955,0.015604920259918248,0.0014109238415251732,0.005229551966971258,0.6442240076096003,0.6442240076096003,0.7849348031638725,0.7784915552686857,0.22497013345110095,0.2995289686627189,0.29355608607454586,0.03226764575388734,0.057752459947841235,3072,0.9921875,0.46170986439195105,0.22677981438806294,0.23748022096811142,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_rare_excellent_T500_cap64,phi_k16_quality,beta_rare_excellent,A,500,64,3072,2944,0.12296195652173914,0.0010407253577427997,0.015580168654499876,0.001414783389662599,0.0053160101457971065,0.6387447522371198,0.6387447522371198,0.811294512369956,0.8044376495157721,0.13792896850700342,0.2936601347916799,0.2881082784720777,-0.017250489284107214,0.01793741133661619,3072,0.98828125,0.4835721343873518,0.22703324333155017,0.23755488976216077,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_rare_excellent_T500_cap64,rule_reservoir,beta_rare_excellent,A,500,64,3072,2944,0.07404891304347826,0.0016475404981493309,0.023355866881247262,0.0015616972557400664,0.008993594958268123,0.6362524988725625,0.6362524988725625,0.9980900873006792,0.9966328323248097,,0.12857703033320442,0.13213636288495628,,,0,,,0.19925966419341792,0.22511810393056783,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_rare_excellent_T50_cap64,phi_k16,beta_rare_excellent,A,50,64,3072,2944,0.7146739130434783,0.005664619275483801,0.06959906273466894,0.03468347921983094,0.11825548875581891,0.642490494296578,0.642490494296578,0.6816375837407207,0.6721748823103386,0.6302122940430925,0.19693788525758135,0.20476678856442565,0.4857314709907192,0.38616584489895445,3072,0.7122395833333334,0.6481538544260341,0.3927558020258969,0.3900890204069503,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_rare_excellent_T50_cap64,phi_k16_all71,beta_rare_excellent,A,50,64,3072,2944,0.7146739130434783,0.005664619275483801,0.06959906273466894,0.03468347921983094,0.11825548875581891,0.642490494296578,0.642490494296578,0.6816375837407207,0.6721748823103386,0.6280214557305812,0.19693788525758135,0.20476678856442565,0.5065312539987953,0.3764751152682332,3072,0.7200520833333334,0.6391684890029018,0.3927558020258969,0.3900890204069503,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_rare_excellent_T50_cap64,phi_k16_clock,beta_rare_excellent,A,50,64,3072,2944,0.6956521739130435,0.005539705702246309,0.06812462599592677,0.03412393943056629,0.11799458579000525,0.6619415283203125,0.6619415283203125,0.7896946498325894,0.7739590236118863,1.0,0.2267663027281727,0.23691239494772506,0.576815965816657,0.42397541254099763,3072,0.4166666666666667,0.7226100376674106,0.3838033417451715,0.38043969408075334,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_rare_excellent_T50_cap64,phi_k16_cs,beta_rare_excellent,A,50,64,3072,2944,0.7146739130434783,0.005664619275483801,0.06959906273466894,0.03468347921983094,0.11825548875581891,0.642490494296578,0.642490494296578,0.6816375837407207,0.6721748823103386,0.6323731441245699,0.19693788525758135,0.20476678856442565,0.48561572861546454,0.38620887510646157,3072,0.7132161458333334,0.6482361803083608,0.3927558020258969,0.3900890204069503,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_rare_excellent_T50_cap64,phi_k16_quality,beta_rare_excellent,A,50,64,3072,2944,0.7075407608695652,0.005664653950697196,0.06959950158539534,0.03420760733250781,0.11925075104692157,0.6407639856523385,0.6407639856523385,0.6722028834718086,0.6625388982097763,0.674953985669066,0.2005160340265075,0.20826883188980325,0.526466470698199,0.39295217742784727,3072,0.6988932291666666,0.6574873802540314,0.39753190625494556,0.3945542007158918,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_rare_excellent_T50_cap64,rule_reservoir,beta_rare_excellent,A,50,64,3072,2944,0.28940217391304346,0.007310895304760631,0.08902065747646719,0.03771605819513561,0.15833312625404425,0.6749446247273315,0.6749446247273315,0.9768380438783113,0.9689469272614656,,0.3412158297815871,0.34369396341582786,,,0,,,0.3156592962835835,0.31233158541710687,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_skewed_T1000_cap64,phi_k16,beta_skewed,A,1000,64,3072,2944,0.043478260869565216,0.0016298436526396383,0.01650152917995257,5.380402593394502e-05,0.0012962369018209852,0.59014892578125,0.59014892578125,0.9292047674005682,0.9368702281605115,0.047990278764204544,0.08172027617369855,0.08073653183331307,-0.013181682886723955,-0.1257183951331981,3072,1.0,,0.4705515078224478,0.4716925722743252,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_skewed_T1000_cap64,phi_k16_all71,beta_skewed,A,1000,64,3072,2944,0.043478260869565216,0.0016298436526396383,0.01650152917995257,5.380402593394502e-05,0.0012962369018209852,0.59014892578125,0.59014892578125,0.9292047674005682,0.9368702281605115,0.14480868252840906,0.08172027617369855,0.08073653183331307,-0.0091084315308879,-0.1158764850611162,3072,0.9967447916666666,0.6435173089483998,0.4705515078224478,0.4716925722743252,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_skewed_T1000_cap64,phi_k16_clock,beta_skewed,A,1000,64,3072,2944,0.043478260869565216,0.0016298436526396383,0.01650152917995257,5.380402593394502e-05,0.0012962369018209852,0.59014892578125,0.59014892578125,0.9292047674005682,0.9368702281605115,1.0,0.08172027617369855,0.08073653183331307,0.019616761914894355,0.02161759173674879,3072,1.0,,0.4705515078224478,0.4716925722743252,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_skewed_T1000_cap64,phi_k16_cs,beta_skewed,A,1000,64,3072,2944,0.043478260869565216,0.0016298436526396383,0.01650152917995257,5.380402593394502e-05,0.0012962369018209852,0.59014892578125,0.59014892578125,0.9292047674005682,0.9368702281605115,0.04555164683948863,0.08172027617369855,0.08073653183331307,-0.015626846173676233,-0.12592040498560547,3072,1.0,,0.4705515078224478,0.4716925722743252,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_skewed_T1000_cap64,phi_k16_quality,beta_skewed,A,1000,64,3072,2944,0.043478260869565216,0.0016298436526396383,0.01650152917995257,5.380402593394502e-05,0.0012962369018209852,0.59014892578125,0.59014892578125,0.9292047674005682,0.9368702281605115,0.04874766956676137,0.08172027617369855,0.08073653183331307,0.053857111114510345,-0.019220065528904966,3072,1.0,,0.4705515078224478,0.4716925722743252,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_skewed_T1000_cap64,rule_reservoir,beta_skewed,A,1000,64,3072,2944,0.034986413043478264,0.0020080769445386345,0.0193134667174088,7.374164356343668e-05,0.0018075457783806488,0.6470287708074896,0.6470287708074896,0.9956155189441704,0.9958273956592613,,0.12196991225407952,0.12097032573426632,,,0,,,0.44731133039024157,0.4481171297577088,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,beta_skewed_T100_cap64,phi_k16,beta_skewed,A,100,64,3072,2944,0.546875,0.004898685746281286,0.03654732764943381,0.012733207973128472,0.045040475867098494,0.6378572359782843,0.6378572359782843,0.7126267611535848,0.712533640012292,0.6248121280974419,0.2369467276861025,0.24830716134920716,0.5245607390230924,0.3912588705715643,3072,0.5393880208333334,0.6645932983743877,0.3599257667650539,0.3591598718712723,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_skewed_T100_cap64,phi_k16_all71,beta_skewed,A,100,64,3072,2944,0.5669157608695652,0.004934737058203769,0.03679600607723526,0.012732989413690046,0.04503317962434519,0.6224429328352072,0.6224429328352072,0.7046877900351274,0.7039467099002573,0.6460484733138312,0.22268473280703083,0.23210199945280927,0.5179345723866948,0.3889454329522469,3072,0.5771484375,0.6559130260728131,0.3656230293318055,0.36472617951178565,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_skewed_T100_cap64,phi_k16_clock,beta_skewed,A,100,64,3072,2944,0.34782608695652173,0.005435279061821878,0.04056296382808208,0.012756101121624805,0.04688202850527417,0.6613311767578125,0.6613311767578125,0.9268651326497396,0.9237828572591147,1.0,0.3322426183243762,0.3402409997712264,0.5305775308833491,0.26226621211323214,3072,0.2916666666666667,0.6833072950860032,0.26438639183720186,0.26533231883814934,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_skewed_T100_cap64,phi_k16_cs,beta_skewed,A,100,64,3072,2944,0.5472146739130435,0.004898651677264591,0.03654657356650191,0.012733208210438116,0.04504049053914905,0.6372379873366851,0.6372379873366851,0.7122600016857101,0.7121556925544235,0.6250277653212186,0.23665792739160543,0.24794146489941613,0.5248092523394253,0.39512847162956016,3072,0.5384114583333334,0.6675192677323682,0.35872154932644135,0.3579632729499945,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_skewed_T100_cap64,phi_k16_quality,beta_skewed,A,100,64,3072,2944,0.5703125,0.004779484396262001,0.03569282980041571,0.01273894384124837,0.045190805174745274,0.6473905745703141,0.6473905745703141,0.7377859962757806,0.737218182289006,0.6438365580867588,0.23862294700108877,0.25243556081570157,0.5169440823487946,0.365953899668611,3072,0.5478515625,0.6478337347985423,0.3582367231639014,0.35757065696249873,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_skewed_T100_cap64,rule_reservoir,beta_skewed,A,100,64,3072,2944,0.16983695652173914,0.008783177778326006,0.06160941667846189,0.013583685285364628,0.05980092492789096,0.6724075286415712,0.6724075286415712,0.9925090016366612,0.9891489361702128,,0.32279194479030393,0.31885152425862223,,,0,,,0.27630160688704136,0.28311236213747853,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,beta_skewed_T200_cap64,phi_k16,beta_skewed,A,200,64,3072,2944,0.33389945652173914,0.002961699162951486,0.02604341024278638,0.003726089614223154,0.01479630745741968,0.6511317071500569,0.6511317071500569,0.7736155126700052,0.7764853088947601,0.5359256260041304,0.30034631488278607,0.3103743059067105,0.31604738781846037,0.12533852010029914,3072,0.7457682291666666,0.5677180818333276,0.3394201623192804,0.3403945986066462,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_skewed_T200_cap64,phi_k16_all71,beta_skewed,A,200,64,3072,2944,0.32438858695652173,0.002976893515242031,0.026157487014106574,0.003721093634629934,0.014730964282118633,0.6485829128268303,0.6485829128268303,0.7897456955664531,0.7924042969315529,0.5112385133943496,0.2993067467937603,0.3081053999271456,0.28178921872674,0.1207670136011351,3072,0.787109375,0.5609205171205762,0.3362300643840106,0.33721779277731184,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_skewed_T200_cap64,phi_k16_clock,beta_skewed,A,200,64,3072,2944,0.21739130434782608,0.0030955867340165186,0.027124587791623023,0.0038058187342230473,0.016376923615389196,0.6999084472656251,0.6999084472656251,0.9576992458767362,0.9585130479600693,1.0,0.367808588801096,0.374910838472459,0.48211600112136804,0.2151018123769669,3072,0.20833333333333334,0.6999084472656251,0.33101232308748946,0.33258767078827367,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_skewed_T200_cap64,phi_k16_cs,beta_skewed,A,200,64,3072,2944,0.33389945652173914,0.002961699162951486,0.02604341024278638,0.003726088091570082,0.01479623669148881,0.6511317071500569,0.6511317071500569,0.7722345658966323,0.7750955431525116,0.5319425646495264,0.30034631488278607,0.3103743059067105,0.31355276343705124,0.1208423654926188,3072,0.7496744791666666,0.5625734398565335,0.34012758019488604,0.3411045185685909,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_skewed_T200_cap64,phi_k16_quality,beta_skewed,A,200,64,3072,2944,0.33389945652173914,0.0029593083543657307,0.026018533053943138,0.003726251947444189,0.014802484793178597,0.6522091776415276,0.6522091776415276,0.792832564613213,0.7957174049613444,0.5740733727835208,0.3008701071301923,0.31117280227547456,0.2887018644097855,0.1443628119864495,3072,0.7161458333333334,0.5604967681401168,0.3370986168155854,0.3381286362147415,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
