run_id,t,task_id,arm_id,success,reward,steps,wallclock_s,tokens_input,tokens_output,tokens_cache_read,tokens_cache_write,tokens_cost_usd,tokens_invocations,global_log_e,global_rejected,policy_type,config_hash
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,1,task_e1,baseline,1,1.0,3,12.7,34813,860,11776,0,0.02203095,3,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,2,task_e2,planner,1,1.0,3,12.9,28154,1052,15104,0,0.0156543,3,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,3,task_e3,cautious,1,1.0,4,15.4,52330,1080,16640,0,0.0328755,4,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,4,task_e4,explorer,1,1.0,8,27.4,106800,1957,50432,0,0.05486490000000001,8,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,5,task_e5,balanced,1,1.0,4,12.7,39024,789,20736,0,0.0188217,4,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,6,task_e6,overthinker,1,1.0,5,15.7,49532,986,27904,0,0.0227508,5,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,7,task_e7,rapid,0,0.0,30,180.0,671012,14564,313344,0,0.3572898,36,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,8,task_e8,verifier,0,0.0,20,120.8,250397,7745,104960,0,0.15180225,15,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,9,task_e9,exploratory,1,1.0,5,17.1,49431,1089,23552,0,0.02607615,5,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,10,task_e10,algorithmic,1,1.0,3,12.2,28450,951,13056,0,0.0168042,3,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,11,task_e11,junior_reactive,1,1.0,4,14.8,52314,1017,19968,0,0.0303336,4,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,12,task_e12,domain_expert,1,1.0,5,17.7,50240,1202,29952,0,0.022871399999999997,5,0.0,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,13,task_e13,baseline,1,1.0,6,19.6,58619,1270,36608,0,0.02496885,6,0.040821994520255256,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,14,task_e14,planner,1,1.0,4,13.7,39162,1034,22016,0,0.019163700000000002,4,0.08004270767353638,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,15,task_e15,cautious,0,0.0,30,180.0,203754,8244,153856,0,0.08606070000000002,19,0.040821994520255256,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,16,task_e16,explorer,1,1.0,23,103.1,405922,9578,163584,0,0.2371233,22,0.08004270767353638,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,17,task_e17,balanced,1,1.0,4,13.0,39347,666,18688,0,0.01989285,4,0.11778303565638337,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,18,task_e18,overthinker,0,0.0,17,80.4,60946,1967,34560,0,0.031233000000000004,6,0.08004270767353638,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z,19,task_e19,rapid,0,0.0,30,180.0,303416,9069,204800,0,0.13013249999999998,24,0.08004270767353638,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,20,task_e20,verifier,1,1.0,10,36.1,108027,3210,67328,0,0.050018850000000004,10,0.08004270767353638,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,21,task_m1,exploratory,1,1.0,6,19.6,47784,1090,28672,0,0.0213894,5,0.11778303565638337,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,22,task_m2,algorithmic,1,1.0,4,16.7,49479,1199,22016,0,0.027643949999999994,4,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,23,task_m3,junior_reactive,0,0.0,23,94.4,180020,5737,118016,0,0.0811707,16,0.11778303565638337,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,24,task_m4,domain_expert,1,1.0,5,18.9,54283,1515,28672,0,0.02817615,5,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,25,task_m5,baseline,1,1.0,5,16.9,47722,1059,26624,0,0.022585800000000003,5,0.20633643299782833,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,26,task_m6,planner,0,0.0,17,106.4,76534,3289,41472,0,0.0442074,7,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,27,task_m7,cautious,0,0.0,13,48.7,110706,3863,76288,0,0.0489186,11,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,28,task_m8,explorer,1,1.0,6,21.0,59411,1367,36608,0,0.02599935,6,0.20633643299782856,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,29,task_m9,balanced,0,0.0,30,180.0,189912,6183,137984,0,0.0771183,17,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,30,task_m10,overthinker,1,1.0,14,58.0,60297,1803,37632,0,0.027934650000000002,6,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,31,task_m11,rapid,1,1.0,5,16.2,50034,926,28672,0,0.022338900000000002,5,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,32,task_m12,verifier,0,0.0,30,180.0,204898,7462,146944,0,0.08806529999999999,18,0.15415067982725805,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,33,task_m13,exploratory,1,1.0,4,14.7,52417,957,20736,0,0.02962245,4,0.20633643299782856,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,34,task_m14,algorithmic,1,1.0,5,19.1,67348,1345,29952,0,0.0363459,5,0.2559333741372005,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,35,task_m15,junior_reactive,0,0.0,3,10.2,30109,520,13824,0,0.01559055,3,0.2559333741372005,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,36,task_m16,domain_expert,1,1.0,5,16.7,47042,1165,27904,0,0.0216888,5,0.3031862589877461,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,37,task_m17,baseline,1,1.0,19,73.3,204465,4483,111104,0,0.09852704999999999,15,0.3701257416628554,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_20,38,task_m18,planner,0,0.0,17,88.9,73358,2710,39424,0,0.040602299999999994,7,0.3552512270549988,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_39,39,task_m19,cautious,1,1.0,6,20.3,66985,1823,36608,0,0.03373185,6,0.3552512270549988,False,uniform,cfe2a4f01cb6
webarena_gmail_uniform_multiarm_120_rep2_trial0_2026-06-21T03-16-13Z_resume_from_39,40,task_m20,explorer,1,1.0,6,16.8,61076,1386,37888,0,0.0264696,6,0.4189004447188185,False,uniform,cfe2a4f01cb6
